layer,neuron,label,flips,precision,recall,F1
18,460,environment,1,0.5,0.011627906976744186,0.022727272727272724
18,460,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,461,literature,1,1.0,0.0024449877750611247,0.004878048780487805
18,546,literature,1,0.5,0.0024449877750611247,0.004866180048661801
18,546,sports,1,0.5,0.0009267840593141798,0.0018501387604070304
18,600,literature,1,0.5,0.0024449877750611247,0.004866180048661801
18,600,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,659,literature,1,1.0,0.0024449877750611247,0.004878048780487805
18,754,literature,1,1.0,0.0024449877750611247,0.004878048780487805
18,974,literature,1,0.5,0.0024449877750611247,0.004866180048661801
18,974,sports,1,0.5,0.0009267840593141798,0.0018501387604070304
18,0,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,4,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,6,animals,1,0.3333333333333333,0.00044306601683650863,0.0008849557522123894
18,6,law,1,0.3333333333333333,0.0005920663114268798,0.001182033096926714
18,6,sports,1,0.3333333333333333,0.0009267840593141798,0.0018484288354898338
18,7,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,7,politics,1,0.5,0.0018115942028985507,0.0036101083032490976
18,20,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,22,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,22,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,33,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,33,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,36,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,47,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,47,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,51,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,54,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,54,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,56,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,56,film_tv,1,0.5,0.0005966587112171838,0.001191895113230036
18,58,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,60,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,66,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,66,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,79,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,79,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,81,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,81,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,90,animals,1,0.25,0.00044306601683650863,0.0008845643520566121
18,90,music,1,0.25,0.000588235294117647,0.0011737089201877932
18,90,law,1,0.25,0.0005920663114268798,0.0011813349084465444
18,90,film_tv,1,0.25,0.0005966587112171838,0.0011904761904761906
18,93,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,94,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,95,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,103,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,103,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,120,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,131,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,131,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,133,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,134,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,140,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,146,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,151,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,152,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,156,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,157,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,160,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,161,animals,1,0.3333333333333333,0.00044306601683650863,0.0008849557522123894
18,161,law,1,0.3333333333333333,0.0005920663114268798,0.001182033096926714
18,161,film_tv,1,0.3333333333333333,0.0005966587112171838,0.0011911852293031567
18,164,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,164,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,172,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,176,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,176,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,187,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,208,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,208,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,210,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,214,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,214,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,223,animals,1,0.3333333333333333,0.00044306601683650863,0.0008849557522123894
18,223,music,1,0.3333333333333333,0.000588235294117647,0.0011743981209630062
18,223,sports,1,0.3333333333333333,0.0009267840593141798,0.0018484288354898338
18,236,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,238,animals,1,0.25,0.00044306601683650863,0.0008845643520566121
18,238,music,2,0.5,0.001176470588235294,0.0023474178403755865
18,238,law,1,0.25,0.0005920663114268798,0.0011813349084465444
18,254,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,255,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,265,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,266,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,266,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,272,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,275,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,277,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,290,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,290,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,298,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,299,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,326,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,329,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,331,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,338,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,340,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,341,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,350,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,359,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,364,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,373,animals,1,0.3333333333333333,0.00044306601683650863,0.0008849557522123894
18,373,politics,1,0.3333333333333333,0.0018115942028985507,0.0036036036036036037
18,373,film_tv,1,0.3333333333333333,0.0005966587112171838,0.0011911852293031567
18,374,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,386,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,388,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,390,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,390,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,400,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,400,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,403,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,405,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,406,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,408,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,413,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,416,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,430,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,430,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,442,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,467,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,476,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,477,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,480,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,489,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,489,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,493,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,493,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,499,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,499,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,502,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,508,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,514,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,514,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,516,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,517,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,517,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,521,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,529,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,529,film_tv,1,0.5,0.0005966587112171838,0.001191895113230036
18,545,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,560,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,560,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,562,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,562,film_tv,1,0.5,0.0005966587112171838,0.001191895113230036
18,566,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,566,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,574,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,576,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,576,sports,1,0.5,0.0009267840593141798,0.0018501387604070304
18,580,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,584,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,597,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,604,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,604,politics,1,0.5,0.0018115942028985507,0.0036101083032490976
18,614,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,614,film_tv,1,0.5,0.0005966587112171838,0.001191895113230036
18,622,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,622,sports,1,0.5,0.0009267840593141798,0.0018501387604070304
18,626,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,641,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,658,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,661,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,661,politics,1,0.5,0.0018115942028985507,0.0036101083032490976
18,662,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,667,animals,1,0.3333333333333333,0.00044306601683650863,0.0008849557522123894
18,667,law,1,0.3333333333333333,0.0005920663114268798,0.001182033096926714
18,667,film_tv,1,0.3333333333333333,0.0005966587112171838,0.0011911852293031567
18,671,animals,1,0.3333333333333333,0.00044306601683650863,0.0008849557522123894
18,671,music,1,0.3333333333333333,0.000588235294117647,0.0011743981209630062
18,671,sports,1,0.3333333333333333,0.0009267840593141798,0.0018484288354898338
18,681,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,682,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,687,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,688,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,691,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,714,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,724,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,725,animals,1,0.3333333333333333,0.00044306601683650863,0.0008849557522123894
18,725,music,1,0.3333333333333333,0.000588235294117647,0.0011743981209630062
18,725,law,1,0.3333333333333333,0.0005920663114268798,0.001182033096926714
18,732,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,732,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,733,animals,2,1.0,0.0008861320336730173,0.001770694997786631
18,739,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,739,sports,1,0.5,0.0009267840593141798,0.0018501387604070304
18,742,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,742,sports,1,0.5,0.0009267840593141798,0.0018501387604070304
18,743,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,747,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,749,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,757,animals,1,0.3333333333333333,0.00044306601683650863,0.0008849557522123894
18,757,law,1,0.3333333333333333,0.0005920663114268798,0.001182033096926714
18,757,film_tv,1,0.3333333333333333,0.0005966587112171838,0.0011911852293031567
18,770,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,772,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,776,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,776,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,777,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,783,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,783,politics,1,0.5,0.0018115942028985507,0.0036101083032490976
18,786,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,790,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,795,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,795,sports,1,0.5,0.0009267840593141798,0.0018501387604070304
18,796,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,802,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,803,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,807,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,807,sports,1,0.5,0.0009267840593141798,0.0018501387604070304
18,808,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,813,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,818,animals,1,0.3333333333333333,0.00044306601683650863,0.0008849557522123894
18,818,music,1,0.3333333333333333,0.000588235294117647,0.0011743981209630062
18,818,sports,1,0.3333333333333333,0.0009267840593141798,0.0018484288354898338
18,842,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,844,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,844,sports,1,0.5,0.0009267840593141798,0.0018501387604070304
18,852,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,852,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,866,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,866,sports,1,0.5,0.0009267840593141798,0.0018501387604070304
18,871,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,878,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,887,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,888,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,892,animals,1,0.3333333333333333,0.00044306601683650863,0.0008849557522123894
18,892,music,1,0.3333333333333333,0.000588235294117647,0.0011743981209630062
18,892,film_tv,1,0.3333333333333333,0.0005966587112171838,0.0011911852293031567
18,894,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,894,sports,1,0.5,0.0009267840593141798,0.0018501387604070304
18,905,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,905,history,1,0.5,0.0021008403361344537,0.0041841004184100415
18,906,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,921,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,941,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,941,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,945,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,945,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,948,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,949,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,975,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,975,sports,1,0.5,0.0009267840593141798,0.0018501387604070304
18,982,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,988,animals,1,0.3333333333333333,0.00044306601683650863,0.0008849557522123894
18,988,music,1,0.3333333333333333,0.000588235294117647,0.0011743981209630062
18,988,sports,1,0.3333333333333333,0.0009267840593141798,0.0018484288354898338
18,990,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,990,sports,1,0.5,0.0009267840593141798,0.0018501387604070304
18,994,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,995,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,995,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,1002,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,1002,sports,1,0.5,0.0009267840593141798,0.0018501387604070304
18,1012,animals,1,1.0,0.00044306601683650863,0.0008857395925597874
18,1023,animals,1,0.5,0.00044306601683650863,0.0008853474988933155
18,1023,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,19,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,26,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,49,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,74,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,74,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,78,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,110,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,115,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,124,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,124,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,125,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,130,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,162,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,180,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,184,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,184,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,200,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,200,history,1,0.5,0.0021008403361344537,0.0041841004184100415
18,211,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,219,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,237,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,246,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,248,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,258,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,318,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,319,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,335,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,335,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,345,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,375,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,375,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,382,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,395,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,395,chemistry,1,0.5,0.005714285714285714,0.01129943502824859
18,398,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,401,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,422,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,431,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,431,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,440,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,462,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,466,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,484,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,528,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,536,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,536,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,593,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,618,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,618,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,630,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,631,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,649,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,649,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,692,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,692,sports,1,0.5,0.0009267840593141798,0.0018501387604070304
18,738,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,744,music,1,0.5,0.000588235294117647,0.0011750881316098705
18,744,law,1,0.5,0.0005920663114268798,0.0011827321111768185
18,762,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,763,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,781,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,861,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,863,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,865,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,882,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,897,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,909,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,912,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,956,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,958,music,1,1.0,0.000588235294117647,0.0011757789535567313
18,973,music,1,1.0,0.000588235294117647,0.0011757789535567313
