neuron_id,layer,spec_score,top_category,top_cat_rate,activity_rate,top_cat_lift
3626,19,0.27950257385314103,science,0.4166666666666667,0.066,6.313131313131313
1651,19,0.3466845417752268,science,0.3333333333333333,0.072,4.62962962962963
1508,19,0.5253706364414004,geography,0.21739130434782608,0.028,7.763975155279502
2899,19,0.44398019585666293,science,0.25,0.025,10.0
2136,19,0.2729360147075174,author,0.40625,0.12,3.385416666666667
938,19,0.22790820371225096,sports,0.47619047619047616,0.082,5.807200929152148
3762,19,0.43084936977585964,science,0.25,0.032,7.8125
1302,19,0.6451067143464919,science,0.16666666666666666,0.016,10.416666666666666
1554,19,0.42918386855493684,science,0.25,0.033,7.575757575757575
1358,19,0.32178976685449745,science,0.3333333333333333,0.09,3.7037037037037037
3681,19,0.3478182556421273,geography,0.30434782608695654,0.082,3.711558854718982
875,19,0.1791100683007235,science,0.5833333333333334,0.135,4.320987654320987
2485,19,0.305278748001683,sports,0.3333333333333333,0.07,4.761904761904761
2064,19,0.4231326690131183,sports,0.23809523809523808,0.036,6.613756613756614
2113,19,0.5907305800960636,science,0.16666666666666666,0.015,11.11111111111111
3640,19,0.2581812302243862,sports,0.38095238095238093,0.049,7.774538386783284
69,19,0.30086103266306174,geography,0.32608695652173914,0.059,5.5268975681650705
503,19,0.29244436487341474,science,0.3333333333333333,0.061,5.46448087431694
3286,19,0.33013850651281407,sports,0.2857142857142857,0.025,11.428571428571427
377,19,0.3842652426324499,history,0.24528301886792453,0.037,6.629270780214177
2279,19,0.49095799116466565,sports,0.19047619047619047,0.029,6.568144499178981
2780,19,0.3524735860819572,history,0.2641509433962264,0.053,4.983980064079744
3026,19,0.3898113291532028,sports,0.23809523809523808,0.027,8.818342151675484
3673,19,0.23539930084113136,geography,0.391304347826087,0.098,3.992901508429459
1235,19,0.5422958588702671,science,0.16666666666666666,0.025,6.666666666666666
2166,19,0.3583310507199413,science,0.25,0.041,6.097560975609756
762,19,0.2676168919760059,sports,0.3333333333333333,0.056,5.952380952380952
1681,19,0.20781573994754599,sports,0.42857142857142855,0.071,6.036217303822938
2173,19,0.355259124287452,science,0.25,0.034,7.352941176470588
535,19,0.1542770265540543,sports,0.5714285714285714,0.119,4.801920768307323
255,19,0.25480378954729055,author,0.34375,0.059,5.826271186440678
3867,19,0.23317959325878101,author,0.375,0.05,7.5
3906,19,0.5517242176455293,definition,0.15789473684210525,0.038,4.1551246537396125
3112,19,0.34831751347996065,entertainment,0.25,0.079,3.1645569620253164
2047,19,0.5143719305756644,science,0.16666666666666666,0.024,6.944444444444444
208,19,0.3936642097857457,geography,0.21739130434782608,0.068,3.19693094629156
3781,19,0.4466914073138879,sports,0.19047619047619047,0.021,9.070294784580497
1394,19,0.2699244619149366,author,0.3125,0.071,4.401408450704226
1327,19,0.2166690592832573,sports,0.38095238095238093,0.082,4.645760743321718
440,19,0.3134221807851617,definition,0.2631578947368421,0.077,3.4176349965823647
1423,19,0.19936239363206854,geography,0.41304347826086957,0.113,3.655252020007695
2709,19,0.34365289561847545,geography,0.2391304347826087,0.041,5.832449628844114
2258,19,0.32856919721047795,science,0.25,0.041,6.097560975609756
319,19,0.24993529625994992,geography,0.32608695652173914,0.081,4.025764895330113
1078,19,0.33844092689117034,geography,0.2391304347826087,0.058,4.122938530734633
3225,19,0.1544729848412495,sports,0.5238095238095238,0.097,5.400098183603339
2784,19,0.44498369113276437,biography,0.18181818181818182,0.029,6.269592476489028
4068,19,0.2410866573734285,science,0.3333333333333333,0.08,4.166666666666666
3874,19,0.1926616087341947,science,0.4166666666666667,0.106,3.9308176100628933
516,19,0.25579009170565237,author,0.3125,0.056,5.580357142857142
573,19,0.22963816275314064,geography,0.34782608695652173,0.101,3.443822643133878
3500,19,0.2573798787630701,entertainment,0.3088235294117647,0.074,4.17329093799682
3321,19,0.317792098662276,author,0.25,0.041,6.097560975609756
1936,19,0.3318398145723508,sports,0.23809523809523808,0.038,6.265664160401002
952,19,0.31351425084998663,author,0.25,0.051,4.901960784313726
2934,19,0.2217942204913148,geography,0.34782608695652173,0.108,3.2206119162640903
3007,19,0.1612120308780831,sports,0.47619047619047616,0.078,6.105006105006105
1140,19,0.22981844364526216,sports,0.3333333333333333,0.06,5.555555555555555
649,19,0.6120543945771455,author,0.125,0.019,6.578947368421053
339,19,0.4589418623882304,science,0.16666666666666666,0.018,9.25925925925926
842,19,0.5851419181814754,geography,0.13043478260869565,0.02,6.521739130434782
909,19,0.45790974508750515,science,0.16666666666666666,0.035,4.761904761904761
1369,19,0.366827037976309,history,0.20754716981132076,0.039,5.321722302854378
2909,19,0.3994716221202578,sports,0.19047619047619047,0.019,10.025062656641603
3,19,0.3039203324684615,science,0.25,0.04,6.25
3162,19,0.30297031565973864,science,0.25,0.041,6.097560975609756
4059,19,0.22662714432924969,science,0.3333333333333333,0.057,5.847953216374268
1437,19,0.26345687896330283,sports,0.2857142857142857,0.042,6.802721088435374
1518,19,0.18077134339107137,geography,0.41304347826086957,0.112,3.687888198757764
3956,19,0.42595978159843695,geography,0.17391304347826086,0.032,5.434782608695652
1847,19,0.21266132059146903,geography,0.34782608695652173,0.096,3.623188405797101
983,19,0.2955323574258091,science,0.25,0.039,6.410256410256411
2223,19,0.358252628188791,entertainment,0.20588235294117646,0.049,4.201680672268907
597,19,0.15365448550061445,sports,0.47619047619047616,0.098,4.859086491739553
283,19,0.5500553132601482,entertainment,0.1323529411764706,0.017,7.7854671280276815
3403,19,0.19022505944297086,sports,0.38095238095238093,0.064,5.952380952380952
2444,19,0.14468961062285102,geography,0.5,0.164,3.048780487804878
1680,19,0.5045066390675561,sports,0.14285714285714285,0.013,10.989010989010989
104,19,0.275254972769046,geography,0.2608695652173913,0.065,4.013377926421405
2895,19,0.28644695715569457,science,0.25,0.063,3.9682539682539684
1551,19,0.28600188044177677,science,0.25,0.045,5.555555555555555
3082,19,0.24989099325321584,sports,0.2857142857142857,0.054,5.291005291005291
4064,19,0.37468225251049037,sports,0.19047619047619047,0.056,3.401360544217687
1909,19,0.37708439857042675,history,0.18867924528301888,0.034,5.549389567147614
2274,19,0.7448418729988056,sports,0.09523809523809523,0.005,19.047619047619047
724,19,0.36923823367333397,sports,0.19047619047619047,0.026,7.326007326007326
1522,19,0.18692242682647786,author,0.375,0.103,3.6407766990291264
3614,19,0.42045375304968513,science,0.16666666666666666,0.037,4.504504504504505
226,19,0.4204232058541375,science,0.16666666666666666,0.037,4.504504504504505
2405,19,0.2097792166416611,sports,0.3333333333333333,0.058,5.747126436781609
1718,19,0.20946735439233277,science,0.3333333333333333,0.073,4.566210045662101
1163,19,0.13244231220166214,sports,0.5238095238095238,0.164,3.1939605110336817
1862,19,0.16183763285131691,sports,0.42857142857142855,0.07,6.1224489795918355
955,19,0.48476459730058985,sports,0.14285714285714285,0.017,8.403361344537814
3295,19,0.8276361049159966,science,0.08333333333333333,0.009,9.25925925925926
2478,19,0.2754784264001374,science,0.25,0.047,5.319148936170213
655,19,0.4812339872639996,sports,0.14285714285714285,0.021,6.802721088435374
3137,19,0.26021799583057637,history,0.2641509433962264,0.047,5.620232838217583
1401,19,0.25184415350710754,biography,0.2727272727272727,0.079,3.452243958573072
3243,19,0.28680165842845406,sports,0.23809523809523808,0.039,6.105006105006105
3509,19,0.5221451638249419,geography,0.13043478260869565,0.014,9.316770186335404
1242,19,0.1562001306179217,geography,0.43478260869565216,0.116,3.748125937031484
2487,19,0.20255948544030677,science,0.3333333333333333,0.089,3.745318352059925
86,19,0.13495290192443665,science,0.5,0.178,2.808988764044944
1222,19,0.2018087326702963,science,0.3333333333333333,0.09,3.7037037037037037
2496,19,0.4023852200288688,science,0.16666666666666666,0.04,4.166666666666666
1779,19,0.40175318667408433,science,0.16666666666666666,0.031,5.376344086021505
42,19,0.714107660105249,author,0.09375,0.006,15.625
1487,19,0.5494101616667055,biography,0.12121212121212122,0.022,5.5096418732782375
3613,19,0.3994773001861831,science,0.16666666666666666,0.028,5.952380952380952
3276,19,0.19937888913065294,science,0.3333333333333333,0.1,3.333333333333333
760,19,0.15546227334410545,entertainment,0.4264705882352941,0.136,3.135813148788927
1843,19,0.2765144151535206,sports,0.23809523809523808,0.032,7.44047619047619
2672,19,0.4603085870537671,sports,0.14285714285714285,0.013,10.989010989010989
3526,19,0.19688150979947994,sports,0.3333333333333333,0.063,5.29100529100529
3954,19,0.39300605376547204,science,0.16666666666666666,0.018,9.25925925925926
1081,19,0.19599964958640603,science,0.3333333333333333,0.113,2.949852507374631
465,19,0.6331831167913193,entertainment,0.10294117647058823,0.035,2.941176470588235
3914,19,0.34167018523636206,sports,0.19047619047619047,0.022,8.658008658008658
3878,19,0.2602856077719028,science,0.25,0.053,4.716981132075472
1198,19,0.2585972473787217,science,0.25,0.074,3.3783783783783785
2675,19,0.2954328162979274,author,0.21875,0.039,5.608974358974359
1214,19,0.6266325426065049,entertainment,0.10294117647058823,0.016,6.4338235294117645
2347,19,0.13527741154030726,sports,0.47619047619047616,0.135,3.5273368606701934
14,19,0.22853003410065498,author,0.28125,0.091,3.090659340659341
3363,19,0.3854083933735418,science,0.16666666666666666,0.033,5.05050505050505
1456,19,0.19148576554297925,science,0.3333333333333333,0.107,3.115264797507788
1757,19,0.26799818828053645,sports,0.23809523809523808,0.048,4.96031746031746
2040,19,0.22296195040836375,sports,0.2857142857142857,0.043,6.644518272425249
2390,19,0.22528603104358336,geography,0.2826086956521739,0.071,3.9804041641151255
2883,19,0.26730936885562984,sports,0.23809523809523808,0.041,5.807200929152148
1928,19,0.26698742384793783,sports,0.23809523809523808,0.048,4.96031746031746
223,19,0.22247590382430404,sports,0.2857142857142857,0.051,5.602240896358543
3228,19,0.2922793088212582,geography,0.21739130434782608,0.057,3.8138825324180012
2382,19,0.2257101580548181,author,0.28125,0.08,3.515625
3155,19,0.19425750233462846,geography,0.32608695652173914,0.112,2.9114906832298137
3483,19,0.26577122236564676,sports,0.23809523809523808,0.044,5.411255411255412
2696,19,0.37839742689858125,science,0.16666666666666666,0.031,5.376344086021505
2836,19,0.2643290084470592,sports,0.23809523809523808,0.046,5.175983436853002
523,19,0.15046746929233246,science,0.4166666666666667,0.089,4.681647940074907
1959,19,0.1504260058430299,science,0.4166666666666667,0.099,4.2087542087542085
162,19,0.150409212078785,science,0.4166666666666667,0.079,5.274261603375527
1123,19,0.4996942989572467,author,0.125,0.018,6.944444444444445
2002,19,0.3276080459370978,sports,0.19047619047619047,0.034,5.602240896358543
984,19,0.26134451726112273,sports,0.23809523809523808,0.041,5.807200929152148
3753,19,0.6517054994700913,sports,0.09523809523809523,0.009,10.582010582010582
2338,19,0.18612565154841565,sports,0.3333333333333333,0.055,6.0606060606060606
31,19,0.24754736418165801,science,0.25,0.04,6.25
3932,19,0.37060351688940485,science,0.16666666666666666,0.038,4.385964912280701
3597,19,0.40561869604321255,geography,0.15217391304347827,0.02,7.608695652173913
1098,19,0.246824190466701,science,0.25,0.032,7.8125
3504,19,0.28942730756213186,dates_numbers,0.2127659574468085,0.047,4.526935264825713
2576,19,0.16097411064655553,sports,0.38095238095238093,0.066,5.772005772005771
2666,19,0.3219411370354751,sports,0.19047619047619047,0.026,7.326007326007326
1967,19,0.39236770566924695,author,0.15625,0.032,4.8828125
4049,19,0.1837107472578703,science,0.3333333333333333,0.123,2.710027100271003
129,19,0.6527404249079302,author,0.09375,0.007,13.392857142857142
275,19,0.3670197975136157,science,0.16666666666666666,0.031,5.376344086021505
443,19,0.42794568865862237,sports,0.14285714285714285,0.012,11.904761904761903
1187,19,0.183361783948935,science,0.3333333333333333,0.077,4.329004329004329
765,19,0.6406735209997589,sports,0.09523809523809523,0.007,13.605442176870747
2781,19,0.3642838128082442,science,0.16666666666666666,0.033,5.05050505050505
3985,19,0.254813272079743,sports,0.23809523809523808,0.037,6.435006435006435
1341,19,0.18182367144938882,sports,0.3333333333333333,0.069,4.8309178743961345
1374,19,0.15890545226541264,sports,0.38095238095238093,0.068,5.602240896358543
3114,19,0.23150925126651056,geography,0.2608695652173913,0.09,2.898550724637681
1265,19,0.2524973160075964,geography,0.2391304347826087,0.056,4.270186335403727
885,19,0.3610755367240389,science,0.16666666666666666,0.029,5.747126436781609
