neuron_id,layer,n_queries,fired_count,activity_rate,entropy,spec_score,top_category,top_cat_rate,top_cat_lift,cat_other_rate,cat_entertainment_rate,cat_definition_rate,cat_history_rate,cat_sports_rate,cat_dates_numbers_rate,cat_biography_rate,cat_geography_rate,cat_science_rate,cat_author_rate,cat_other_count,cat_entertainment_count,cat_definition_count,cat_history_count,cat_sports_count,cat_dates_numbers_count,cat_biography_count,cat_geography_count,cat_science_count,cat_author_count
10,21,1000,48,0.048,1.9994392244912433,0.13165457790253599,biography,0.18181818181818182,3.787878787878788,0.04411764705882353,0.058823529411764705,0.02631578947368421,0.018867924528301886,0.09523809523809523,0.0425531914893617,0.18181818181818182,0.0,0.08333333333333333,0.09375,27,4,2,1,2,2,6,0,1,3
11,21,1000,45,0.045,1.7762302660885703,0.22859299684818934,author,0.1875,4.166666666666667,0.04411764705882353,0.014705882352941176,0.06578947368421052,0.05660377358490566,0.0,0.02127659574468085,0.0,0.021739130434782608,0.08333333333333333,0.1875,27,1,5,3,0,1,0,1,1,6
12,21,1000,28,0.028,1.6678106172078697,0.27567905208696564,science,0.08333333333333333,2.976190476190476,0.027777777777777776,0.04411764705882353,0.06578947368421052,0.018867924528301886,0.0,0.0,0.030303030303030304,0.0,0.08333333333333333,0.0,17,3,5,1,0,0,1,0,1,0
13,21,1000,21,0.021,1.664364573738941,0.27717564974992015,geography,0.06521739130434782,3.105590062111801,0.017973856209150325,0.014705882352941176,0.0,0.05660377358490566,0.0,0.0425531914893617,0.030303030303030304,0.06521739130434782,0.0,0.0,11,1,0,3,0,2,1,3,0,0
14,21,1000,63,0.063,2.085950850697178,0.09408305602082179,dates_numbers,0.1276595744680851,2.0263424518743665,0.06045751633986928,0.08823529411764706,0.02631578947368421,0.03773584905660377,0.047619047619047616,0.1276595744680851,0.06060606060606061,0.06521739130434782,0.0,0.125,37,6,2,2,1,6,2,3,0,4
15,21,1000,35,0.035,1.6855322714577394,0.26798263543604994,sports,0.09523809523809523,2.721088435374149,0.03431372549019608,0.04411764705882353,0.0,0.09433962264150944,0.09523809523809523,0.0,0.030303030303030304,0.0,0.0,0.09375,21,3,0,5,2,0,1,0,0,3
16,21,1000,53,0.053,1.6881357167164788,0.26685197352624224,definition,0.14473684210526316,2.730883813306852,0.04738562091503268,0.0,0.14473684210526316,0.05660377358490566,0.0,0.0851063829787234,0.12121212121212122,0.043478260869565216,0.0,0.0,29,0,11,3,0,4,4,2,0,0
17,21,1000,35,0.035,1.7765857543536296,0.22843861025629264,author,0.09375,2.6785714285714284,0.03431372549019608,0.07352941176470588,0.013157894736842105,0.018867924528301886,0.0,0.06382978723404255,0.0,0.0,0.08333333333333333,0.09375,21,5,1,1,0,3,0,0,1,3
18,21,1000,19,0.019,1.592722333448363,0.30828947937930495,sports,0.09523809523809523,5.012531328320802,0.014705882352941176,0.014705882352941176,0.039473684210526314,0.03773584905660377,0.09523809523809523,0.0425531914893617,0.0,0.0,0.0,0.0,9,1,3,2,2,2,0,0,0,0
19,21,1000,5,0.005,0.5406691151187588,0.765190386768409,geography,0.021739130434782608,4.3478260869565215,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,4,0,0,0,0,0,0,1,0,0
20,21,1000,82,0.082,1.8181036395686438,0.21040762180711936,science,0.3333333333333333,4.0650406504065035,0.08986928104575163,0.07352941176470588,0.07894736842105263,0.0,0.047619047619047616,0.02127659574468085,0.15151515151515152,0.0,0.3333333333333333,0.15625,55,5,6,0,1,1,5,0,4,5
21,21,1000,29,0.029,1.6835922513908999,0.26882517544585993,author,0.0625,2.155172413793103,0.032679738562091505,0.014705882352941176,0.0,0.05660377358490566,0.0,0.02127659574468085,0.0,0.043478260869565216,0.0,0.0625,20,1,0,3,0,1,0,2,0,2
22,21,1000,20,0.02,1.767724561135088,0.23228697757418382,history,0.03773584905660377,1.8867924528301885,0.0196078431372549,0.029411764705882353,0.02631578947368421,0.03773584905660377,0.0,0.02127659574468085,0.030303030303030304,0.0,0.0,0.0,12,2,2,2,0,1,1,0,0,0
23,21,1000,26,0.026,1.8253559141978855,0.20725799895439279,science,0.08333333333333333,3.2051282051282053,0.026143790849673203,0.0,0.013157894736842105,0.03773584905660377,0.0,0.0425531914893617,0.06060606060606061,0.0,0.08333333333333333,0.0625,16,0,1,2,0,2,2,0,1,2
24,21,1000,23,0.023,1.7655602708952811,0.23322691688256902,science,0.08333333333333333,3.623188405797101,0.021241830065359478,0.014705882352941176,0.0,0.07547169811320754,0.0,0.02127659574468085,0.0,0.043478260869565216,0.08333333333333333,0.03125,13,1,0,4,0,1,0,2,1,1
25,21,1000,37,0.037,1.8464126522957607,0.19811317379160365,history,0.11320754716981132,3.059663437021928,0.03758169934640523,0.014705882352941176,0.013157894736842105,0.11320754716981132,0.0,0.02127659574468085,0.06060606060606061,0.043478260869565216,0.0,0.03125,23,1,1,6,0,1,2,2,0,1
26,21,1000,74,0.074,2.2441979859500822,0.025357198403487935,definition,0.09210526315789473,1.2446657183499288,0.0784313725490196,0.07352941176470588,0.09210526315789473,0.05660377358490566,0.047619047619047616,0.0851063829787234,0.030303030303030304,0.06521739130434782,0.08333333333333333,0.03125,48,5,7,3,1,4,1,3,1,1
27,21,1000,21,0.021,1.3478526718952646,0.4146350221773324,geography,0.043478260869565216,2.0703933747412004,0.026143790849673203,0.0,0.0,0.03773584905660377,0.0,0.02127659574468085,0.0,0.043478260869565216,0.0,0.0,16,0,0,2,0,1,0,2,0,0
28,21,1000,57,0.057,1.9627972761714443,0.14756797386400877,sports,0.14285714285714285,2.506265664160401,0.06045751633986928,0.07352941176470588,0.02631578947368421,0.07547169811320754,0.14285714285714285,0.06382978723404255,0.030303030303030304,0.0,0.0,0.0625,37,5,2,4,3,3,1,0,0,2
29,21,1000,34,0.034,1.890650388725213,0.17890096896840202,author,0.125,3.676470588235294,0.024509803921568627,0.04411764705882353,0.05263157894736842,0.09433962264150944,0.0,0.02127659574468085,0.0,0.021739130434782608,0.08333333333333333,0.125,15,3,4,5,0,1,0,1,1,4
30,21,1000,50,0.05,1.8050132359740747,0.21609271185412726,geography,0.10869565217391304,2.1739130434782608,0.05065359477124183,0.014705882352941176,0.039473684210526314,0.07547169811320754,0.047619047619047616,0.10638297872340426,0.0,0.10869565217391304,0.0,0.0,31,1,3,4,1,5,0,5,0,0
31,21,1000,49,0.049,1.8798657221112516,0.1835846901680117,dates_numbers,0.0851063829787234,1.7368649587494571,0.05392156862745098,0.0,0.06578947368421052,0.03773584905660377,0.0,0.0851063829787234,0.030303030303030304,0.06521739130434782,0.0,0.03125,33,0,5,2,0,4,1,3,0,1
32,21,1000,113,0.113,1.9110520774690796,0.17004062812543308,entertainment,0.2647058823529412,2.342529932326913,0.11437908496732026,0.2647058823529412,0.10526315789473684,0.05660377358490566,0.0,0.10638297872340426,0.15151515151515152,0.06521739130434782,0.0,0.03125,70,18,8,3,0,5,5,3,0,1
33,21,1000,48,0.048,1.4245823332623853,0.38131175364728687,geography,0.15217391304347827,3.170289855072464,0.05228758169934641,0.0,0.06578947368421052,0.018867924528301886,0.0,0.06382978723404255,0.0,0.15217391304347827,0.0,0.0,32,0,5,1,0,3,0,7,0,0
34,21,1000,90,0.09,2.1732738236946583,0.05615917070462939,author,0.25,2.7777777777777777,0.06862745098039216,0.08823529411764706,0.05263157894736842,0.18867924528301888,0.047619047619047616,0.1702127659574468,0.15151515151515152,0.08695652173913043,0.16666666666666666,0.25,42,6,4,10,1,8,5,4,2,8
35,21,1000,26,0.026,1.4076421574772597,0.3886687785132379,entertainment,0.11764705882352941,4.524886877828054,0.021241830065359478,0.11764705882352941,0.0,0.03773584905660377,0.0,0.0425531914893617,0.030303030303030304,0.0,0.0,0.0,13,8,0,2,0,2,1,0,0,0
36,21,1000,30,0.03,1.9383504394293078,0.15818510016110832,dates_numbers,0.06382978723404255,2.127659574468085,0.029411764705882353,0.014705882352941176,0.013157894736842105,0.05660377358490566,0.047619047619047616,0.06382978723404255,0.06060606060606061,0.021739130434782608,0.0,0.0,18,1,1,3,1,3,2,1,0,0
37,21,1000,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
38,21,1000,65,0.065,1.8545187593919905,0.19459273620999418,dates_numbers,0.10638297872340426,1.6366612111292962,0.07516339869281045,0.08823529411764706,0.02631578947368421,0.0,0.0,0.10638297872340426,0.06060606060606061,0.06521739130434782,0.0,0.03125,46,6,2,0,0,5,2,3,0,1
39,21,1000,58,0.058,2.029463141077506,0.11861535660399858,history,0.07547169811320754,1.3012361743656473,0.06535947712418301,0.058823529411764705,0.039473684210526314,0.07547169811320754,0.0,0.06382978723404255,0.030303030303030304,0.043478260869565216,0.0,0.03125,40,4,3,4,0,3,1,2,0,1
40,21,1000,105,0.105,2.2234720907655214,0.034358340314647795,author,0.1875,1.7857142857142858,0.11274509803921569,0.08823529411764706,0.09210526315789473,0.11320754716981132,0.09523809523809523,0.06382978723404255,0.030303030303030304,0.08695652173913043,0.08333333333333333,0.1875,69,6,7,6,2,3,1,4,1,6
41,21,1000,72,0.072,2.028727098363385,0.11893501589318645,science,0.25,3.4722222222222223,0.06372549019607843,0.11764705882352941,0.039473684210526314,0.11320754716981132,0.0,0.0425531914893617,0.06060606060606061,0.08695652173913043,0.25,0.15625,39,8,3,6,0,2,2,4,3,5
42,21,1000,16,0.016,0.8625203595618588,0.6254121673130761,geography,0.06521739130434782,4.076086956521739,0.0196078431372549,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.06521739130434782,0.0,0.0,12,0,1,0,0,0,0,3,0,0
43,21,1000,54,0.054,1.8245627074732251,0.20760248425792138,author,0.1875,3.4722222222222223,0.05392156862745098,0.07352941176470588,0.039473684210526314,0.018867924528301886,0.0,0.02127659574468085,0.09090909090909091,0.043478260869565216,0.0,0.1875,33,5,3,1,0,1,3,2,0,6
44,21,1000,19,0.019,1.8414883997280609,0.20025174950925362,history,0.05660377358490566,2.9791459781529297,0.017973856209150325,0.0,0.013157894736842105,0.05660377358490566,0.0,0.02127659574468085,0.030303030303030304,0.021739130434782608,0.0,0.03125,11,0,1,3,0,1,1,1,0,1
45,21,1000,75,0.075,1.9135845366983333,0.16894079505652326,geography,0.13043478260869565,1.7391304347826086,0.0718954248366013,0.11764705882352941,0.09210526315789473,0.05660377358490566,0.0,0.0851063829787234,0.0,0.13043478260869565,0.0,0.09375,44,8,7,3,0,4,0,6,0,3
46,21,1000,21,0.021,1.5083891603888113,0.34491491108046024,sports,0.23809523809523808,11.337868480725621,0.013071895424836602,0.0,0.02631578947368421,0.018867924528301886,0.23809523809523808,0.02127659574468085,0.030303030303030304,0.043478260869565216,0.0,0.03125,8,0,2,1,5,1,1,2,0,1
47,21,1000,25,0.025,1.77509577470378,0.22908570019637042,author,0.0625,2.5,0.024509803921568627,0.014705882352941176,0.013157894736842105,0.05660377358490566,0.0,0.02127659574468085,0.06060606060606061,0.0,0.0,0.0625,15,1,1,3,0,1,2,0,0,2
48,21,1000,29,0.029,1.8283574086457457,0.2059544664782239,biography,0.12121212121212122,4.179728317659352,0.024509803921568627,0.014705882352941176,0.02631578947368421,0.03773584905660377,0.09523809523809523,0.0425531914893617,0.12121212121212122,0.021739130434782608,0.0,0.0,15,1,2,2,2,2,4,1,0,0
49,21,1000,12,0.012,1.5097769802657288,0.3443121885660393,dates_numbers,0.0851063829787234,7.092198581560283,0.0032679738562091504,0.029411764705882353,0.013157894736842105,0.03773584905660377,0.047619047619047616,0.0851063829787234,0.0,0.0,0.0,0.0,2,2,1,2,1,4,0,0,0,0
50,21,1000,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
51,21,1000,103,0.103,2.1485929517536966,0.06687793719714985,definition,0.18421052631578946,1.7884517118037813,0.09477124183006536,0.07352941176470588,0.18421052631578946,0.1509433962264151,0.0,0.1276595744680851,0.09090909090909091,0.08695652173913043,0.16666666666666666,0.09375,58,5,14,8,0,6,3,4,2,3
52,21,1000,32,0.032,1.688587079883607,0.26665594899342415,geography,0.06521739130434782,2.0380434782608696,0.0392156862745098,0.014705882352941176,0.0,0.03773584905660377,0.0,0.02127659574468085,0.0,0.06521739130434782,0.0,0.03125,24,1,0,2,0,1,0,3,0,1
53,21,1000,21,0.021,1.6618791032631852,0.27825507586247433,entertainment,0.07352941176470588,3.5014005602240896,0.016339869281045753,0.07352941176470588,0.02631578947368421,0.03773584905660377,0.0,0.0,0.030303030303030304,0.021739130434782608,0.0,0.0,10,5,2,2,0,0,1,1,0,0
54,21,1000,51,0.051,1.8298533910981263,0.2053047695541309,geography,0.1956521739130435,3.8363171355498724,0.04738562091503268,0.029411764705882353,0.02631578947368421,0.09433962264150944,0.0,0.0425531914893617,0.0,0.1956521739130435,0.08333333333333333,0.03125,29,2,2,5,0,2,0,9,1,1
55,21,1000,16,0.016,1.3474385546207452,0.414814871024517,sports,0.09523809523809523,5.952380952380952,0.014705882352941176,0.0,0.013157894736842105,0.0,0.09523809523809523,0.0,0.030303030303030304,0.06521739130434782,0.0,0.0,9,0,1,0,2,0,1,3,0,0
56,21,1000,690,0.69,2.289632509551796,0.005625235515360538,dates_numbers,0.851063829787234,1.2334258402713538,0.7009803921568627,0.6470588235294118,0.631578947368421,0.6415094339622641,0.6190476190476191,0.851063829787234,0.6666666666666666,0.7391304347826086,0.4166666666666667,0.65625,429,44,48,34,13,40,22,34,5,21
57,21,1000,62,0.062,1.9956809833992162,0.13328676127046535,sports,0.23809523809523808,3.8402457757296466,0.05718954248366013,0.029411764705882353,0.05263157894736842,0.03773584905660377,0.23809523809523808,0.06382978723404255,0.12121212121212122,0.13043478260869565,0.08333333333333333,0.0,35,2,4,2,5,3,4,6,1,0
58,21,1000,16,0.016,1.9824122365874959,0.13904930479256683,sports,0.047619047619047616,2.976190476190476,0.014705882352941176,0.014705882352941176,0.013157894736842105,0.018867924528301886,0.047619047619047616,0.02127659574468085,0.0,0.021739130434782608,0.0,0.03125,9,1,1,1,1,1,0,1,0,1
59,21,1000,1,0.001,-0.0,1.0,other,0.0016339869281045752,1.6339869281045751,0.0016339869281045752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
60,21,1000,80,0.08,1.765611958682679,0.23320446916172033,entertainment,0.22058823529411764,2.7573529411764706,0.08660130718954248,0.22058823529411764,0.039473684210526314,0.03773584905660377,0.0,0.0851063829787234,0.030303030303030304,0.021739130434782608,0.0,0.03125,53,15,3,2,0,4,1,1,0,1
61,21,1000,59,0.059,1.9667045544869093,0.1458710644523421,sports,0.19047619047619047,3.228410008071025,0.058823529411764705,0.014705882352941176,0.0,0.05660377358490566,0.19047619047619047,0.06382978723404255,0.06060606060606061,0.15217391304347827,0.16666666666666666,0.03125,36,1,0,3,4,3,2,7,2,1
62,21,1000,11,0.011,1.2374339102254377,0.46258928106912856,geography,0.043478260869565216,3.9525691699604746,0.011437908496732025,0.0,0.013157894736842105,0.0,0.0,0.02127659574468085,0.0,0.043478260869565216,0.0,0.0,7,0,1,0,0,1,0,2,0,0
63,21,1000,16,0.016,1.5665046823990552,0.3196756605584844,definition,0.039473684210526314,2.4671052631578947,0.016339869281045753,0.0,0.039473684210526314,0.0,0.0,0.0,0.030303030303030304,0.021739130434782608,0.0,0.03125,10,0,3,0,0,0,1,1,0,1
64,21,1000,31,0.031,1.6660609902632337,0.2764389054144103,definition,0.13157894736842105,4.244482173174872,0.02287581699346405,0.029411764705882353,0.13157894736842105,0.018867924528301886,0.0,0.0425531914893617,0.0,0.021739130434782608,0.0,0.03125,14,2,10,1,0,2,0,1,0,1
65,21,1000,34,0.034,1.925940763102665,0.16357455411197475,dates_numbers,0.0851063829787234,2.503128911138923,0.032679738562091505,0.014705882352941176,0.05263157894736842,0.018867924528301886,0.0,0.0851063829787234,0.0,0.043478260869565216,0.08333333333333333,0.03125,20,1,4,1,0,4,0,2,1,1
66,21,1000,71,0.071,1.6646998087498592,0.2770300590345376,history,0.20754716981132076,2.923199574807335,0.07352941176470588,0.08823529411764706,0.06578947368421052,0.20754716981132076,0.0,0.0,0.06060606060606061,0.0,0.0,0.0625,45,6,5,11,0,0,2,0,0,2
67,21,1000,93,0.093,2.1491963537850354,0.06661588302457022,biography,0.12121212121212122,1.3033561420658195,0.09967320261437909,0.08823529411764706,0.10526315789473684,0.07547169811320754,0.09523809523809523,0.06382978723404255,0.12121212121212122,0.08695652173913043,0.0,0.03125,61,6,8,4,2,3,4,4,0,1
68,21,1000,22,0.022,1.9076606805765657,0.17151349308179575,author,0.03125,1.4204545454545456,0.026143790849673203,0.014705882352941176,0.013157894736842105,0.018867924528301886,0.0,0.02127659574468085,0.0,0.021739130434782608,0.0,0.03125,16,1,1,1,0,1,0,1,0,1
69,21,1000,45,0.045,1.9930020579001226,0.13445020383215167,sports,0.09523809523809523,2.1164021164021163,0.042483660130718956,0.04411764705882353,0.02631578947368421,0.05660377358490566,0.09523809523809523,0.0425531914893617,0.0,0.08695652173913043,0.0,0.09375,26,3,2,3,2,2,0,4,0,3
70,21,1000,35,0.035,1.6632437299750786,0.27766242601164126,dates_numbers,0.0851063829787234,2.43161094224924,0.03594771241830065,0.014705882352941176,0.06578947368421052,0.0,0.0,0.0851063829787234,0.030303030303030304,0.0,0.0,0.0625,22,1,5,0,0,4,1,0,0,2
71,21,1000,79,0.079,1.9847827436568795,0.13801980665302094,history,0.20754716981132076,2.627179364700263,0.08496732026143791,0.04411764705882353,0.02631578947368421,0.20754716981132076,0.047619047619047616,0.06382978723404255,0.09090909090909091,0.021739130434782608,0.0,0.09375,52,3,2,11,1,3,3,1,0,3
72,21,1000,49,0.049,1.9009607701378097,0.17442322721459347,biography,0.12121212121212122,2.473716759431045,0.05065359477124183,0.029411764705882353,0.06578947368421052,0.03773584905660377,0.0,0.02127659574468085,0.12121212121212122,0.021739130434782608,0.0,0.09375,31,2,5,2,0,1,4,1,0,3
73,21,1000,9,0.009,0.6065078636415582,0.7365969815895415,author,0.03125,3.4722222222222223,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,8,0,0,0,0,0,0,0,0,1
74,21,1000,45,0.045,2.0323305284949145,0.1173700660711392,sports,0.14285714285714285,3.1746031746031744,0.0392156862745098,0.029411764705882353,0.039473684210526314,0.05660377358490566,0.14285714285714285,0.0425531914893617,0.12121212121212122,0.06521739130434782,0.0,0.03125,24,2,3,3,3,2,4,3,0,1
75,21,1000,124,0.124,2.0346760403525797,0.11635142321411662,biography,0.21212121212121213,1.710654936461388,0.1323529411764706,0.11764705882352941,0.19736842105263158,0.05660377358490566,0.047619047619047616,0.10638297872340426,0.21212121212121213,0.021739130434782608,0.0,0.09375,81,8,15,3,1,5,7,1,0,3
76,21,1000,82,0.082,1.7444288329334245,0.24240418378408424,definition,0.14473684210526316,1.7650834403080873,0.09313725490196079,0.014705882352941176,0.14473684210526316,0.018867924528301886,0.0,0.06382978723404255,0.09090909090909091,0.13043478260869565,0.0,0.0,57,1,11,1,0,3,3,6,0,0
77,21,1000,108,0.108,2.018705810237133,0.12328720602798016,author,0.28125,2.6041666666666665,0.09803921568627451,0.2647058823529412,0.14473684210526316,0.03773584905660377,0.047619047619047616,0.0425531914893617,0.09090909090909091,0.021739130434782608,0.08333333333333333,0.28125,60,18,11,2,1,2,3,1,1,9
78,21,1000,193,0.193,2.195004843079115,0.04672150889982729,geography,0.34782608695652173,1.8022077044379363,0.19607843137254902,0.16176470588235295,0.17105263157894737,0.11320754716981132,0.09523809523809523,0.3191489361702128,0.12121212121212122,0.34782608695652173,0.08333333333333333,0.15625,120,11,13,6,2,15,4,16,1,5
79,21,1000,10,0.01,1.3532374791931874,0.4122964300817322,geography,0.021739130434782608,2.1739130434782608,0.011437908496732025,0.014705882352941176,0.0,0.0,0.0,0.02127659574468085,0.0,0.021739130434782608,0.0,0.0,7,1,0,0,0,1,0,1,0,0
80,21,1000,59,0.059,2.0877386349958047,0.09330663116509486,sports,0.19047619047619047,3.228410008071025,0.0457516339869281,0.058823529411764705,0.09210526315789473,0.07547169811320754,0.19047619047619047,0.0425531914893617,0.09090909090909091,0.10869565217391304,0.0,0.0625,28,4,7,4,4,2,3,5,0,2
81,21,1000,118,0.118,2.1322690164296914,0.07396733223131091,dates_numbers,0.1702127659574468,1.44248106743599,0.12418300653594772,0.14705882352941177,0.05263157894736842,0.1509433962264151,0.14285714285714285,0.1702127659574468,0.06060606060606061,0.08695652173913043,0.0,0.09375,76,10,4,8,3,8,2,4,0,3
82,21,1000,110,0.11,2.1247718260564254,0.07722332064019843,definition,0.15789473684210525,1.4354066985645932,0.11601307189542484,0.10294117647058823,0.15789473684210525,0.05660377358490566,0.047619047619047616,0.14893617021276595,0.09090909090909091,0.08695652173913043,0.0,0.0625,71,7,12,3,1,7,3,4,0,2
83,21,1000,10,0.01,0.6916031758694977,0.699640557053113,other,0.014705882352941176,1.4705882352941175,0.014705882352941176,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,1,0,0,0,0,0,0,0
84,21,1000,91,0.091,2.121825722127892,0.07850279731947407,definition,0.19736842105263158,2.1688837478311163,0.09477124183006536,0.04411764705882353,0.19736842105263158,0.018867924528301886,0.09523809523809523,0.0425531914893617,0.09090909090909091,0.043478260869565216,0.16666666666666666,0.09375,58,3,15,1,2,2,3,2,2,3
85,21,1000,122,0.122,2.0747182037777208,0.09896133259510964,sports,0.38095238095238093,3.12256049960968,0.10620915032679738,0.08823529411764706,0.15789473684210525,0.11320754716981132,0.38095238095238093,0.1702127659574468,0.24242424242424243,0.08695652173913043,0.0,0.15625,65,6,12,6,8,8,8,4,0,5
86,21,1000,16,0.016,1.2777643321817467,0.44507400136067377,geography,0.06521739130434782,4.076086956521739,0.014705882352941176,0.0,0.0,0.03773584905660377,0.0,0.0425531914893617,0.0,0.06521739130434782,0.0,0.0,9,0,0,2,0,2,0,3,0,0
87,21,1000,22,0.022,1.5207950532237002,0.33952710027918487,definition,0.05263157894736842,2.3923444976076556,0.02287581699346405,0.014705882352941176,0.05263157894736842,0.0,0.0,0.0425531914893617,0.030303030303030304,0.0,0.0,0.0,14,1,4,0,0,2,1,0,0,0
88,21,1000,48,0.048,1.7366232094632177,0.24579412298500958,geography,0.21739130434782608,4.528985507246377,0.04411764705882353,0.04411764705882353,0.05263157894736842,0.018867924528301886,0.0,0.02127659574468085,0.030303030303030304,0.21739130434782608,0.08333333333333333,0.0,27,3,4,1,0,1,1,10,1,0
89,21,1000,66,0.066,2.043100404101933,0.1126927685242266,biography,0.12121212121212122,1.8365472910927456,0.06209150326797386,0.11764705882352941,0.06578947368421052,0.0,0.09523809523809523,0.0851063829787234,0.12121212121212122,0.06521739130434782,0.0,0.0625,38,8,5,0,2,4,4,3,0,2
90,21,1000,18,0.018,1.6419989375938722,0.28688892211197947,science,0.08333333333333333,4.62962962962963,0.017973856209150325,0.014705882352941176,0.0,0.0,0.047619047619047616,0.0425531914893617,0.06060606060606061,0.0,0.08333333333333333,0.0,11,1,0,0,1,2,2,0,1,0
91,21,1000,75,0.075,2.017567676201698,0.123781491359236,sports,0.14285714285714285,1.9047619047619047,0.08496732026143791,0.11764705882352941,0.013157894736842105,0.03773584905660377,0.14285714285714285,0.06382978723404255,0.09090909090909091,0.021739130434782608,0.0,0.0625,52,8,1,2,3,3,3,1,0,2
92,21,1000,137,0.137,2.107526985631324,0.08471265967812214,science,0.4166666666666667,3.0413625304136254,0.13562091503267973,0.058823529411764705,0.14473684210526316,0.1509433962264151,0.38095238095238093,0.06382978723404255,0.18181818181818182,0.08695652173913043,0.4166666666666667,0.15625,83,4,11,8,8,3,6,4,5,5
93,21,1000,72,0.072,2.049847405970466,0.10976258284333185,dates_numbers,0.1276595744680851,1.7730496453900708,0.06699346405228758,0.058823529411764705,0.09210526315789473,0.09433962264150944,0.0,0.1276595744680851,0.09090909090909091,0.08695652173913043,0.0,0.0625,41,4,7,5,0,6,3,4,0,2
