neuron_id,layer,n_queries,fired_count,activity_rate,entropy,spec_score,top_category,top_cat_rate,top_cat_lift,cat_other_rate,cat_entertainment_rate,cat_definition_rate,cat_history_rate,cat_sports_rate,cat_dates_numbers_rate,cat_biography_rate,cat_geography_rate,cat_science_rate,cat_author_rate,cat_other_count,cat_entertainment_count,cat_definition_count,cat_history_count,cat_sports_count,cat_dates_numbers_count,cat_biography_count,cat_geography_count,cat_science_count,cat_author_count
18,20,1000,102,0.102,2.1612496917962125,0.061381184837801306,dates_numbers,0.2127659574468085,2.0859407592824364,0.09313725490196079,0.04411764705882353,0.19736842105263158,0.11320754716981132,0.14285714285714285,0.2127659574468085,0.06060606060606061,0.043478260869565216,0.16666666666666666,0.0625,57,3,15,6,3,10,2,2,2,2
19,20,1000,102,0.102,2.1395470917468784,0.07080650428218027,geography,0.21739130434782608,2.131287297527707,0.10130718954248366,0.058823529411764705,0.10526315789473684,0.018867924528301886,0.14285714285714285,0.19148936170212766,0.06060606060606061,0.21739130434782608,0.08333333333333333,0.0625,62,4,8,1,3,9,2,10,1,2
20,20,1000,2,0.002,0.19759980407464114,0.9141834954652197,author,0.03125,15.625,0.0016339869281045752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,1,0,0,0,0,0,0,0,0,1
21,20,1000,30,0.03,1.0379089368517334,0.5492418760072215,geography,0.15217391304347827,5.072463768115942,0.032679738562091505,0.014705882352941176,0.0,0.0,0.0,0.0425531914893617,0.0,0.15217391304347827,0.0,0.0,20,1,0,0,0,2,0,7,0,0
22,20,1000,23,0.023,1.5632067820046007,0.3211079205016625,author,0.03125,1.358695652173913,0.029411764705882353,0.029411764705882353,0.013157894736842105,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.03125,18,2,1,1,0,0,0,0,0,1
23,20,1000,47,0.047,1.9819379996319242,0.1392552632854862,science,0.16666666666666666,3.5460992907801416,0.049019607843137254,0.07352941176470588,0.013157894736842105,0.03773584905660377,0.0,0.0425531914893617,0.030303030303030304,0.043478260869565216,0.16666666666666666,0.0625,30,5,1,2,0,2,1,2,2,2
24,20,1000,67,0.067,1.911288510371746,0.16993794662046469,science,0.16666666666666666,2.487562189054726,0.0718954248366013,0.014705882352941176,0.11842105263157894,0.0,0.0,0.0851063829787234,0.06060606060606061,0.08695652173913043,0.16666666666666666,0.03125,44,1,9,0,0,4,2,4,2,1
25,20,1000,22,0.022,1.3264184044241347,0.42394380626368255,history,0.05660377358490566,2.5728987993138936,0.026143790849673203,0.0,0.02631578947368421,0.05660377358490566,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,16,0,2,3,0,0,1,0,0,0
26,20,1000,64,0.064,2.063303390826478,0.10391872287179205,science,0.16666666666666666,2.6041666666666665,0.05065359477124183,0.1323529411764706,0.09210526315789473,0.05660377358490566,0.0,0.02127659574468085,0.15151515151515152,0.06521739130434782,0.16666666666666666,0.09375,31,9,7,3,0,1,5,3,2,3
27,20,1000,35,0.035,1.7342676700261288,0.24681712076444273,geography,0.043478260869565216,1.2422360248447204,0.042483660130718956,0.029411764705882353,0.013157894736842105,0.03773584905660377,0.0,0.0425531914893617,0.0,0.043478260869565216,0.0,0.0,26,2,1,2,0,2,0,2,0,0
28,20,1000,49,0.049,1.519046794605852,0.3402863593498562,biography,0.15151515151515152,3.0921459492888066,0.05718954248366013,0.029411764705882353,0.06578947368421052,0.018867924528301886,0.0,0.0,0.15151515151515152,0.021739130434782608,0.0,0.0,35,2,5,1,0,0,5,1,0,0
29,20,1000,31,0.031,1.4880692334086885,0.35373974324060464,definition,0.09210526315789473,2.9711375212224107,0.03104575163398693,0.0,0.09210526315789473,0.0,0.0,0.0425531914893617,0.06060606060606061,0.021739130434782608,0.0,0.0,19,0,7,0,0,2,2,1,0,0
30,20,1000,46,0.046,1.8011550300291823,0.2177683094060403,science,0.16666666666666666,3.623188405797101,0.0457516339869281,0.014705882352941176,0.09210526315789473,0.0,0.0,0.02127659574468085,0.06060606060606061,0.021739130434782608,0.16666666666666666,0.125,28,1,7,0,0,1,2,1,2,4
31,20,1000,5,0.005,1.2898001656497018,0.43984690530043447,geography,0.043478260869565216,8.695652173913043,0.0,0.0,0.013157894736842105,0.018867924528301886,0.0,0.0,0.0,0.043478260869565216,0.0,0.03125,0,0,1,1,0,0,0,2,0,1
32,20,1000,60,0.06,1.9885194627680445,0.13639697016261954,entertainment,0.08823529411764706,1.4705882352941178,0.06699346405228758,0.08823529411764706,0.06578947368421052,0.05660377358490566,0.0,0.02127659574468085,0.030303030303030304,0.043478260869565216,0.0,0.03125,41,6,5,3,0,1,1,2,0,1
33,20,1000,14,0.014,0.8502426095551017,0.6307443263911983,entertainment,0.058823529411764705,4.201680672268908,0.014705882352941176,0.058823529411764705,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,1,0,0,0,0,0,0,0
34,20,1000,29,0.029,1.7320518947441905,0.24777941974252615,science,0.08333333333333333,2.8735632183908044,0.03431372549019608,0.04411764705882353,0.0,0.0,0.047619047619047616,0.0,0.030303030303030304,0.043478260869565216,0.08333333333333333,0.0,21,3,0,0,1,0,1,2,1,0
35,20,1000,17,0.017,1.7758124251567624,0.2287744628591868,definition,0.02631578947368421,1.547987616099071,0.017973856209150325,0.014705882352941176,0.02631578947368421,0.018867924528301886,0.0,0.02127659574468085,0.0,0.021739130434782608,0.0,0.0,11,1,2,1,0,1,0,1,0,0
36,20,1000,25,0.025,1.6458867036154154,0.28520048678189225,history,0.07547169811320754,3.0188679245283017,0.02287581699346405,0.014705882352941176,0.039473684210526314,0.07547169811320754,0.0,0.02127659574468085,0.0,0.043478260869565216,0.0,0.0,14,1,3,4,0,1,0,2,0,0
37,20,1000,27,0.027,1.890409611066067,0.17900553737713465,entertainment,0.04411764705882353,1.6339869281045754,0.026143790849673203,0.04411764705882353,0.013157894736842105,0.03773584905660377,0.0,0.0425531914893617,0.0,0.043478260869565216,0.0,0.03125,16,3,1,2,0,2,0,2,0,1
38,20,1000,19,0.019,1.4330147673735452,0.3776495940437973,science,0.08333333333333333,4.385964912280701,0.0196078431372549,0.04411764705882353,0.02631578947368421,0.018867924528301886,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,12,3,2,1,0,0,0,0,1,0
39,20,1000,51,0.051,1.5836364853718248,0.3122354130623568,definition,0.09210526315789473,1.805985552115583,0.06045751633986928,0.0,0.09210526315789473,0.05660377358490566,0.047619047619047616,0.06382978723404255,0.0,0.0,0.0,0.0,37,0,7,3,1,3,0,0,0,0
40,20,1000,40,0.04,1.9172610191669421,0.16734411900759238,history,0.09433962264150944,2.358490566037736,0.042483660130718956,0.014705882352941176,0.013157894736842105,0.09433962264150944,0.0,0.0425531914893617,0.06060606060606061,0.043478260869565216,0.08333333333333333,0.0,26,1,1,5,0,2,2,2,1,0
41,20,1000,25,0.025,2.0395690990617,0.11422639481711705,sports,0.047619047619047616,1.9047619047619047,0.02287581699346405,0.029411764705882353,0.039473684210526314,0.03773584905660377,0.047619047619047616,0.02127659574468085,0.0,0.021739130434782608,0.0,0.03125,14,2,3,2,1,1,0,1,0,1
42,20,1000,46,0.046,2.15388235013668,0.06458078066683226,sports,0.14285714285714285,3.1055900621118013,0.042483660130718956,0.058823529411764705,0.02631578947368421,0.03773584905660377,0.14285714285714285,0.0425531914893617,0.09090909090909091,0.021739130434782608,0.08333333333333333,0.0625,26,4,2,2,3,2,3,1,1,2
43,20,1000,10,0.01,0.9776367965488253,0.5754177339532731,science,0.08333333333333333,8.333333333333332,0.011437908496732025,0.014705882352941176,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,7,1,1,0,0,0,0,0,1,0
44,20,1000,61,0.061,1.8879375298211867,0.1800791486206028,geography,0.10869565217391304,1.781895937277263,0.06535947712418301,0.04411764705882353,0.05263157894736842,0.09433962264150944,0.0,0.0425531914893617,0.0,0.10869565217391304,0.0,0.0625,40,3,4,5,0,2,0,5,0,2
45,20,1000,69,0.069,2.041571040866458,0.11335696253821914,history,0.09433962264150944,1.3672409078479628,0.0718954248366013,0.08823529411764706,0.06578947368421052,0.09433962264150944,0.0,0.06382978723404255,0.06060606060606061,0.06521739130434782,0.0,0.03125,44,6,5,5,0,3,2,3,0,1
46,20,1000,59,0.059,2.0799309604268927,0.09669746114686972,biography,0.15151515151515152,2.568053415511043,0.058823529411764705,0.04411764705882353,0.05263157894736842,0.05660377358490566,0.0,0.02127659574468085,0.15151515151515152,0.08695652173913043,0.08333333333333333,0.0625,36,3,4,3,0,1,5,4,1,2
47,20,1000,110,0.11,2.0780407175401923,0.09751838320202066,science,0.25,2.272727272727273,0.119281045751634,0.07352941176470588,0.14473684210526316,0.05660377358490566,0.0,0.0425531914893617,0.12121212121212122,0.13043478260869565,0.25,0.09375,73,5,11,3,0,2,4,6,3,3
48,20,1000,25,0.025,1.741751725527372,0.24356683675799518,author,0.0625,2.5,0.024509803921568627,0.04411764705882353,0.02631578947368421,0.0,0.047619047619047616,0.0,0.0,0.043478260869565216,0.0,0.0625,15,3,2,0,1,0,0,2,0,2
49,20,1000,29,0.029,1.9758770781018042,0.14188748806126594,author,0.0625,2.155172413793103,0.029411764705882353,0.04411764705882353,0.013157894736842105,0.018867924528301886,0.0,0.0425531914893617,0.030303030303030304,0.021739130434782608,0.0,0.0625,18,3,1,1,0,2,1,1,0,2
50,20,1000,30,0.03,1.722125922970761,0.252090214511254,sports,0.09523809523809523,3.1746031746031744,0.03431372549019608,0.04411764705882353,0.013157894736842105,0.018867924528301886,0.09523809523809523,0.02127659574468085,0.0,0.021739130434782608,0.0,0.0,21,3,1,1,2,1,0,1,0,0
51,20,1000,6,0.006,1.018281396820154,0.5577660083362717,history,0.018867924528301886,3.144654088050314,0.006535947712418301,0.014705882352941176,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,1,0,0,0,0,0,0
52,20,1000,18,0.018,1.4593165438426614,0.3662268776590073,biography,0.06060606060606061,3.367003367003367,0.021241830065359478,0.0,0.013157894736842105,0.0,0.047619047619047616,0.02127659574468085,0.06060606060606061,0.0,0.0,0.0,13,0,1,0,1,1,2,0,0,0
53,20,1000,31,0.031,1.3956808427531595,0.3938635114942227,sports,0.14285714285714285,4.608294930875576,0.03758169934640523,0.014705882352941176,0.02631578947368421,0.018867924528301886,0.14285714285714285,0.02127659574468085,0.0,0.0,0.0,0.0,23,1,2,1,3,1,0,0,0,0
54,20,1000,169,0.169,2.242870225260769,0.02593383754414469,definition,0.23684210526315788,1.4014325755216441,0.17320261437908496,0.10294117647058823,0.23684210526315788,0.11320754716981132,0.14285714285714285,0.2127659574468085,0.06060606060606061,0.17391304347826086,0.16666666666666666,0.21875,106,7,18,6,3,10,2,8,2,7
55,20,1000,9,0.009,1.3046833910908446,0.433383202618424,biography,0.030303030303030304,3.367003367003367,0.00980392156862745,0.014705882352941176,0.0,0.0,0.0,0.02127659574468085,0.030303030303030304,0.0,0.0,0.0,6,1,0,0,0,1,1,0,0,0
56,20,1000,7,0.007,0.956589672375822,0.584558383841541,author,0.03125,4.464285714285714,0.008169934640522876,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,5,1,0,0,0,0,0,0,0,1
57,20,1000,47,0.047,2.131730801675351,0.07420107592919978,geography,0.08695652173913043,1.8501387604070305,0.04084967320261438,0.058823529411764705,0.07894736842105263,0.03773584905660377,0.047619047619047616,0.06382978723404255,0.030303030303030304,0.08695652173913043,0.0,0.03125,25,4,6,2,1,3,1,4,0,1
58,20,1000,54,0.054,1.8034338379632775,0.2167786356949455,author,0.28125,5.208333333333333,0.0457516339869281,0.08823529411764706,0.0,0.03773584905660377,0.047619047619047616,0.06382978723404255,0.09090909090909091,0.043478260869565216,0.0,0.28125,28,6,0,2,1,3,3,2,0,9
59,20,1000,15,0.015,1.3031238034092305,0.43406052294259334,definition,0.039473684210526314,2.631578947368421,0.016339869281045753,0.014705882352941176,0.039473684210526314,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,10,1,3,0,0,0,0,1,0,0
60,20,1000,27,0.027,1.3044162016828913,0.43349924150392116,biography,0.12121212121212122,4.489337822671156,0.029411764705882353,0.014705882352941176,0.039473684210526314,0.0,0.0,0.02127659574468085,0.12121212121212122,0.0,0.0,0.0,18,1,3,0,0,1,4,0,0,0
61,20,1000,115,0.115,2.1091326755236146,0.08401531741825252,geography,0.34782608695652173,3.024574669187145,0.09313725490196079,0.11764705882352941,0.13157894736842105,0.1320754716981132,0.047619047619047616,0.23404255319148937,0.06060606060606061,0.34782608695652173,0.08333333333333333,0.0625,57,8,10,7,1,11,2,16,1,2
62,20,1000,87,0.087,1.9721233341850208,0.14351771833080285,history,0.16981132075471697,1.951854261548471,0.10130718954248366,0.07352941176470588,0.02631578947368421,0.16981132075471697,0.047619047619047616,0.0851063829787234,0.0,0.0,0.08333333333333333,0.09375,62,5,2,9,1,4,0,0,1,3
63,20,1000,13,0.013,1.473772078214052,0.3599489188485496,sports,0.047619047619047616,3.663003663003663,0.011437908496732025,0.014705882352941176,0.02631578947368421,0.0,0.047619047619047616,0.0,0.0,0.043478260869565216,0.0,0.0,7,1,2,0,1,0,0,2,0,0
64,20,1000,32,0.032,1.10173687651809,0.5215217540188692,science,0.25,7.8125,0.03758169934640523,0.029411764705882353,0.039473684210526314,0.0,0.0,0.0,0.0,0.021739130434782608,0.25,0.0,23,2,3,0,0,0,0,1,3,0
65,20,1000,26,0.026,1.8805445772914453,0.1832898671092421,author,0.0625,2.4038461538461537,0.02287581699346405,0.04411764705882353,0.02631578947368421,0.03773584905660377,0.0,0.0425531914893617,0.0,0.021739130434782608,0.0,0.0625,14,3,2,2,0,2,0,1,0,2
66,20,1000,67,0.067,1.8833922579891111,0.1820531350960235,sports,0.19047619047619047,2.842928216062544,0.07516339869281045,0.0,0.10526315789473684,0.018867924528301886,0.19047619047619047,0.0425531914893617,0.12121212121212122,0.0,0.08333333333333333,0.03125,46,0,8,1,4,2,4,0,1,1
67,20,1000,9,0.009,0.9481208550210924,0.5882363444869465,definition,0.039473684210526314,4.385964912280702,0.008169934640522876,0.0,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,5,0,3,0,0,0,0,0,0,1
68,20,1000,71,0.071,2.0819248075213004,0.0958315443560096,biography,0.12121212121212122,1.707212974818609,0.0718954248366013,0.058823529411764705,0.09210526315789473,0.11320754716981132,0.047619047619047616,0.02127659574468085,0.12121212121212122,0.06521739130434782,0.0,0.03125,44,4,7,6,1,1,4,3,0,1
69,20,1000,38,0.038,1.9561993461946636,0.15043341844490865,dates_numbers,0.1276595744680851,3.3594624860022395,0.027777777777777776,0.058823529411764705,0.05263157894736842,0.05660377358490566,0.0,0.1276595744680851,0.06060606060606061,0.021739130434782608,0.08333333333333333,0.0,17,4,4,3,0,6,2,1,1,0
70,20,1000,4,0.004,0.5089128546910073,0.7789819554380641,history,0.018867924528301886,4.716981132075471,0.004901960784313725,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0,0
71,20,1000,47,0.047,1.537391983144698,0.3323191451979606,entertainment,0.07352941176470588,1.5644555694618274,0.05718954248366013,0.07352941176470588,0.05263157894736842,0.03773584905660377,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,35,5,4,2,0,1,0,0,0,0
72,20,1000,45,0.045,2.1186092607569007,0.07989968874415054,author,0.0625,1.3888888888888888,0.04738562091503268,0.058823529411764705,0.013157894736842105,0.05660377358490566,0.047619047619047616,0.02127659574468085,0.06060606060606061,0.043478260869565216,0.0,0.0625,29,4,1,3,1,1,2,2,0,2
73,20,1000,73,0.073,1.9569884561945274,0.15009071232635318,definition,0.13157894736842105,1.8024513338139871,0.08006535947712418,0.029411764705882353,0.13157894736842105,0.03773584905660377,0.0,0.10638297872340426,0.030303030303030304,0.0,0.08333333333333333,0.09375,49,2,10,2,0,5,1,0,1,3
74,20,1000,18,0.018,1.7732364056345238,0.22989321392297002,author,0.03125,1.7361111111111112,0.017973856209150325,0.029411764705882353,0.02631578947368421,0.0,0.0,0.02127659574468085,0.030303030303030304,0.0,0.0,0.03125,11,2,2,0,0,1,1,0,0,1
75,20,1000,110,0.11,2.12247284540631,0.07822175525054598,biography,0.15151515151515152,1.3774104683195592,0.119281045751634,0.14705882352941177,0.11842105263157894,0.05660377358490566,0.0,0.0425531914893617,0.15151515151515152,0.06521739130434782,0.08333333333333333,0.125,73,10,9,3,0,2,5,3,1,4
76,20,1000,25,0.025,1.4837320981439284,0.3556233371533579,author,0.09375,3.75,0.02287581699346405,0.058823529411764705,0.039473684210526314,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.09375,14,4,3,0,0,0,1,0,0,3
77,20,1000,33,0.033,1.8803210702218198,0.1833869349962468,sports,0.14285714285714285,4.329004329004329,0.027777777777777776,0.029411764705882353,0.02631578947368421,0.0,0.14285714285714285,0.06382978723404255,0.09090909090909091,0.043478260869565216,0.0,0.03125,17,2,2,0,3,3,3,2,0,1
78,20,1000,146,0.146,2.1667378457499322,0.0589977098598653,entertainment,0.25,1.7123287671232879,0.12418300653594772,0.25,0.2236842105263158,0.1320754716981132,0.14285714285714285,0.1702127659574468,0.12121212121212122,0.17391304347826086,0.0,0.1875,76,17,17,7,3,8,4,8,0,6
79,20,1000,94,0.094,2.016610335311056,0.1241972592253422,geography,0.2608695652173913,2.7752081406105455,0.09477124183006536,0.10294117647058823,0.06578947368421052,0.07547169811320754,0.0,0.06382978723404255,0.030303030303030304,0.2608695652173913,0.16666666666666666,0.0625,58,7,5,4,0,3,1,12,2,2
80,20,1000,10,0.01,1.3124145946475407,0.4300255835752801,biography,0.030303030303030304,3.0303030303030303,0.00980392156862745,0.029411764705882353,0.0,0.0,0.0,0.0,0.030303030303030304,0.021739130434782608,0.0,0.0,6,2,0,0,0,0,1,1,0,0
81,20,1000,52,0.052,1.816194719570116,0.2112366552288748,entertainment,0.07352941176470588,1.414027149321267,0.06372549019607843,0.07352941176470588,0.039473684210526314,0.018867924528301886,0.0,0.02127659574468085,0.0,0.021739130434782608,0.0,0.0625,39,5,3,1,0,1,0,1,0,2
82,20,1000,7,0.007,0.9613914129458538,0.5824730144084452,science,0.08333333333333333,11.904761904761903,0.006535947712418301,0.014705882352941176,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,4,1,0,1,0,0,0,0,1,0
83,20,1000,86,0.086,2.0453273954334574,0.11172559847769925,science,0.25,2.906976744186047,0.07516339869281045,0.04411764705882353,0.10526315789473684,0.11320754716981132,0.14285714285714285,0.19148936170212766,0.030303030303030304,0.15217391304347827,0.25,0.0,46,3,8,6,3,9,1,7,3,0
84,20,1000,15,0.015,1.6487548646201453,0.2839548602843279,biography,0.06060606060606061,4.040404040404041,0.013071895424836602,0.014705882352941176,0.02631578947368421,0.0,0.0,0.0,0.06060606060606061,0.021739130434782608,0.0,0.03125,8,1,2,0,0,0,2,1,0,1
85,20,1000,66,0.066,1.7440542585659033,0.24256685936496103,entertainment,0.3088235294117647,4.679144385026738,0.05228758169934641,0.3088235294117647,0.039473684210526314,0.05660377358490566,0.0,0.02127659574468085,0.06060606060606061,0.0,0.08333333333333333,0.09375,32,21,3,3,0,1,2,0,1,3
86,20,1000,27,0.027,1.0276978754283164,0.5536764836377868,geography,0.21739130434782608,8.051529790660226,0.0196078431372549,0.014705882352941176,0.013157894736842105,0.0,0.0,0.06382978723404255,0.0,0.21739130434782608,0.0,0.0,12,1,1,0,0,3,0,10,0,0
87,20,1000,67,0.067,1.8016769180551875,0.21754165631617495,sports,0.3333333333333333,4.975124378109452,0.06209150326797386,0.07352941176470588,0.06578947368421052,0.03773584905660377,0.3333333333333333,0.06382978723404255,0.12121212121212122,0.06521739130434782,0.0,0.0,38,5,5,2,7,3,4,3,0,0
88,20,1000,36,0.036,1.7388855535954024,0.24481159941223551,biography,0.09090909090909091,2.5252525252525255,0.03758169934640523,0.04411764705882353,0.039473684210526314,0.05660377358490566,0.047619047619047616,0.0,0.09090909090909091,0.0,0.0,0.0,23,3,3,3,1,0,3,0,0,0
89,20,1000,154,0.154,2.1224221707901583,0.0782437629567132,sports,0.2857142857142857,1.8552875695732838,0.14215686274509803,0.27941176470588236,0.13157894736842105,0.1509433962264151,0.2857142857142857,0.14893617021276595,0.18181818181818182,0.1956521739130435,0.0,0.0625,87,19,10,8,6,7,6,9,0,2
90,20,1000,11,0.011,1.1974373367866216,0.4799595722086446,author,0.0625,5.6818181818181825,0.011437908496732025,0.0,0.0,0.018867924528301886,0.0,0.0,0.030303030303030304,0.0,0.0,0.0625,7,0,0,1,0,0,1,0,0,2
91,20,1000,4,0.004,0.5089128546910073,0.7789819554380641,history,0.018867924528301886,4.716981132075471,0.004901960784313725,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0,0
92,20,1000,65,0.065,1.9518765060807313,0.1523108040525395,definition,0.14473684210526316,2.2267206477732793,0.06372549019607843,0.029411764705882353,0.14473684210526316,0.05660377358490566,0.047619047619047616,0.0425531914893617,0.12121212121212122,0.06521739130434782,0.0,0.0,39,2,11,3,1,2,4,3,0,0
93,20,1000,103,0.103,2.022633040596193,0.12158163155387758,entertainment,0.25,2.4271844660194177,0.09967320261437909,0.25,0.10526315789473684,0.11320754716981132,0.09523809523809523,0.0425531914893617,0.030303030303030304,0.043478260869565216,0.0,0.125,61,17,8,6,2,2,1,2,0,4
94,20,1000,42,0.042,1.8067562867661366,0.21533571451345768,author,0.1875,4.464285714285714,0.03594771241830065,0.04411764705882353,0.06578947368421052,0.03773584905660377,0.0,0.02127659574468085,0.030303030303030304,0.043478260869565216,0.0,0.1875,22,3,5,2,0,1,1,2,0,6
