neuron_id,layer,n_queries,fired_count,activity_rate,entropy,spec_score,top_category,top_cat_rate,top_cat_lift,cat_other_rate,cat_entertainment_rate,cat_definition_rate,cat_history_rate,cat_sports_rate,cat_dates_numbers_rate,cat_biography_rate,cat_geography_rate,cat_science_rate,cat_author_rate,cat_other_count,cat_entertainment_count,cat_definition_count,cat_history_count,cat_sports_count,cat_dates_numbers_count,cat_biography_count,cat_geography_count,cat_science_count,cat_author_count
34,23,1000,9,0.009,1.465938179383636,0.3633511378823877,history,0.03773584905660377,4.1928721174004195,0.006535947712418301,0.0,0.013157894736842105,0.03773584905660377,0.0,0.02127659574468085,0.030303030303030304,0.0,0.0,0.0,4,0,1,2,0,1,1,0,0,0
35,23,1000,46,0.046,1.912226100219322,0.1695307565233739,sports,0.14285714285714285,3.1055900621118013,0.049019607843137254,0.04411764705882353,0.039473684210526314,0.018867924528301886,0.14285714285714285,0.0,0.06060606060606061,0.06521739130434782,0.0,0.03125,30,3,3,1,3,0,2,3,0,1
36,23,1000,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
37,23,1000,22,0.022,0.8141937725232324,0.6464001373931687,author,0.28125,12.78409090909091,0.014705882352941176,0.014705882352941176,0.02631578947368421,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.28125,9,1,2,0,0,0,0,1,0,9
38,23,1000,53,0.053,1.7397245985081842,0.24444720683654542,biography,0.12121212121212122,2.2870211549456836,0.06045751633986928,0.08823529411764706,0.02631578947368421,0.018867924528301886,0.0,0.02127659574468085,0.12121212121212122,0.043478260869565216,0.0,0.0,37,6,2,1,0,1,4,2,0,0
39,23,1000,14,0.014,1.2950028325610723,0.43758741576964555,sports,0.047619047619047616,3.401360544217687,0.016339869281045753,0.029411764705882353,0.0,0.018867924528301886,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,10,2,0,1,1,0,0,0,0,0
40,23,1000,8,0.008,1.0433268485485454,0.546888906853857,geography,0.021739130434782608,2.717391304347826,0.00980392156862745,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,6,0,1,0,0,0,0,1,0,0
41,23,1000,105,0.105,2.1190799408966376,0.07969527495672135,geography,0.2826086956521739,2.691511387163561,0.10130718954248366,0.10294117647058823,0.039473684210526314,0.09433962264150944,0.047619047619047616,0.06382978723404255,0.09090909090909091,0.2826086956521739,0.08333333333333333,0.21875,62,7,3,5,1,3,3,13,1,7
42,23,1000,3,0.003,0.7941326888529143,0.6551125553321873,biography,0.030303030303030304,10.1010101010101,0.0016339869281045752,0.0,0.0,0.0,0.0,0.02127659574468085,0.030303030303030304,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0
43,23,1000,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
44,23,1000,37,0.037,1.9800779462116591,0.14006307422195263,sports,0.14285714285714285,3.861003861003861,0.024509803921568627,0.04411764705882353,0.013157894736842105,0.07547169811320754,0.14285714285714285,0.0851063829787234,0.030303030303030304,0.043478260869565216,0.0,0.125,15,3,1,4,3,4,1,2,0,4
45,23,1000,20,0.02,1.5880811399276937,0.31030512411477673,history,0.03773584905660377,1.8867924528301885,0.02287581699346405,0.029411764705882353,0.0,0.03773584905660377,0.0,0.02127659574468085,0.030303030303030304,0.0,0.0,0.0,14,2,0,2,0,1,1,0,0,0
46,23,1000,28,0.028,1.976086056304721,0.1417967299809012,geography,0.06521739130434782,2.329192546583851,0.02287581699346405,0.014705882352941176,0.02631578947368421,0.03773584905660377,0.047619047619047616,0.06382978723404255,0.06060606060606061,0.06521739130434782,0.0,0.0,14,1,2,2,1,3,2,3,0,0
47,23,1000,6,0.006,-0.0,1.0,other,0.00980392156862745,1.6339869281045751,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,0
48,23,1000,105,0.105,2.0585098370052464,0.10600053684505928,geography,0.21739130434782608,2.070393374741201,0.09967320261437909,0.1323529411764706,0.10526315789473684,0.018867924528301886,0.047619047619047616,0.1702127659574468,0.12121212121212122,0.21739130434782608,0.0,0.09375,61,9,8,1,1,8,4,10,0,3
49,23,1000,2,0.002,-0.0,1.0,other,0.0032679738562091504,1.6339869281045751,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0
50,23,1000,58,0.058,2.099089175110026,0.0883771542268672,geography,0.08695652173913043,1.4992503748125936,0.06372549019607843,0.07352941176470588,0.039473684210526314,0.018867924528301886,0.0,0.02127659574468085,0.06060606060606061,0.08695652173913043,0.08333333333333333,0.0625,39,5,3,1,0,1,2,4,1,2
51,23,1000,6,0.006,0.9090055705136681,0.6052238967065967,biography,0.030303030303030304,5.05050505050505,0.004901960784313725,0.029411764705882353,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,3,2,0,0,0,0,1,0,0,0
52,23,1000,1,0.001,-0.0,1.0,biography,0.030303030303030304,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
53,23,1000,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
54,23,1000,3,0.003,-0.0,1.0,other,0.004901960784313725,1.6339869281045751,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0
55,23,1000,10,0.01,0.6854434764212227,0.7023156805336813,history,0.018867924528301886,1.8867924528301885,0.014705882352941176,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,1,0,0,0,0,0,0
56,23,1000,202,0.202,2.152508584371653,0.06517739955801105,science,0.3333333333333333,1.65016501650165,0.21241830065359477,0.23529411764705882,0.3157894736842105,0.07547169811320754,0.09523809523809523,0.1702127659574468,0.21212121212121213,0.13043478260869565,0.3333333333333333,0.03125,130,16,24,4,2,8,7,6,4,1
57,23,1000,26,0.026,1.8084671030368045,0.2145927164475563,sports,0.09523809523809523,3.663003663003663,0.021241830065359478,0.04411764705882353,0.0,0.03773584905660377,0.09523809523809523,0.0851063829787234,0.030303030303030304,0.0,0.0,0.03125,13,3,0,2,2,4,1,0,0,1
58,23,1000,91,0.091,2.069354051455188,0.10129095434887414,science,0.16666666666666666,1.8315018315018314,0.10784313725490197,0.029411764705882353,0.05263157894736842,0.11320754716981132,0.047619047619047616,0.0851063829787234,0.12121212121212122,0.043478260869565216,0.16666666666666666,0.0,66,2,4,6,1,4,4,2,2,0
59,23,1000,94,0.094,2.073004871047259,0.0997054235456134,science,0.16666666666666666,1.7730496453900708,0.11274509803921569,0.058823529411764705,0.06578947368421052,0.09433962264150944,0.09523809523809523,0.0425531914893617,0.0,0.021739130434782608,0.16666666666666666,0.125,69,4,5,5,2,2,0,1,2,4
60,23,1000,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
61,23,1000,80,0.08,2.1791631920804293,0.053601450512793636,dates_numbers,0.14893617021276595,1.8617021276595744,0.08169934640522876,0.029411764705882353,0.05263157894736842,0.11320754716981132,0.14285714285714285,0.14893617021276595,0.09090909090909091,0.021739130434782608,0.08333333333333333,0.09375,50,2,4,6,3,7,3,1,1,3
62,23,1000,12,0.012,1.0574308544983577,0.5407636148971229,definition,0.02631578947368421,2.1929824561403506,0.014705882352941176,0.014705882352941176,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,2,0,0,0,0,0,0,0
63,23,1000,148,0.148,2.1064167310767563,0.0851948371046789,science,0.25,1.6891891891891893,0.17320261437908496,0.08823529411764706,0.11842105263157894,0.07547169811320754,0.0,0.06382978723404255,0.21212121212121213,0.13043478260869565,0.25,0.125,106,6,9,4,0,3,7,6,3,4
64,23,1000,36,0.036,2.0130848590047377,0.12572835413125683,science,0.08333333333333333,2.314814814814815,0.03594771241830065,0.029411764705882353,0.02631578947368421,0.05660377358490566,0.0,0.0425531914893617,0.06060606060606061,0.043478260869565216,0.08333333333333333,0.0,22,2,2,3,0,2,2,2,1,0
65,23,1000,28,0.028,1.4549216790525406,0.36813554318606767,definition,0.09210526315789473,3.289473684210526,0.026143790849673203,0.0,0.09210526315789473,0.05660377358490566,0.0,0.0,0.030303030303030304,0.021739130434782608,0.0,0.0,16,0,7,3,0,0,1,1,0,0
66,23,1000,21,0.021,1.8490395809688036,0.19697231316454766,dates_numbers,0.06382978723404255,3.03951367781155,0.017973856209150325,0.029411764705882353,0.0,0.0,0.047619047619047616,0.06382978723404255,0.06060606060606061,0.021739130434782608,0.0,0.03125,11,2,0,0,1,3,2,1,0,1
67,23,1000,4,0.004,0.5846745581478878,0.7460790656871503,definition,0.013157894736842105,3.289473684210526,0.004901960784313725,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,0,0,0,0
68,23,1000,26,0.026,1.6017794918374275,0.3043560054692105,history,0.09433962264150944,3.62844702467344,0.0196078431372549,0.058823529411764705,0.013157894736842105,0.09433962264150944,0.0,0.06382978723404255,0.030303030303030304,0.0,0.0,0.0,12,4,1,5,0,3,1,0,0,0
69,23,1000,14,0.014,1.6694179254836183,0.2749810069720906,sports,0.047619047619047616,3.401360544217687,0.011437908496732025,0.014705882352941176,0.039473684210526314,0.0,0.047619047619047616,0.02127659574468085,0.0,0.021739130434782608,0.0,0.0,7,1,3,0,1,1,0,1,0,0
70,23,1000,41,0.041,1.6420686568065588,0.286858643442627,biography,0.12121212121212122,2.9563932002956395,0.04411764705882353,0.07352941176470588,0.0,0.03773584905660377,0.0,0.0425531914893617,0.12121212121212122,0.021739130434782608,0.0,0.0,27,5,0,2,0,2,4,1,0,0
71,23,1000,5,0.005,0.5406691151187588,0.765190386768409,geography,0.021739130434782608,4.3478260869565215,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,4,0,0,0,0,0,0,1,0,0
72,23,1000,89,0.089,2.0313126704367814,0.11781211620914711,biography,0.18181818181818182,2.042900919305414,0.08660130718954248,0.11764705882352941,0.06578947368421052,0.09433962264150944,0.09523809523809523,0.14893617021276595,0.18181818181818182,0.0,0.0,0.09375,53,8,5,5,2,7,6,0,0,3
73,23,1000,110,0.11,2.117161465668075,0.08052845816215415,sports,0.23809523809523808,2.1645021645021645,0.11274509803921569,0.14705882352941177,0.09210526315789473,0.05660377358490566,0.23809523809523808,0.1276595744680851,0.15151515151515152,0.08695652173913043,0.08333333333333333,0.0,69,10,7,3,5,6,5,4,1,0
74,23,1000,61,0.061,2.0813880069432478,0.09606467388494033,biography,0.15151515151515152,2.4838549428713366,0.05555555555555555,0.08823529411764706,0.039473684210526314,0.03773584905660377,0.047619047619047616,0.10638297872340426,0.15151515151515152,0.043478260869565216,0.0,0.09375,34,6,3,2,1,5,5,2,0,3
75,23,1000,12,0.012,1.7380406356063307,0.24517854263255012,author,0.03125,2.6041666666666665,0.011437908496732025,0.0,0.013157894736842105,0.018867924528301886,0.0,0.02127659574468085,0.0,0.021739130434782608,0.0,0.03125,7,0,1,1,0,1,0,1,0,1
76,23,1000,3,0.003,0.3876807624278502,0.8316323841375391,geography,0.021739130434782608,7.246376811594202,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,2,0,0,0,0,0,0,1,0,0
77,23,1000,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
78,23,1000,60,0.06,1.831265602794282,0.2046914538072112,geography,0.2608695652173913,4.3478260869565215,0.05555555555555555,0.04411764705882353,0.02631578947368421,0.018867924528301886,0.09523809523809523,0.0851063829787234,0.030303030303030304,0.2608695652173913,0.0,0.03125,34,3,2,1,2,4,1,12,0,1
79,23,1000,5,0.005,0.9051757448456549,0.6068871688608664,author,0.03125,6.25,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.03125,3,0,0,0,0,0,1,0,0,1
80,23,1000,55,0.055,2.0530891914832723,0.10835469328360614,science,0.16666666666666666,3.0303030303030303,0.0392156862745098,0.08823529411764706,0.11842105263157894,0.018867924528301886,0.047619047619047616,0.10638297872340426,0.06060606060606061,0.10869565217391304,0.16666666666666666,0.0,24,6,9,1,1,5,2,5,2,0
81,23,1000,54,0.054,2.1637596033172546,0.060291144114147266,geography,0.10869565217391304,2.0128824476650564,0.05555555555555555,0.04411764705882353,0.02631578947368421,0.09433962264150944,0.047619047619047616,0.02127659574468085,0.030303030303030304,0.10869565217391304,0.08333333333333333,0.03125,34,3,2,5,1,1,1,5,1,1
82,23,1000,62,0.062,2.077123196941901,0.0979168573348912,history,0.1320754716981132,2.130249543517955,0.05555555555555555,0.11764705882352941,0.02631578947368421,0.1320754716981132,0.047619047619047616,0.0851063829787234,0.06060606060606061,0.06521739130434782,0.0,0.03125,34,8,2,7,1,4,2,3,0,1
83,23,1000,157,0.157,2.2209471307869926,0.03545491650034949,sports,0.2857142857142857,1.8198362147406733,0.16339869281045752,0.17647058823529413,0.14473684210526316,0.18867924528301888,0.2857142857142857,0.10638297872340426,0.09090909090909091,0.08695652173913043,0.25,0.09375,100,12,11,10,6,5,3,4,3,3
84,23,1000,41,0.041,1.948693048190126,0.15369336224780084,geography,0.10869565217391304,2.6511134676564154,0.03758169934640523,0.014705882352941176,0.05263157894736842,0.03773584905660377,0.0,0.06382978723404255,0.06060606060606061,0.10869565217391304,0.0,0.03125,23,1,4,2,0,3,2,5,0,1
85,23,1000,11,0.011,0.6905670641502704,0.7000905346554087,history,0.018867924528301886,1.7152658662092626,0.016339869281045753,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,1,0,0,0,0,0,0
86,23,1000,34,0.034,1.866260258236383,0.18949346805260114,dates_numbers,0.06382978723404255,1.8773466833541925,0.0392156862745098,0.014705882352941176,0.0,0.03773584905660377,0.047619047619047616,0.06382978723404255,0.030303030303030304,0.0,0.0,0.0625,24,1,0,2,1,3,1,0,0,2
87,23,1000,48,0.048,1.7007409256104862,0.261377600860337,history,0.24528301886792453,5.110062893081761,0.04084967320261438,0.04411764705882353,0.013157894736842105,0.24528301886792453,0.0,0.06382978723404255,0.030303030303030304,0.0,0.08333333333333333,0.03125,25,3,1,13,0,3,1,0,1,1
88,23,1000,14,0.014,1.1960530498616053,0.48056076038154993,definition,0.06578947368421052,4.6992481203007515,0.011437908496732025,0.0,0.06578947368421052,0.0,0.0,0.02127659574468085,0.030303030303030304,0.0,0.0,0.0,7,0,5,0,0,1,1,0,0,0
89,23,1000,11,0.011,1.5176542301704579,0.34089114239984253,author,0.03125,2.8409090909090913,0.011437908496732025,0.014705882352941176,0.013157894736842105,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.03125,7,1,1,0,0,0,1,0,0,1
90,23,1000,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
91,23,1000,43,0.043,1.891012505521055,0.1787437036421634,geography,0.10869565217391304,2.527805864509606,0.03594771241830065,0.0,0.10526315789473684,0.0,0.0,0.06382978723404255,0.06060606060606061,0.10869565217391304,0.08333333333333333,0.0625,22,0,8,0,0,3,2,5,1,2
92,23,1000,32,0.032,1.8363894877562363,0.20246617884232743,science,0.08333333333333333,2.6041666666666665,0.03594771241830065,0.014705882352941176,0.039473684210526314,0.0,0.0,0.0,0.030303030303030304,0.043478260869565216,0.08333333333333333,0.0625,22,1,3,0,0,0,1,2,1,2
93,23,1000,16,0.016,1.5301005268462602,0.3354857844334108,biography,0.09090909090909091,5.681818181818182,0.013071895424836602,0.029411764705882353,0.013157894736842105,0.0,0.0,0.0,0.09090909090909091,0.021739130434782608,0.0,0.03125,8,2,1,0,0,0,3,1,0,1
94,23,1000,75,0.075,2.017147620895689,0.12396391906072979,science,0.16666666666666666,2.2222222222222223,0.08333333333333333,0.04411764705882353,0.11842105263157894,0.07547169811320754,0.047619047619047616,0.02127659574468085,0.09090909090909091,0.021739130434782608,0.16666666666666666,0.0,51,3,9,4,1,1,3,1,2,0
95,23,1000,4,0.004,0.9229635342888465,0.5991620300604312,history,0.018867924528301886,4.716981132075471,0.0032679738562091504,0.0,0.013157894736842105,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0,0,0,0,0,0
96,23,1000,30,0.03,1.5672723195628904,0.3193422799741269,science,0.25,8.333333333333334,0.027777777777777776,0.029411764705882353,0.013157894736842105,0.05660377358490566,0.0,0.02127659574468085,0.0,0.021739130434782608,0.25,0.0625,17,2,1,3,0,1,0,1,3,2
97,23,1000,27,0.027,1.7200070852105371,0.2530104140585675,science,0.08333333333333333,3.0864197530864197,0.024509803921568627,0.058823529411764705,0.039473684210526314,0.03773584905660377,0.0,0.0,0.06060606060606061,0.0,0.08333333333333333,0.0,15,4,3,2,0,0,2,0,1,0
98,23,1000,29,0.029,1.3687277533439597,0.40556908949488324,definition,0.11842105263157894,4.083484573502722,0.026143790849673203,0.0,0.11842105263157894,0.03773584905660377,0.0,0.0,0.030303030303030304,0.021739130434782608,0.0,0.0,16,0,9,2,0,0,1,1,0,0
99,23,1000,93,0.093,2.114083393592747,0.08186524787936955,dates_numbers,0.14893617021276595,1.601464195836193,0.09640522875816994,0.058823529411764705,0.06578947368421052,0.09433962264150944,0.14285714285714285,0.14893617021276595,0.09090909090909091,0.13043478260869565,0.0,0.03125,59,4,5,5,3,7,3,6,0,1
