neuron_id,layer,n_queries,fired_count,activity_rate,entropy,spec_score,top_category,top_cat_rate,top_cat_lift,cat_other_rate,cat_entertainment_rate,cat_definition_rate,cat_history_rate,cat_sports_rate,cat_dates_numbers_rate,cat_biography_rate,cat_geography_rate,cat_science_rate,cat_author_rate,cat_other_count,cat_entertainment_count,cat_definition_count,cat_history_count,cat_sports_count,cat_dates_numbers_count,cat_biography_count,cat_geography_count,cat_science_count,cat_author_count
3601,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3602,18,64,5,0.078125,0.9705280660104026,0.5785050163994472,geography,0.3333333333333333,4.266666666666667,0.08108108108108109,0.0,0.0,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,3,0,0,0,0,1,0,1,0,0
3603,18,64,2,0.03125,0.5859526183035508,0.7455240112140056,geography,0.3333333333333333,10.666666666666666,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,1,0,0,0,0,0,1,0,0
3604,18,64,4,0.0625,0.46800704307532004,0.796747123700531,entertainment,0.25,4.0,0.05405405405405406,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0
3605,18,64,6,0.09375,0.9350044154288167,0.5939327418240892,biography,0.5,5.333333333333333,0.10810810810810811,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,4,0,0,1,0,0,1,0,0,0
3606,18,64,1,0.015625,-0.0,1.0,other,0.02702702702702703,1.7297297297297298,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
3607,18,64,4,0.0625,1.0616766414883672,0.5389196930360252,biography,0.5,8.0,0.02702702702702703,0.125,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0
3608,18,64,5,0.078125,0.9705280660104025,0.5785050163994473,definition,0.3333333333333333,4.266666666666667,0.08108108108108109,0.0,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,3,0,1,0,0,1,0,0,0,0
3609,18,64,3,0.046875,0.840129274637718,0.6351364919394575,history,0.25,5.333333333333333,0.02702702702702703,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0
3610,18,64,3,0.046875,0.7653672839334724,0.6676052119584136,biography,0.5,10.666666666666666,0.02702702702702703,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0
