neuron_id,layer,spec_score,top_category,top_cat_rate,activity_rate,top_cat_lift
3885,21,0.18404762224281446,science,0.5,0.097,5.154639175257731
4019,21,0.4690347362690833,geography,0.1956521739130435,0.053,3.6915504511895
2379,21,0.2744900347639725,sports,0.3333333333333333,0.034,9.80392156862745
1605,21,0.6333219522257172,sports,0.14285714285714285,0.011,12.987012987012987
4052,21,0.5382237922746423,science,0.16666666666666666,0.017,9.80392156862745
3101,21,0.5309617979730225,science,0.16666666666666666,0.023,7.246376811594202
1435,21,0.21133290398310023,science,0.4166666666666667,0.091,4.578754578754579
1280,21,0.35168208926625166,science,0.25,0.025,10.0
3190,21,0.2104759283160319,science,0.4166666666666667,0.077,5.411255411255412
2237,21,0.25351829971981543,author,0.34375,0.07,4.910714285714286
3736,21,0.3479275871508769,science,0.25,0.037,6.756756756756757
3023,21,0.519736326904717,science,0.16666666666666666,0.027,6.172839506172839
1172,21,0.24998171095408728,author,0.34375,0.078,4.407051282051282
2418,21,0.514290533817864,science,0.16666666666666666,0.009,18.51851851851852
2317,21,0.20329257774917053,science,0.4166666666666667,0.099,4.2087542087542085
4048,21,0.29631665443256616,sports,0.2857142857142857,0.058,4.926108374384236
695,21,0.2530559471108045,science,0.3333333333333333,0.076,4.385964912280701
1989,21,0.22131395179608415,sports,0.38095238095238093,0.076,5.012531328320802
3110,21,0.2022581399674468,science,0.4166666666666667,0.066,6.313131313131313
7,21,0.16668356917747706,science,0.5,0.103,4.8543689320388355
2216,21,0.5814468261986767,sports,0.14285714285714285,0.014,10.204081632653061
46,21,0.34491491108046024,sports,0.23809523809523808,0.021,11.337868480725621
993,21,0.4900542629603507,science,0.16666666666666666,0.02,8.333333333333332
3775,21,0.4892166768403403,science,0.16666666666666666,0.028,5.952380952380952
1667,21,0.14156597979956642,sports,0.5714285714285714,0.085,6.722689075630251
1117,21,0.3234141909349013,science,0.25,0.041,6.097560975609756
445,21,0.21192094511311121,sports,0.38095238095238093,0.059,6.45682001614205
241,21,0.19313828784863396,science,0.4166666666666667,0.058,7.183908045977011
4055,21,0.2808982175997812,sports,0.2857142857142857,0.066,4.329004329004329
1797,21,0.23884400725075028,science,0.3333333333333333,0.072,4.62962962962963
2906,21,0.18481828752203955,sports,0.42857142857142855,0.065,6.593406593406593
3052,21,0.4746821884476229,science,0.16666666666666666,0.02,8.333333333333332
2234,21,0.3221981307237234,history,0.24528301886792453,0.049,5.005775895263766
2651,21,0.3601594616973529,author,0.21875,0.038,5.756578947368421
2098,21,0.46896609148436963,science,0.16666666666666666,0.027,6.172839506172839
489,21,0.4163099061767087,author,0.1875,0.025,7.5
2443,21,0.2759563393340241,geography,0.2826086956521739,0.06,4.7101449275362315
2459,21,0.5431406654083846,sports,0.14285714285714285,0.011,12.987012987012987
3293,21,0.9302173185562433,science,0.08333333333333333,0.003,27.777777777777775
223,21,0.17923071103860555,sports,0.42857142857142855,0.074,5.7915057915057915
351,21,0.4012296481944121,sports,0.19047619047619047,0.032,5.952380952380952
3559,21,0.43864034712436495,geography,0.17391304347826086,0.032,5.434782608695652
1194,21,0.15206933171277504,science,0.5,0.124,4.032258064516129
1513,21,0.24956476154650364,geography,0.30434782608695654,0.1,3.0434782608695654
3991,21,0.45519185080994085,science,0.16666666666666666,0.024,6.944444444444444
741,21,0.22734002112673102,sports,0.3333333333333333,0.068,4.901960784313725
2097,21,0.19874322700933222,sports,0.38095238095238093,0.054,7.054673721340388
1767,21,0.9068181428650638,science,0.08333333333333333,0.004,20.833333333333332
658,21,0.8159127543800944,definition,0.09210526315789473,0.017,5.417956656346749
2390,21,0.26280293217289197,sports,0.2857142857142857,0.043,6.644518272425249
2100,21,0.2626092542751648,sports,0.2857142857142857,0.037,7.722007722007722
3309,21,0.29884146170604486,science,0.25,0.056,4.464285714285714
1261,21,0.5226316379536107,sports,0.14285714285714285,0.007,20.408163265306122
3156,21,0.3901591040419483,sports,0.19047619047619047,0.021,9.070294784580497
3846,21,0.22279824112008795,science,0.3333333333333333,0.076,4.385964912280701
2786,21,0.44252443674404995,science,0.16666666666666666,0.021,7.936507936507936
3006,21,0.293953288630321,science,0.25,0.077,3.2467532467532467
3473,21,0.43782196238457216,science,0.16666666666666666,0.019,8.771929824561402
2342,21,0.17462116730518162,science,0.4166666666666667,0.1,4.166666666666667
2454,21,0.5080965479059132,sports,0.14285714285714285,0.009,15.873015873015873
2119,21,0.21710227326555265,science,0.3333333333333333,0.053,6.289308176100628
235,21,0.21555941717431104,sports,0.3333333333333333,0.049,6.802721088435374
3510,21,0.1766393589560451,author,0.40625,0.115,3.532608695652174
2692,21,0.4214708459426785,history,0.16981132075471697,0.031,5.477784540474741
2202,21,0.3808602464304697,author,0.1875,0.035,5.357142857142857
2400,21,0.4676803010118804,geography,0.15217391304347827,0.025,6.086956521739131
3783,21,0.16351898360263906,geography,0.43478260869565216,0.166,2.619172341540073
753,21,0.14191545250325088,science,0.5,0.094,5.319148936170213
725,21,0.3624512567675805,geography,0.1956521739130435,0.052,3.7625418060200673
386,21,0.31261015603114073,history,0.22641509433962265,0.04,5.660377358490566
3191,21,0.28090484051208986,science,0.25,0.055,4.545454545454546
20,21,0.21040762180711936,science,0.3333333333333333,0.082,4.0650406504065035
3344,21,0.3657053690713822,sports,0.19047619047619047,0.023,8.281573498964804
2341,21,0.2084858518131396,sports,0.3333333333333333,0.053,6.289308176100628
1766,21,0.17675308058445205,geography,0.391304347826087,0.106,3.6915504511895
3339,21,0.1798786913269954,sports,0.38095238095238093,0.075,5.079365079365079
1156,21,0.5641125194316701,biography,0.12121212121212122,0.012,10.1010101010101
579,21,0.7143782223013052,sports,0.09523809523809523,0.007,13.605442176870747
195,21,0.30837402050290175,entertainment,0.22058823529411764,0.06,3.676470588235294
3839,21,0.28476652143780334,sports,0.23809523809523808,0.029,8.210180623973727
2717,21,0.40607493398655803,science,0.16666666666666666,0.024,6.944444444444444
546,21,0.23992200633729577,author,0.28125,0.062,4.536290322580645
1924,21,0.40465074843744275,science,0.16666666666666666,0.029,5.747126436781609
3581,21,0.1617361247573983,science,0.4166666666666667,0.125,3.3333333333333335
830,21,0.3533167902285719,sports,0.19047619047619047,0.022,8.658008658008658
812,21,0.3094905436854545,geography,0.21739130434782608,0.047,4.6253469010175765
2977,21,0.20178129586407934,sports,0.3333333333333333,0.07,4.761904761904761
1317,21,0.20074778159758844,science,0.3333333333333333,0.054,6.172839506172839
1862,21,0.2666559614260823,science,0.25,0.039,6.410256410256411
1190,21,0.46544829531908194,sports,0.14285714285714285,0.009,15.873015873015873
2152,21,0.1992787064774837,science,0.3333333333333333,0.057,5.847953216374268
930,21,0.26527445535944116,author,0.25,0.053,4.716981132075472
4053,21,0.46298002198815236,sports,0.14285714285714285,0.011,12.987012987012987
1056,21,0.21400032535610392,entertainment,0.3088235294117647,0.081,3.812636165577342
353,21,0.2753910902882617,geography,0.2391304347826087,0.072,3.3212560386473435
2373,21,0.2625540002724992,science,0.25,0.044,5.6818181818181825
1675,21,0.3442521729461383,sports,0.19047619047619047,0.028,6.802721088435374
2609,21,0.5024507981522284,geography,0.13043478260869565,0.029,4.497751124437781
327,21,0.15255156386338753,sports,0.42857142857142855,0.082,5.2264808362369335
1204,21,0.45683400853781253,sports,0.14285714285714285,0.014,10.204081632653061
887,21,0.2725604004499378,geography,0.2391304347826087,0.056,4.270186335403727
2624,21,0.4993680282535401,geography,0.13043478260869565,0.021,6.211180124223602
1857,21,0.49265546174695063,history,0.1320754716981132,0.021,6.289308176100628
245,21,0.3903110761042654,science,0.16666666666666666,0.015,11.11111111111111
1623,21,0.23112065667621073,author,0.28125,0.083,3.38855421686747
220,21,0.19420219498204638,sports,0.3333333333333333,0.074,4.504504504504505
423,21,0.33900052443179185,sports,0.19047619047619047,0.02,9.523809523809524
3944,21,0.1692637798730715,sports,0.38095238095238093,0.073,5.218525766470972
4092,21,0.20592061609397816,author,0.3125,0.077,4.058441558441558
1567,21,0.2689760075194353,geography,0.2391304347826087,0.052,4.59866220735786
2004,21,0.38556475030088955,science,0.16666666666666666,0.036,4.62962962962963
464,21,0.2645524641021523,biography,0.24242424242424243,0.043,5.637773079633545
1728,21,0.22770928887624653,author,0.28125,0.062,4.536290322580645
2672,21,0.197665732906131,entertainment,0.3235294117647059,0.116,2.789046653144016
2527,21,0.38310144486671316,science,0.16666666666666666,0.025,6.666666666666666
709,21,0.2916787136574971,author,0.21875,0.051,4.28921568627451
3194,21,0.418133918390158,geography,0.15217391304347827,0.027,5.636070853462158
2763,21,0.292236632786961,geography,0.21739130434782608,0.059,3.6845983787767134
1872,21,0.22403645870118938,geography,0.2826086956521739,0.067,4.218040233614535
1823,21,0.22128637544446483,sports,0.2857142857142857,0.048,5.952380952380952
3567,21,0.2422057401390212,geography,0.2608695652173913,0.073,3.57355568790947
809,21,0.37667676415448914,science,0.16666666666666666,0.025,6.666666666666666
2812,21,0.25067324800968604,science,0.25,0.08,3.125
1113,21,0.7512939944389365,science,0.08333333333333333,0.005,16.666666666666664
3207,21,0.43813525421928534,sports,0.14285714285714285,0.024,5.952380952380952
3115,21,0.25029169954700836,science,0.25,0.031,8.064516129032258
2334,21,0.2626883979601685,sports,0.23809523809523808,0.036,6.613756613756614
2384,21,0.18739496988094462,science,0.3333333333333333,0.077,4.329004329004329
2922,21,0.21832338243514848,sports,0.2857142857142857,0.038,7.518796992481203
4057,21,0.3738095025690612,science,0.16666666666666666,0.014,11.904761904761903
3444,21,0.18634175704276046,science,0.3333333333333333,0.07,4.761904761904761
2149,21,0.5270861246228024,entertainment,0.11764705882352941,0.024,4.901960784313725
637,21,0.18556020424675612,sports,0.3333333333333333,0.07,4.761904761904761
1931,21,0.5100751947190958,biography,0.12121212121212122,0.026,4.662004662004662
3744,21,0.32156035335312094,dates_numbers,0.19148936170212766,0.042,4.559270516717325
1690,21,0.3683458710196297,science,0.16666666666666666,0.024,6.944444444444444
1290,21,0.36739494787314364,science,0.16666666666666666,0.026,6.410256410256411
1809,21,0.36707381870379285,science,0.16666666666666666,0.02,8.333333333333332
