neuron_id,layer,n_queries,fired_count,activity_rate,entropy,spec_score,top_category,top_cat_rate,top_cat_lift,cat_other_rate,cat_entertainment_rate,cat_definition_rate,cat_history_rate,cat_sports_rate,cat_dates_numbers_rate,cat_biography_rate,cat_geography_rate,cat_science_rate,cat_author_rate,cat_other_count,cat_entertainment_count,cat_definition_count,cat_history_count,cat_sports_count,cat_dates_numbers_count,cat_biography_count,cat_geography_count,cat_science_count,cat_author_count
34,19,1000,46,0.046,2.229594770520123,0.031699294282763635,science,0.08333333333333333,1.8115942028985506,0.04738562091503268,0.029411764705882353,0.06578947368421052,0.03773584905660377,0.047619047619047616,0.02127659574468085,0.030303030303030304,0.043478260869565216,0.08333333333333333,0.0625,29,2,5,2,1,1,1,2,1,2
35,19,1000,43,0.043,1.40508964738016,0.38977731956341066,author,0.09375,2.180232558139535,0.05065359477124183,0.014705882352941176,0.09210526315789473,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.09375,31,1,7,0,0,0,0,1,0,3
36,19,1000,82,0.082,1.8352432670367667,0.20296397617583628,entertainment,0.17647058823529413,2.1520803443328553,0.08006535947712418,0.17647058823529413,0.039473684210526314,0.1320754716981132,0.0,0.10638297872340426,0.0,0.043478260869565216,0.0,0.125,49,12,3,7,0,5,0,2,0,4
37,19,1000,22,0.022,1.3246325697484276,0.42471938440893364,biography,0.06060606060606061,2.7548209366391188,0.024509803921568627,0.029411764705882353,0.039473684210526314,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,15,2,3,0,0,0,2,0,0,0
38,19,1000,63,0.063,1.872477504847696,0.18679335215667625,sports,0.2857142857142857,4.535147392290249,0.06045751633986928,0.058823529411764705,0.09210526315789473,0.018867924528301886,0.2857142857142857,0.06382978723404255,0.030303030303030304,0.043478260869565216,0.0,0.0625,37,4,7,1,6,3,1,2,0,2
39,19,1000,95,0.095,2.2129717744962694,0.038918569728622954,sports,0.19047619047619047,2.0050125313283207,0.09803921568627451,0.04411764705882353,0.09210526315789473,0.1320754716981132,0.19047619047619047,0.06382978723404255,0.09090909090909091,0.08695652173913043,0.16666666666666666,0.0625,60,3,7,7,4,3,3,4,2,2
40,19,1000,43,0.043,1.7394727414476998,0.2445565869681422,entertainment,0.08823529411764706,2.051983584131327,0.042483660130718956,0.08823529411764706,0.06578947368421052,0.03773584905660377,0.0,0.0425531914893617,0.0,0.043478260869565216,0.0,0.0,26,6,5,2,0,2,0,2,0,0
41,19,1000,31,0.031,2.0090350069740692,0.1274871825207008,science,0.08333333333333333,2.6881720430107525,0.03104575163398693,0.029411764705882353,0.039473684210526314,0.03773584905660377,0.0,0.0425531914893617,0.030303030303030304,0.0,0.08333333333333333,0.03125,19,2,3,2,0,2,1,0,1,1
42,19,1000,6,0.006,0.6582914400428409,0.714107660105249,author,0.09375,15.625,0.0016339869281045752,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.09375,1,0,0,2,0,0,0,0,0,3
43,19,1000,37,0.037,1.818677647684571,0.2101583332498046,author,0.09375,2.5337837837837838,0.0392156862745098,0.058823529411764705,0.02631578947368421,0.018867924528301886,0.0,0.0425531914893617,0.030303030303030304,0.0,0.0,0.09375,24,4,2,1,0,2,1,0,0,3
44,19,1000,82,0.082,2.0284710352946664,0.11904622267095011,history,0.33962264150943394,4.141739530602853,0.06699346405228758,0.04411764705882353,0.039473684210526314,0.33962264150943394,0.09523809523809523,0.0851063829787234,0.06060606060606061,0.06521739130434782,0.25,0.09375,41,3,3,18,2,4,2,3,3,3
45,19,1000,52,0.052,1.9978400346932437,0.13234909720732313,history,0.16981132075471697,3.265602322206096,0.05065359477124183,0.029411764705882353,0.013157894736842105,0.16981132075471697,0.047619047619047616,0.0425531914893617,0.06060606060606061,0.06521739130434782,0.08333333333333333,0.0,31,2,1,9,1,2,2,3,1,0
46,19,1000,50,0.05,2.1162104710429572,0.08094146988016249,author,0.09375,1.875,0.0457516339869281,0.07352941176470588,0.02631578947368421,0.07547169811320754,0.0,0.0851063829787234,0.030303030303030304,0.043478260869565216,0.08333333333333333,0.09375,28,5,2,4,0,4,1,2,1,3
47,19,1000,26,0.026,1.445536580208712,0.3722114398260591,biography,0.09090909090909091,3.4965034965034967,0.026143790849673203,0.014705882352941176,0.05263157894736842,0.0,0.0,0.0425531914893617,0.09090909090909091,0.0,0.0,0.0,16,1,4,0,0,2,3,0,0,0
48,19,1000,65,0.065,2.013310973079766,0.12563015403619138,definition,0.17105263157894737,2.6315789473684212,0.058823529411764705,0.029411764705882353,0.17105263157894737,0.018867924528301886,0.0,0.06382978723404255,0.09090909090909091,0.10869565217391304,0.08333333333333333,0.03125,36,2,13,1,0,3,3,5,1,1
49,19,1000,59,0.059,1.8961178498528735,0.1765264807706386,geography,0.13043478260869565,2.210759027266028,0.05392156862745098,0.029411764705882353,0.11842105263157894,0.018867924528301886,0.0,0.10638297872340426,0.030303030303030304,0.13043478260869565,0.0,0.0625,33,2,9,1,0,5,1,6,0,2
50,19,1000,87,0.087,2.1148643475745756,0.08152608387444105,entertainment,0.16176470588235295,1.8593644354293444,0.08169934640522876,0.16176470588235295,0.05263157894736842,0.1509433962264151,0.047619047619047616,0.02127659574468085,0.15151515151515152,0.021739130434782608,0.08333333333333333,0.15625,50,11,4,8,1,1,5,1,1,5
51,19,1000,35,0.035,1.9753206928269007,0.14212912311596881,author,0.0625,1.7857142857142856,0.04084967320261438,0.029411764705882353,0.013157894736842105,0.018867924528301886,0.047619047619047616,0.0425531914893617,0.0,0.021739130434782608,0.0,0.0625,25,2,1,1,1,2,0,1,0,2
52,19,1000,1,0.001,-0.0,1.0,definition,0.013157894736842105,13.157894736842104,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
53,19,1000,45,0.045,1.9141352817541535,0.16870160951784507,science,0.08333333333333333,1.8518518518518519,0.04411764705882353,0.07352941176470588,0.05263157894736842,0.03773584905660377,0.0,0.06382978723404255,0.0,0.06521739130434782,0.08333333333333333,0.0,27,5,4,2,0,3,0,3,1,0
54,19,1000,4,0.004,0.6547350471674723,0.7156521819065015,geography,0.043478260869565216,10.869565217391305,0.0016339869281045752,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,1,0,1,0,0,0,0,2,0,0
55,19,1000,8,0.008,1.3320951856514647,0.4214784115016812,dates_numbers,0.02127659574468085,2.6595744680851063,0.008169934640522876,0.014705882352941176,0.0,0.018867924528301886,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,5,1,0,1,0,1,0,0,0,0
56,19,1000,6,0.006,0.9995375547811561,0.5659063555034747,dates_numbers,0.02127659574468085,3.5460992907801416,0.006535947712418301,0.0,0.0,0.018867924528301886,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,4,0,0,1,0,1,0,0,0,0
57,19,1000,32,0.032,1.8130713324539798,0.21259312501826044,science,0.08333333333333333,2.6041666666666665,0.03758169934640523,0.014705882352941176,0.0,0.05660377358490566,0.0,0.02127659574468085,0.030303030303030304,0.043478260869565216,0.08333333333333333,0.0,23,1,0,3,0,1,1,2,1,0
58,19,1000,97,0.097,2.0785881252459726,0.09728064705604889,biography,0.21212121212121213,2.1868166198063106,0.10294117647058823,0.029411764705882353,0.11842105263157894,0.07547169811320754,0.0,0.06382978723404255,0.21212121212121213,0.08695652173913043,0.16666666666666666,0.09375,63,2,9,4,0,3,7,4,2,3
59,19,1000,71,0.071,2.173275998326169,0.056158226274164114,biography,0.12121212121212122,1.707212974818609,0.08333333333333333,0.07352941176470588,0.039473684210526314,0.03773584905660377,0.047619047619047616,0.02127659574468085,0.12121212121212122,0.021739130434782608,0.08333333333333333,0.0625,51,5,3,2,1,1,4,1,1,2
60,19,1000,103,0.103,2.157868545193202,0.0628495981499948,science,0.3333333333333333,3.236245954692557,0.09313725490196079,0.14705882352941177,0.06578947368421052,0.1509433962264151,0.09523809523809523,0.06382978723404255,0.15151515151515152,0.06521739130434782,0.3333333333333333,0.1875,57,10,5,8,2,3,5,3,4,6
61,19,1000,37,0.037,1.764870581064464,0.23352644537031764,science,0.16666666666666666,4.504504504504505,0.03431372549019608,0.07352941176470588,0.0,0.07547169811320754,0.09523809523809523,0.0425531914893617,0.0,0.021739130434782608,0.16666666666666666,0.0,21,5,0,4,2,2,0,1,2,0
62,19,1000,67,0.067,1.9120222230249284,0.16961929926388497,dates_numbers,0.0851063829787234,1.2702445220704985,0.0784313725490196,0.07352941176470588,0.039473684210526314,0.05660377358490566,0.0,0.0851063829787234,0.0,0.043478260869565216,0.0,0.0625,48,5,3,3,0,4,0,2,0,2
63,19,1000,33,0.033,1.4399010377816166,0.3746589248046782,definition,0.07894736842105263,2.392344497607655,0.0392156862745098,0.014705882352941176,0.07894736842105263,0.0,0.0,0.02127659574468085,0.030303030303030304,0.0,0.0,0.0,24,1,6,0,0,1,1,0,0,0
64,19,1000,112,0.112,1.8499700395942107,0.1965682201178941,definition,0.17105263157894737,1.5272556390977443,0.14052287581699346,0.04411764705882353,0.17105263157894737,0.0,0.09523809523809523,0.0,0.06060606060606061,0.08695652173913043,0.16666666666666666,0.0,86,3,13,0,2,0,2,4,2,0
65,19,1000,54,0.054,1.8818323999980286,0.18273057281410332,biography,0.18181818181818182,3.367003367003367,0.04738562091503268,0.0,0.06578947368421052,0.05660377358490566,0.047619047619047616,0.0425531914893617,0.18181818181818182,0.15217391304347827,0.0,0.03125,29,0,5,3,1,2,6,7,0,1
66,19,1000,51,0.051,2.1747581511103813,0.05551453549864316,sports,0.09523809523809523,1.8674136321195145,0.05392156862745098,0.04411764705882353,0.013157894736842105,0.05660377358490566,0.09523809523809523,0.0851063829787234,0.030303030303030304,0.021739130434782608,0.08333333333333333,0.0625,33,3,1,3,2,4,1,1,1,2
67,19,1000,38,0.038,1.7721496135014583,0.23036520174933628,sports,0.19047619047619047,5.012531328320802,0.0392156862745098,0.014705882352941176,0.02631578947368421,0.018867924528301886,0.19047619047619047,0.06382978723404255,0.0,0.0,0.08333333333333333,0.0625,24,1,2,1,4,3,0,0,1,2
68,19,1000,30,0.03,1.8785185378280862,0.18416976486829717,sports,0.14285714285714285,4.761904761904762,0.027777777777777776,0.014705882352941176,0.013157894736842105,0.018867924528301886,0.14285714285714285,0.06382978723404255,0.06060606060606061,0.021739130434782608,0.0,0.03125,17,1,1,1,3,3,2,1,0,1
69,19,1000,59,0.059,1.6098269641212852,0.30086103266306174,geography,0.32608695652173914,5.5268975681650705,0.042483660130718956,0.0,0.039473684210526314,0.11320754716981132,0.0,0.1276595744680851,0.06060606060606061,0.32608695652173914,0.0,0.03125,26,0,3,6,0,6,2,15,0,1
70,19,1000,17,0.017,1.752212127221826,0.23902394202360233,author,0.0625,3.676470588235294,0.013071895424836602,0.014705882352941176,0.013157894736842105,0.05660377358490566,0.0,0.02127659574468085,0.030303030303030304,0.0,0.0,0.0625,8,1,1,3,0,1,1,0,0,2
71,19,1000,13,0.013,1.6772001563844798,0.2716012270349495,sports,0.047619047619047616,3.663003663003663,0.013071895424836602,0.0,0.013157894736842105,0.018867924528301886,0.047619047619047616,0.02127659574468085,0.0,0.021739130434782608,0.0,0.0,8,0,1,1,1,1,0,1,0,0
72,19,1000,70,0.07,2.104760749801041,0.08591402063485709,geography,0.13043478260869565,1.8633540372670805,0.06862745098039216,0.07352941176470588,0.02631578947368421,0.09433962264150944,0.0,0.10638297872340426,0.030303030303030304,0.13043478260869565,0.08333333333333333,0.09375,42,5,2,5,0,5,1,6,1,3
73,19,1000,24,0.024,1.5877553185308704,0.31044662654950317,sports,0.047619047619047616,1.984126984126984,0.027777777777777776,0.029411764705882353,0.0,0.03773584905660377,0.047619047619047616,0.0,0.0,0.043478260869565216,0.0,0.0,17,2,0,2,1,0,0,2,0,0
74,19,1000,109,0.109,2.25080569531732,0.02248750668727617,author,0.1875,1.7201834862385321,0.10457516339869281,0.08823529411764706,0.15789473684210525,0.09433962264150944,0.09523809523809523,0.06382978723404255,0.09090909090909091,0.13043478260869565,0.16666666666666666,0.1875,64,6,12,5,2,3,3,6,2,6
75,19,1000,8,0.008,1.4284328595033535,0.3796394913484107,history,0.03773584905660377,4.716981132075471,0.0032679738562091504,0.014705882352941176,0.02631578947368421,0.03773584905660377,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,2,1,2,2,0,1,0,0,0,0
76,19,1000,59,0.059,2.0186880352352596,0.12329492561320965,history,0.09433962264150944,1.598976654940838,0.06535947712418301,0.029411764705882353,0.06578947368421052,0.09433962264150944,0.047619047619047616,0.06382978723404255,0.06060606060606061,0.0,0.0,0.03125,40,2,5,5,1,3,2,0,0,1
77,19,1000,13,0.013,1.4372036214805513,0.3758303978196268,geography,0.06521739130434782,5.016722408026756,0.008169934640522876,0.029411764705882353,0.0,0.0,0.0,0.0,0.030303030303030304,0.06521739130434782,0.0,0.0625,5,2,0,0,0,0,1,3,0,2
78,19,1000,32,0.032,1.8282813317410849,0.20598750625811835,author,0.0625,1.953125,0.03594771241830065,0.014705882352941176,0.013157894736842105,0.05660377358490566,0.047619047619047616,0.0425531914893617,0.0,0.0,0.0,0.0625,22,1,1,3,1,2,0,0,0,2
79,19,1000,31,0.031,1.9248460854799465,0.16404996656298432,dates_numbers,0.0425531914893617,1.3726835964310227,0.03431372549019608,0.029411764705882353,0.02631578947368421,0.03773584905660377,0.0,0.0425531914893617,0.030303030303030304,0.021739130434782608,0.0,0.0,21,2,2,2,0,2,1,1,0,0
80,19,1000,15,0.015,0.5574002380126968,0.7579241524195266,science,0.16666666666666666,11.11111111111111,0.0196078431372549,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,12,0,1,0,0,0,0,0,2,0
81,19,1000,79,0.079,2.06897310748241,0.10145639621416591,history,0.20754716981132076,2.627179364700263,0.07352941176470588,0.014705882352941176,0.013157894736842105,0.20754716981132076,0.14285714285714285,0.10638297872340426,0.030303030303030304,0.15217391304347827,0.08333333333333333,0.125,45,1,1,11,3,5,1,7,1,4
82,19,1000,42,0.042,2.032511721684541,0.11729137486872598,dates_numbers,0.1276595744680851,3.03951367781155,0.03594771241830065,0.04411764705882353,0.013157894736842105,0.07547169811320754,0.047619047619047616,0.1276595744680851,0.06060606060606061,0.021739130434782608,0.0,0.0625,22,3,1,4,1,6,2,1,0,2
83,19,1000,32,0.032,1.741000002175242,0.24389330606174298,sports,0.19047619047619047,5.952380952380952,0.029411764705882353,0.029411764705882353,0.02631578947368421,0.0,0.19047619047619047,0.0425531914893617,0.030303030303030304,0.021739130434782608,0.0,0.0625,18,2,2,0,4,2,1,1,0,2
84,19,1000,59,0.059,2.0080330795697217,0.1279223140636766,sports,0.19047619047619047,3.228410008071025,0.049019607843137254,0.04411764705882353,0.09210526315789473,0.05660377358490566,0.19047619047619047,0.1702127659574468,0.06060606060606061,0.021739130434782608,0.08333333333333333,0.0,30,3,7,3,4,8,2,1,1,0
85,19,1000,130,0.13,2.2820798930010953,0.008905295207261021,science,0.16666666666666666,1.282051282051282,0.13071895424836602,0.08823529411764706,0.14473684210526316,0.1509433962264151,0.14285714285714285,0.14893617021276595,0.09090909090909091,0.10869565217391304,0.16666666666666666,0.15625,80,6,11,8,3,7,3,5,2,5
86,19,1000,178,0.178,1.9918445527665505,0.13495290192443665,science,0.5,2.808988764044944,0.19281045751633988,0.19117647058823528,0.3157894736842105,0.05660377358490566,0.047619047619047616,0.0425531914893617,0.15151515151515152,0.043478260869565216,0.5,0.125,118,13,24,3,1,2,5,2,6,4
87,19,1000,16,0.016,0.9443488096026083,0.5898745229976827,history,0.07547169811320754,4.716981132075471,0.016339869281045753,0.0,0.0,0.07547169811320754,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,10,0,0,4,0,2,0,0,0,0
88,19,1000,120,0.12,2.2526585922263953,0.021682803784129123,science,0.16666666666666666,1.3888888888888888,0.12418300653594772,0.10294117647058823,0.11842105263157894,0.1320754716981132,0.047619047619047616,0.06382978723404255,0.15151515151515152,0.13043478260869565,0.16666666666666666,0.125,76,7,9,7,1,3,5,6,2,4
89,19,1000,80,0.08,2.192458790175584,0.047827245626464565,biography,0.18181818181818182,2.272727272727273,0.0784313725490196,0.058823529411764705,0.07894736842105263,0.07547169811320754,0.09523809523809523,0.02127659574468085,0.18181818181818182,0.13043478260869565,0.08333333333333333,0.0625,48,4,6,4,2,1,6,6,1,2
90,19,1000,13,0.013,1.2555314517118124,0.4547296186655808,geography,0.043478260869565216,3.3444816053511706,0.014705882352941176,0.0,0.013157894736842105,0.018867924528301886,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,9,0,1,1,0,0,0,2,0,0
91,19,1000,60,0.06,1.6274309860394693,0.29321570308469047,entertainment,0.11764705882352941,1.9607843137254903,0.07352941176470588,0.11764705882352941,0.0,0.018867924528301886,0.0,0.02127659574468085,0.0,0.08695652173913043,0.08333333333333333,0.0,45,8,0,1,0,1,0,4,1,0
92,19,1000,14,0.014,1.567511984435621,0.3192381948423939,biography,0.030303030303030304,2.1645021645021645,0.014705882352941176,0.014705882352941176,0.02631578947368421,0.0,0.0,0.0,0.030303030303030304,0.021739130434782608,0.0,0.0,9,1,2,0,0,0,1,1,0,0
93,19,1000,71,0.071,2.0189330529172977,0.12318851578593171,biography,0.12121212121212122,1.707212974818609,0.0718954248366013,0.08823529411764706,0.09210526315789473,0.03773584905660377,0.0,0.06382978723404255,0.12121212121212122,0.043478260869565216,0.0,0.09375,44,6,7,2,0,3,4,2,0,3
