neuron_id,layer,spec_score,top_category,top_cat_rate,activity_rate,top_cat_lift
798,22,0.4409146716026987,science,0.25,0.033,7.575757575757575
513,22,0.3262319501761741,sports,0.3333333333333333,0.029,11.494252873563218
2566,22,0.3827883106364598,author,0.28125,0.048,5.859375
3268,22,0.6387479078091176,science,0.16666666666666666,0.022,7.575757575757576
3313,22,0.425695155252805,science,0.25,0.041,6.097560975609756
365,22,0.4255950063539875,science,0.25,0.027,9.25925925925926
359,22,0.24779198431202443,sports,0.42857142857142855,0.082,5.2264808362369335
2801,22,0.25264025351184816,science,0.4166666666666667,0.071,5.868544600938968
3755,22,0.23874786631405565,sports,0.42857142857142855,0.089,4.815409309791332
1533,22,0.35743827746768697,sports,0.2857142857142857,0.04,7.142857142857142
1338,22,0.41821927934218417,geography,0.2391304347826087,0.048,4.981884057971015
823,22,0.5983179598641026,science,0.16666666666666666,0.011,15.151515151515152
1975,22,0.5222602052406962,sports,0.19047619047619047,0.016,11.904761904761903
761,22,0.3777948888078402,geography,0.2608695652173913,0.07,3.726708074534161
1079,22,0.7369627044655458,history,0.1320754716981132,0.011,12.006861063464838
3586,22,0.330829845560217,sports,0.2857142857142857,0.041,6.968641114982578
198,22,0.5652876041440573,science,0.16666666666666666,0.023,7.246376811594202
2668,22,0.42764626117629156,geography,0.21739130434782608,0.057,3.8138825324180012
2822,22,0.37172867717225544,science,0.25,0.029,8.620689655172413
261,22,0.22262222928833797,science,0.4166666666666667,0.097,4.29553264604811
3961,22,0.2748033887310636,science,0.3333333333333333,0.071,4.694835680751174
1588,22,0.6323035948967931,sports,0.14285714285714285,0.013,10.989010989010989
2658,22,0.41366315200448733,geography,0.21739130434782608,0.033,6.587615283267457
111,22,0.5125752954342828,geography,0.17391304347826086,0.029,5.997001499250374
3648,22,0.9363147327938462,history,0.09433962264150944,0.007,13.477088948787063
1017,22,0.264579267279753,science,0.3333333333333333,0.054,6.172839506172839
2270,22,0.915132338887731,sports,0.09523809523809523,0.005,19.047619047619047
150,22,0.22743834387070172,sports,0.38095238095238093,0.076,5.012531328320802
3082,22,0.25968635305026,sports,0.3333333333333333,0.05,6.666666666666666
619,22,0.20072609996481972,sports,0.42857142857142855,0.099,4.329004329004329
2565,22,0.45600780749472414,author,0.1875,0.024,7.8125
268,22,0.8964533534338295,sports,0.09523809523809523,0.006,15.873015873015872
1377,22,0.5972832466635238,sports,0.14285714285714285,0.008,17.857142857142854
3729,22,0.33965589669686946,science,0.25,0.061,4.098360655737705
2906,22,0.2530982815342395,science,0.3333333333333333,0.048,6.944444444444444
1496,22,0.20235870318187088,science,0.4166666666666667,0.09,4.62962962962963
1675,22,0.16056134926125964,sports,0.5238095238095238,0.118,4.4390637610976595
3096,22,0.8799884365149229,sports,0.09523809523809523,0.007,13.605442176870747
1751,22,1.0,science,0.08333333333333333,0.001,83.33333333333333
1152,22,0.3327860656980858,science,0.25,0.047,5.319148936170213
722,22,0.4240619779947944,geography,0.1956521739130435,0.045,4.347826086956522
2635,22,0.23633559822114214,geography,0.34782608695652173,0.076,4.576659038901602
646,22,0.32868612247416606,science,0.25,0.037,6.756756756756757
3347,22,0.3773487741152465,geography,0.21739130434782608,0.048,4.528985507246377
3765,22,0.4274408415127694,sports,0.19047619047619047,0.023,8.281573498964804
514,22,0.36637201740493885,entertainment,0.22058823529411764,0.044,5.0133689839572195
3355,22,0.41805422397596925,entertainment,0.19117647058823528,0.029,6.592292089249492
2641,22,0.1675059790931217,sports,0.47619047619047616,0.107,4.450378282153983
3624,22,0.3667724824524129,geography,0.21739130434782608,0.051,4.262574595055414
972,22,0.27862348867663733,sports,0.2857142857142857,0.032,8.928571428571427
951,22,0.4769967325345573,science,0.16666666666666666,0.027,6.172839506172839
870,22,0.3315110275695531,sports,0.23809523809523808,0.042,5.668934240362811
1561,22,0.30609303557717205,science,0.25,0.049,5.1020408163265305
4052,22,0.45411920695699404,science,0.16666666666666666,0.021,7.936507936507936
2133,22,0.3178086570390467,sports,0.23809523809523808,0.039,6.105006105006105
2083,22,0.31555576723149825,sports,0.23809523809523808,0.035,6.802721088435373
1246,22,0.48081041073398056,author,0.15625,0.024,6.510416666666667
327,22,0.19559433539269466,sports,0.38095238095238093,0.117,3.2560032560032557
1257,22,0.34259006528038327,geography,0.21739130434782608,0.062,3.506311360448808
94,22,0.2972677768702573,science,0.25,0.036,6.944444444444445
3035,22,0.886806745893149,science,0.08333333333333333,0.005,16.666666666666664
3219,22,0.44233848703752376,science,0.16666666666666666,0.038,4.385964912280701
2045,22,0.48301857644717927,geography,0.15217391304347827,0.028,5.434782608695652
59,22,0.5543390814562706,entertainment,0.1323529411764706,0.026,5.090497737556562
1718,22,0.19245336243955335,sports,0.38095238095238093,0.065,5.86080586080586
759,22,0.7680175345908351,sports,0.09523809523809523,0.019,5.012531328320802
3694,22,0.2190549580572656,sports,0.3333333333333333,0.053,6.289308176100628
1559,22,0.29198104798028657,author,0.25,0.051,4.901960784313726
3115,22,0.21830001850691994,science,0.3333333333333333,0.06,5.555555555555555
3314,22,0.3032910100390729,sports,0.23809523809523808,0.045,5.291005291005291
1301,22,0.21561571804613455,sports,0.3333333333333333,0.052,6.410256410256411
1819,22,0.5509114216978277,geography,0.13043478260869565,0.025,5.217391304347825
1160,22,0.7537905224879651,sports,0.09523809523809523,0.007,13.605442176870747
3944,22,0.5008966786365457,sports,0.14285714285714285,0.016,8.928571428571427
100,22,0.8538617492976246,science,0.08333333333333333,0.007,11.904761904761903
3497,22,0.4262113299899507,science,0.16666666666666666,0.018,9.25925925925926
1310,22,0.21241543906678284,sports,0.3333333333333333,0.076,4.385964912280701
1347,22,0.2825728668923069,science,0.25,0.029,8.620689655172413
1260,22,0.42260061407853144,science,0.16666666666666666,0.019,8.771929824561402
2347,22,0.2815427440715118,science,0.25,0.045,5.555555555555555
885,22,0.280604482477828,science,0.25,0.039,6.410256410256411
550,22,0.37342325490229933,author,0.1875,0.026,7.211538461538462
222,22,0.1888192911126153,geography,0.3695652173913043,0.086,4.2972699696663295
2164,22,0.20926453587604088,science,0.3333333333333333,0.056,5.952380952380952
1422,22,0.3707331284633586,author,0.1875,0.024,7.8125
2405,22,0.16295895889890233,entertainment,0.4264705882352941,0.111,3.842077371489136
2738,22,0.4863242872792035,sports,0.14285714285714285,0.015,9.523809523809524
2678,22,0.41519562810197796,science,0.16666666666666666,0.018,9.25925925925926
767,22,0.13141099951491242,sports,0.5238095238095238,0.146,3.5877364644487937
2469,22,0.3593921077144119,entertainment,0.19117647058823528,0.047,4.06758448060075
2257,22,0.27418548378678764,author,0.25,0.079,3.1645569620253164
30,22,0.2741114110708397,science,0.25,0.041,6.097560975609756
2539,22,0.4755145519175725,sports,0.14285714285714285,0.019,7.518796992481203
428,22,0.24782694130018568,biography,0.2727272727272727,0.05,5.454545454545454
1734,22,0.28225947023698117,sports,0.23809523809523808,0.037,6.435006435006435
944,22,0.44393800715637854,history,0.1509433962264151,0.035,4.3126684636118595
2688,22,0.1561820685816372,sports,0.42857142857142855,0.088,4.87012987012987
3057,22,0.40064766983286615,science,0.16666666666666666,0.028,5.952380952380952
378,22,0.23334793156883515,sports,0.2857142857142857,0.059,4.842615012106537
2626,22,0.19981262529935984,sports,0.3333333333333333,0.083,4.016064257028112
2222,22,0.15981827977753427,science,0.4166666666666667,0.093,4.480286738351254
2082,22,0.3043542691694989,author,0.21875,0.031,7.056451612903226
3934,22,0.39932335443776923,science,0.16666666666666666,0.018,9.25925925925926
608,22,0.765190386768409,geography,0.08695652173913043,0.02,4.3478260869565215
3189,22,0.19898905597693528,sports,0.3333333333333333,0.052,6.410256410256411
884,22,0.2122206054995026,author,0.3125,0.098,3.1887755102040813
2652,22,0.1983956810427936,science,0.3333333333333333,0.069,4.8309178743961345
735,22,0.3967157805644447,science,0.16666666666666666,0.032,5.208333333333333
1394,22,0.15802959084178492,science,0.4166666666666667,0.102,4.0849673202614385
2449,22,0.39356947680499255,science,0.16666666666666666,0.02,8.333333333333332
1899,22,0.17178977663882167,sports,0.38095238095238093,0.095,4.010025062656641
526,22,0.26094529894108076,science,0.25,0.036,6.944444444444445
3584,22,0.31250418921030787,history,0.20754716981132076,0.038,5.461767626613704
51,22,0.5343811871688624,biography,0.12121212121212122,0.017,7.1301247771836005
212,22,0.25871780398477207,science,0.25,0.038,6.578947368421053
2900,22,0.38550368146569414,science,0.16666666666666666,0.02,8.333333333333332
505,22,0.33712920673439084,sports,0.19047619047619047,0.021,9.070294784580497
2263,22,0.3360187562262982,sports,0.19047619047619047,0.02,9.523809523809524
2339,22,0.25551187684342236,science,0.25,0.039,6.410256410256411
2917,22,0.22351401440553242,sports,0.2857142857142857,0.043,6.644518272425249
3599,22,0.25532357680115103,science,0.25,0.066,3.7878787878787876
536,22,0.44668927604842845,sports,0.14285714285714285,0.016,8.928571428571427
3817,22,0.25463657008884044,science,0.25,0.057,4.385964912280701
3692,22,0.3812510468176563,science,0.16666666666666666,0.015,11.11111111111111
2382,22,0.338207327104335,author,0.1875,0.053,3.5377358490566038
2730,22,0.26625844315627767,sports,0.23809523809523808,0.031,7.680491551459293
1880,22,0.22165590262238033,sports,0.2857142857142857,0.043,6.644518272425249
1115,22,0.15141221013681783,science,0.4166666666666667,0.084,4.9603174603174605
2955,22,0.2519850300674433,author,0.25,0.053,4.716981132075472
897,22,0.18851442650799077,science,0.3333333333333333,0.064,5.208333333333333
1528,22,0.6584522940423593,sports,0.09523809523809523,0.007,13.605442176870747
1272,22,0.22243524141526594,author,0.28125,0.057,4.934210526315789
3509,22,0.715513115195997,geography,0.08695652173913043,0.011,7.905138339920949
3330,22,0.2486002670134343,author,0.25,0.047,5.319148936170213
3195,22,0.649000036221038,sports,0.09523809523809523,0.013,7.326007326007326
3231,22,0.1297692159836914,sports,0.47619047619047616,0.096,4.96031746031746
1887,22,0.10800376698032155,sports,0.5714285714285714,0.153,3.734827264239029
2338,22,0.10756979474683648,sports,0.5714285714285714,0.171,3.3416875522138674
3922,22,0.24568800713331362,science,0.25,0.063,3.9682539682539684
163,22,0.3677573227590242,science,0.16666666666666666,0.025,6.666666666666666
3197,22,0.21762454554024668,author,0.28125,0.053,5.306603773584905
238,22,0.20077216341436177,geography,0.30434782608695654,0.066,4.61133069828722
1295,22,0.21213678972238947,sports,0.2857142857142857,0.053,5.390835579514825
1720,22,0.7265033923645605,science,0.08333333333333333,0.004,20.833333333333332
687,22,0.40648218662271896,dates_numbers,0.14893617021276595,0.034,4.380475594493116
1128,22,0.4639047946884104,geography,0.13043478260869565,0.024,5.434782608695652
2694,22,0.2420339886627556,science,0.25,0.074,3.3783783783783785
612,22,0.38714015292767634,author,0.15625,0.017,9.191176470588236
902,22,0.635027864564286,sports,0.09523809523809523,0.008,11.904761904761903
3690,22,0.4219635391991483,sports,0.14285714285714285,0.031,4.608294930875576
2809,22,0.25307872503362105,sports,0.23809523809523808,0.052,4.5787545787545785
2154,22,0.36149935143088585,science,0.16666666666666666,0.031,5.376344086021505
3251,22,0.5642943002617848,dates_numbers,0.10638297872340426,0.012,8.865248226950355
1411,22,0.3198580878478704,author,0.1875,0.05,3.75
194,22,0.23763219383583478,science,0.25,0.042,5.952380952380952
372,22,0.9484699582939795,author,0.0625,0.003,20.833333333333332
1068,22,0.2369288532915026,science,0.25,0.071,3.5211267605633805
2703,22,0.45203938438488367,geography,0.13043478260869565,0.026,5.016722408026756
3552,22,0.4993862281600897,entertainment,0.11764705882352941,0.027,4.357298474945534
3315,22,0.336942836095232,geography,0.17391304347826086,0.037,4.700352526439483
3147,22,0.22381527547729196,geography,0.2608695652173913,0.094,2.7752081406105455
2693,22,0.22378652338997662,geography,0.2608695652173913,0.061,4.276550249465431
3656,22,0.14002136550619015,science,0.4166666666666667,0.131,3.1806615776081424
2595,22,0.2449061298687183,sports,0.23809523809523808,0.05,4.761904761904761
1357,22,0.1748865335773011,science,0.3333333333333333,0.091,3.663003663003663
618,22,0.12238129551232835,sports,0.47619047619047616,0.092,5.175983436853002
