neuron_id,layer,lens,n_queries,active_count,active_rate,a_j_mean_active,a_j_std_active,top1_mode_doc_token_id,top1_mode_frac,gt_n_with_label,hits@1,hits@5,hits@10,hits@20,top1_mode_doc_token_str
1443,20,simple,32,11,0.34375,18.746985500509087,19.21172529267988,33591,1.0,0,0,0,0,0,@DOC_ID_-6981934267211572150@
1778,20,simple,32,11,0.34375,21.063728549263693,17.854521918588844,34545,1.0,0,0,0,0,0,@DOC_ID_-2520538319241150161@
2111,20,simple,32,11,0.34375,38.164404608986594,19.117490110847914,32143,1.0,0,0,0,0,0,@DOC_ID_8805215293914937031@
2741,20,simple,32,11,0.34375,55.76072831587358,41.43526525766133,39676,1.0,0,0,0,0,0,@DOC_ID_-6895096817144631107@
3080,20,simple,32,11,0.34375,43.30968163230202,50.47093900964367,32117,1.0,0,0,0,0,0,@DOC_ID_-4636347768352449438@
3525,20,simple,32,11,0.34375,23.14652442932129,20.714960346737445,41067,1.0,0,0,0,0,0,@DOC_ID_-2239407189269569842@
3635,20,simple,32,11,0.34375,22.514395713806152,21.820188307901372,33741,1.0,0,0,0,0,0,@DOC_ID_-6858139269564086326@
3722,20,simple,32,11,0.34375,36.53148781169545,48.633858043528754,32110,1.0,0,0,0,0,0,@DOC_ID_-3471796156323863710@
3742,20,simple,32,11,0.34375,30.336988275701348,25.663756428954,32108,1.0,0,0,0,0,0,@DOC_ID_7402252165412431758@
3752,20,simple,32,11,0.34375,42.62338607961481,41.69057632680579,39910,1.0,0,0,0,0,0,@DOC_ID_4329095434614270512@
3951,20,simple,32,11,0.34375,21.801578001542524,14.91520830180362,32105,1.0,0,0,0,0,0,@DOC_ID_6328671855929848793@
4007,20,simple,32,11,0.34375,37.436699173667215,42.69473816607287,32103,1.0,0,0,0,0,0,@DOC_ID_5450119816198102820@
54,20,simple,32,10,0.3125,25.994590616226198,21.612059945665862,38798,1.0,0,0,0,0,0,@DOC_ID_-2943047204911676777@
213,20,simple,32,10,0.3125,26.472422409057618,23.932002629162117,41997,1.0,0,0,0,0,0,@DOC_ID_1469150137425764076@
227,20,simple,32,10,0.3125,38.36632137298584,22.91175090570164,36003,1.0,0,0,0,0,0,@DOC_ID_-2870987700144949921@
498,20,simple,32,10,0.3125,34.93976926803589,39.59617998789084,32118,1.0,0,0,0,0,0,@DOC_ID_-2509309753176255993@
509,20,simple,32,10,0.3125,29.722666931152343,29.45939482020661,41685,1.0,0,0,0,0,0,@DOC_ID_-8330750687314909009@
711,20,simple,32,10,0.3125,40.62320017814636,31.35642100162946,39828,1.0,0,0,0,0,0,@DOC_ID_-2542749003430078907@
830,20,simple,32,10,0.3125,21.349472999572754,15.492970528434876,37174,1.0,0,0,0,0,0,@DOC_ID_-9157783392897935359@
956,20,simple,32,10,0.3125,33.01537466049194,18.328222874521742,32123,1.0,0,0,0,0,0,@DOC_ID_8528128027644832489@
1620,20,simple,32,10,0.3125,25.222794914245604,18.215117302518085,32120,1.0,0,0,0,0,0,@DOC_ID_-1374932068194623395@
1993,20,simple,32,10,0.3125,19.149722194671632,14.904025653979316,39438,1.0,0,0,0,0,0,@DOC_ID_-2158751344753280147@
2203,20,simple,32,10,0.3125,29.68428478240967,25.796668880257204,33219,1.0,0,0,0,0,0,@DOC_ID_3428387676033868397@
2862,20,simple,32,10,0.3125,43.36475372314453,34.68643155465637,33580,1.0,0,0,0,0,0,@DOC_ID_8675802892878160443@
2911,20,simple,32,10,0.3125,28.522726154327394,14.3302096288368,42030,1.0,0,0,0,0,0,@DOC_ID_3580898920021122041@
3110,20,simple,32,10,0.3125,43.52289237976074,29.404392855246716,32121,1.0,0,0,0,0,0,@DOC_ID_2410183720845572781@
3405,20,simple,32,10,0.3125,27.9876501083374,25.351301587721338,38366,1.0,0,0,0,0,0,@DOC_ID_7030162079356559879@
3534,20,simple,32,10,0.3125,23.140777397155762,18.4926902397994,32539,1.0,0,0,0,0,0,@DOC_ID_6517989741121746196@
3840,20,simple,32,10,0.3125,31.96405792236328,17.113742763893097,32127,1.0,0,0,0,0,0,@DOC_ID_4385255127522661901@
16,20,simple,32,9,0.28125,41.919697761535645,20.957027550018207,33110,1.0,0,0,0,0,0,@DOC_ID_8775467878717685398@
119,20,simple,32,9,0.28125,28.599972830878365,20.534588534942642,32107,1.0,0,0,0,0,0,@DOC_ID_138352781929936545@
332,20,simple,32,9,0.28125,27.914927164713543,25.157238686990947,32109,1.0,0,0,0,0,0,@DOC_ID_-2644154875949523750@
409,20,simple,32,9,0.28125,35.45922236972385,21.7825077638229,40320,1.0,0,0,0,0,0,@DOC_ID_-8230924542577451130@
682,20,simple,32,9,0.28125,15.867162651485867,14.509422222414878,36909,1.0,0,0,0,0,0,@DOC_ID_-913082627963287811@
940,20,simple,32,9,0.28125,38.57184092203776,32.918463018372556,32111,1.0,0,0,0,0,0,@DOC_ID_6070333273965940514@
945,20,simple,32,9,0.28125,34.815481185913086,19.78540918269681,38230,1.0,0,0,0,0,0,@DOC_ID_-771185613581635198@
972,20,simple,32,9,0.28125,18.673261324564617,18.41021202588819,33771,1.0,0,0,0,0,0,@DOC_ID_-5294828428806827319@
1153,20,simple,32,9,0.28125,30.25769196616279,24.854618478579813,40365,1.0,0,0,0,0,0,@DOC_ID_797803103760793766@
1166,20,simple,32,9,0.28125,17.810466660393608,11.682722589913753,33309,1.0,0,0,0,0,0,@DOC_ID_-1886277435378615506@
1219,20,simple,32,9,0.28125,22.91948085361057,14.976845835706841,32116,1.0,0,0,0,0,0,@DOC_ID_3600692813210463538@
1434,20,simple,32,9,0.28125,46.03356255425347,40.19587401539412,32106,1.0,0,0,0,0,0,@DOC_ID_6035361184366570886@
1477,20,simple,32,9,0.28125,19.083563804626465,14.154744467736613,32126,1.0,0,0,0,0,0,@DOC_ID_-8201001537442035511@
1544,20,simple,32,9,0.28125,27.112704383002388,20.794266669303024,33721,1.0,0,0,0,0,0,@DOC_ID_1097860955386030396@
1548,20,simple,32,9,0.28125,35.757180319892036,34.67020868065854,40725,1.0,0,0,0,0,0,@DOC_ID_3989388433611702468@
1662,20,simple,32,9,0.28125,39.97644933064779,29.76704995059321,40523,1.0,0,0,0,0,0,@DOC_ID_-6999946903963318374@
1740,20,simple,32,9,0.28125,40.44369337293837,43.04125584347056,32125,1.0,0,0,0,0,0,@DOC_ID_-5953092230358570947@
1788,20,simple,32,9,0.28125,23.392985661824543,25.238118900939707,36014,1.0,0,0,0,0,0,@DOC_ID_-631557373155741143@
1819,20,simple,32,9,0.28125,28.395903481377495,21.837520988620415,39614,1.0,0,0,0,0,0,@DOC_ID_1626139656180613754@
1887,20,simple,32,9,0.28125,35.22298208872477,33.30077666220941,32100,1.0,0,0,0,0,0,@DOC_ID_-2081335883615568321@
2009,20,simple,32,9,0.28125,26.379181755913628,13.978865133565066,40420,1.0,0,0,0,0,0,@DOC_ID_5730191025335493742@
2211,20,simple,32,9,0.28125,27.147834142049152,24.437957522685455,32102,1.0,0,0,0,0,0,@DOC_ID_3180949643664273199@
2216,20,simple,32,9,0.28125,42.6834971110026,33.537587056072205,32102,1.0,0,0,0,0,0,@DOC_ID_3180949643664273199@
2338,20,simple,32,9,0.28125,39.660404947068955,30.967975663112906,33183,1.0,0,0,0,0,0,@DOC_ID_-3278805924685537323@
2531,20,simple,32,9,0.28125,54.91415384080675,49.12825574490628,36171,1.0,0,0,0,0,0,@DOC_ID_2449148454028458661@
2557,20,simple,32,9,0.28125,20.514976289537216,11.461913149901061,32102,1.0,0,0,0,0,0,@DOC_ID_3180949643664273199@
2648,20,simple,32,9,0.28125,36.99116897583008,31.88163370207728,32122,1.0,0,0,0,0,0,@DOC_ID_8148266614370990423@
2670,20,simple,32,9,0.28125,24.913745456271702,14.609138414663901,32123,1.0,0,0,0,0,0,@DOC_ID_8528128027644832489@
2678,20,simple,32,9,0.28125,19.4326270421346,15.72352915573503,32103,1.0,0,0,0,0,0,@DOC_ID_5450119816198102820@
2691,20,simple,32,9,0.28125,12.038508309258354,13.132186614488575,35220,1.0,0,0,0,0,0,@DOC_ID_-3933316536824293807@
2700,20,simple,32,9,0.28125,20.64030583699544,19.761642594884602,32111,1.0,0,0,0,0,0,@DOC_ID_6070333273965940514@
2735,20,simple,32,9,0.28125,25.523971133761936,12.435255967064576,32112,1.0,0,0,0,0,0,@DOC_ID_4914981770483543061@
2744,20,simple,32,9,0.28125,35.11283704969618,44.49509207836272,32121,1.0,0,0,0,0,0,@DOC_ID_2410183720845572781@
2751,20,simple,32,9,0.28125,17.183325661553276,11.885351623739304,34284,1.0,0,0,0,0,0,@DOC_ID_-6944695037880637255@
2756,20,simple,32,9,0.28125,30.999649895562065,23.77100309696387,32120,1.0,0,0,0,0,0,@DOC_ID_-1374932068194623395@
2978,20,simple,32,9,0.28125,10.321276876661512,12.685809451514533,32119,1.0,0,0,0,0,0,@DOC_ID_1752410184363595618@
2982,20,simple,32,9,0.28125,41.42435857984755,28.634565222533407,34132,1.0,0,0,0,0,0,@DOC_ID_-7288469786295502941@
2991,20,simple,32,9,0.28125,24.926916546291775,23.30393585220424,35297,1.0,0,0,0,0,0,@DOC_ID_-2688764481802698765@
3049,20,simple,32,9,0.28125,31.904192606608074,32.12049011443559,41758,1.0,0,0,0,0,0,@DOC_ID_-2175263027345747679@
3257,20,simple,32,9,0.28125,40.89248530069987,24.58121344160739,32104,1.0,0,0,0,0,0,@DOC_ID_3369959950731134123@
3279,20,simple,32,9,0.28125,41.86513042449951,46.008964660879066,32117,1.0,0,0,0,0,0,@DOC_ID_-4636347768352449438@
3351,20,simple,32,9,0.28125,20.735842810736763,15.006038491481846,32106,1.0,0,0,0,0,0,@DOC_ID_6035361184366570886@
3365,20,simple,32,9,0.28125,18.616546948750813,13.05973050512134,39513,1.0,0,0,0,0,0,@DOC_ID_-8524306717228553504@
3507,20,simple,32,9,0.28125,35.191130956014,30.61631054505978,32114,1.0,0,0,0,0,0,@DOC_ID_1551018314916421217@
3568,20,simple,32,9,0.28125,10.304802788628471,9.250138642091633,38165,1.0,0,0,0,0,0,@DOC_ID_-4284306906591366957@
3629,20,simple,32,9,0.28125,27.772933959960938,23.99159185274855,40997,1.0,0,0,0,0,0,@DOC_ID_5374101059074410503@
13,20,simple,32,8,0.25,33.50189471244812,28.992552347288512,36388,1.0,0,0,0,0,0,@DOC_ID_7617745442369861585@
47,20,simple,32,8,0.25,16.186046183109283,16.1388412693681,32119,1.0,0,0,0,0,0,@DOC_ID_1752410184363595618@
176,20,simple,32,8,0.25,33.41329598426819,16.287245626036455,41615,1.0,0,0,0,0,0,@DOC_ID_1136779376375361917@
255,20,simple,32,8,0.25,33.791102170944214,16.05981207644325,39136,1.0,0,0,0,0,0,@DOC_ID_-5277235254049791644@
447,20,simple,32,8,0.25,44.2516884803772,31.485767259485314,33018,1.0,0,0,0,0,0,@DOC_ID_-5418365261714106354@
453,20,simple,32,8,0.25,30.679728865623474,33.53546536452056,32114,1.0,0,0,0,0,0,@DOC_ID_1551018314916421217@
463,20,simple,32,8,0.25,9.509019076824188,8.054168666947676,41909,1.0,0,0,0,0,0,@DOC_ID_-1414931910309881085@
483,20,simple,32,8,0.25,40.72819900512695,35.01357501262386,38887,1.0,0,0,0,0,0,@DOC_ID_-6955108135185170694@
564,20,simple,32,8,0.25,23.75594997406006,14.049686248339144,36242,1.0,0,0,0,0,0,@DOC_ID_-882147798283613645@
658,20,simple,32,8,0.25,17.07381510734558,14.61809458315508,37111,1.0,0,0,0,0,0,@DOC_ID_-7528579635925733130@
674,20,simple,32,8,0.25,28.344268918037415,21.510310923042248,35727,1.0,0,0,0,0,0,@DOC_ID_-8956613674406896422@
759,20,simple,32,8,0.25,39.66375833749771,40.675496028858404,32110,1.0,0,0,0,0,0,@DOC_ID_-3471796156323863710@
853,20,simple,32,8,0.25,21.99001908302307,17.871885615750216,32108,1.0,0,0,0,0,0,@DOC_ID_7402252165412431758@
863,20,simple,32,8,0.25,30.011120080947876,12.473014824942666,32116,1.0,0,0,0,0,0,@DOC_ID_3600692813210463538@
868,20,simple,32,8,0.25,13.709707021713257,6.8723808530661845,32115,1.0,0,0,0,0,0,@DOC_ID_-3191475148767158893@
927,20,simple,32,8,0.25,27.99368965625763,33.246867612824566,34438,1.0,0,0,0,0,0,@DOC_ID_-6651544278412872660@
987,20,simple,32,8,0.25,25.279141902923584,17.724663744272206,32101,1.0,0,0,0,0,0,@DOC_ID_-3952149172515325408@
993,20,simple,32,8,0.25,36.55980062484741,25.482458451868187,36122,1.0,0,0,0,0,0,@DOC_ID_-1920119956404347390@
1229,20,simple,32,8,0.25,37.716702699661255,29.91698972233014,32125,1.0,0,0,0,0,0,@DOC_ID_-5953092230358570947@
1307,20,simple,32,8,0.25,26.98700785636902,25.957748861461063,37683,1.0,0,0,0,0,0,@DOC_ID_3504159859382538321@
1315,20,simple,32,8,0.25,39.43802309036255,33.04653962274323,32100,1.0,0,0,0,0,0,@DOC_ID_-2081335883615568321@
1322,20,simple,32,8,0.25,42.576501190662384,38.833599871482775,32127,1.0,0,0,0,0,0,@DOC_ID_4385255127522661901@
1328,20,simple,32,8,0.25,54.20602858066559,73.81298957210186,32115,1.0,0,0,0,0,0,@DOC_ID_-3191475148767158893@
1329,20,simple,32,8,0.25,29.892666816711426,35.63834172530061,32106,1.0,0,0,0,0,0,@DOC_ID_6035361184366570886@
1399,20,simple,32,8,0.25,32.48123908042908,26.126898141186008,32108,1.0,0,0,0,0,0,@DOC_ID_7402252165412431758@
1415,20,simple,32,8,0.25,39.83220410346985,30.570024290702744,32127,1.0,0,0,0,0,0,@DOC_ID_4385255127522661901@
1416,20,simple,32,8,0.25,19.811506390571594,20.79349939255139,35004,1.0,0,0,0,0,0,@DOC_ID_-6823250109968745684@
1466,20,simple,32,8,0.25,38.00132191181183,40.44365818504438,32292,1.0,0,0,0,0,0,@DOC_ID_-6044247225496537844@
1515,20,simple,32,8,0.25,40.228222370147705,33.58545139931076,36104,1.0,0,0,0,0,0,@DOC_ID_-4134014488481882419@
1565,20,simple,32,8,0.25,22.136531561613083,25.791971436918587,32113,1.0,0,0,0,0,0,@DOC_ID_-6610224977170980268@
1606,20,simple,32,8,0.25,44.172797322273254,55.16861977724946,34549,1.0,0,0,0,0,0,@DOC_ID_1797392478277520554@
1609,20,simple,32,8,0.25,29.255501985549927,31.552699555735472,41084,1.0,0,0,0,0,0,@DOC_ID_2054943489051481217@
1663,20,simple,32,8,0.25,19.251554131507874,23.34668581949688,32116,1.0,0,0,0,0,0,@DOC_ID_3600692813210463538@
1704,20,simple,32,8,0.25,53.106648445129395,30.061780806240925,38482,1.0,0,0,0,0,0,@DOC_ID_-5046739968360407324@
1924,20,simple,32,8,0.25,51.246859073638916,41.258659389538195,32117,1.0,0,0,0,0,0,@DOC_ID_-4636347768352449438@
1981,20,simple,32,8,0.25,15.00920844078064,23.315202961836427,32676,1.0,0,0,0,0,0,@DOC_ID_518366177465769482@
2034,20,simple,32,8,0.25,56.41421580314636,35.252425961829516,32106,1.0,0,0,0,0,0,@DOC_ID_6035361184366570886@
2045,20,simple,32,8,0.25,32.821507692337036,26.37262899520008,32111,1.0,0,0,0,0,0,@DOC_ID_6070333273965940514@
2071,20,simple,32,8,0.25,28.052813291549683,6.237561051764183,32105,1.0,0,0,0,0,0,@DOC_ID_6328671855929848793@
2176,20,simple,32,8,0.25,33.83615589141846,16.48832067335804,36638,1.0,0,0,0,0,0,@DOC_ID_692830271867179854@
2233,20,simple,32,8,0.25,34.69685745239258,20.907458143187945,37349,1.0,0,0,0,0,0,@DOC_ID_8133950656430426480@
2292,20,simple,32,8,0.25,30.630905270576477,21.048602482944958,32120,1.0,0,0,0,0,0,@DOC_ID_-1374932068194623395@
2386,20,simple,32,8,0.25,59.55117750167847,50.582664650517025,32115,1.0,0,0,0,0,0,@DOC_ID_-3191475148767158893@
2433,20,simple,32,8,0.25,28.763139247894287,21.928351239224092,32113,1.0,0,0,0,0,0,@DOC_ID_-6610224977170980268@
2465,20,simple,32,8,0.25,26.708728313446045,21.768442753284596,37512,1.0,0,0,0,0,0,@DOC_ID_7766657068423371019@
2618,20,simple,32,8,0.25,34.35383081436157,37.005979494933804,32107,1.0,0,0,0,0,0,@DOC_ID_138352781929936545@
2746,20,simple,32,8,0.25,15.435728311538696,14.427645633282365,32123,1.0,0,0,0,0,0,@DOC_ID_8528128027644832489@
2898,20,simple,32,8,0.25,19.27059006690979,11.063833671979731,40106,1.0,0,0,0,0,0,@DOC_ID_-5631283176059213935@
2949,20,simple,32,8,0.25,43.13272762298584,57.5013521311701,33862,1.0,0,0,0,0,0,@DOC_ID_-124254636916786983@
2954,20,simple,32,8,0.25,27.497725129127502,16.79299621787285,39584,1.0,0,0,0,0,0,@DOC_ID_-4960875823694989162@
3086,20,simple,32,8,0.25,40.5847442150116,31.01730289905846,39038,1.0,0,0,0,0,0,@DOC_ID_8334088734656374881@
3095,20,simple,32,8,0.25,22.998815178871155,15.045958584583403,32107,1.0,0,0,0,0,0,@DOC_ID_138352781929936545@
3119,20,simple,32,8,0.25,39.78501844406128,25.12421032073726,32302,1.0,0,0,0,0,0,@DOC_ID_-7457509210112241964@
3166,20,simple,32,8,0.25,59.54653358459473,47.86071571114877,40743,1.0,0,0,0,0,0,@DOC_ID_1237526689803660255@
3205,20,simple,32,8,0.25,22.721511602401733,14.635079955801112,32107,1.0,0,0,0,0,0,@DOC_ID_138352781929936545@
3223,20,simple,32,8,0.25,33.55430197715759,44.44014995769453,38582,1.0,0,0,0,0,0,@DOC_ID_-5462661967807833385@
3252,20,simple,32,8,0.25,35.885743260383606,33.62029926546468,32106,1.0,0,0,0,0,0,@DOC_ID_6035361184366570886@
3287,20,simple,32,8,0.25,28.387470722198486,12.325847813921778,35354,1.0,0,0,0,0,0,@DOC_ID_268489684573164276@
3353,20,simple,32,8,0.25,39.15882730484009,33.11395390762356,32101,1.0,0,0,0,0,0,@DOC_ID_-3952149172515325408@
3561,20,simple,32,8,0.25,45.54659819602966,39.259247294123206,32104,1.0,0,0,0,0,0,@DOC_ID_3369959950731134123@
3592,20,simple,32,8,0.25,46.20817589759827,75.08559650354394,37579,1.0,0,0,0,0,0,@DOC_ID_8080928516369535964@
3628,20,simple,32,8,0.25,30.792052507400513,26.19144913018926,32104,1.0,0,0,0,0,0,@DOC_ID_3369959950731134123@
3760,20,simple,32,8,0.25,44.03406810760498,16.00110479936048,37904,1.0,0,0,0,0,0,@DOC_ID_-5512772967739360609@
3792,20,simple,32,8,0.25,37.14633238315582,28.567740438542057,41764,1.0,0,0,0,0,0,@DOC_ID_-3466298422174960041@
3880,20,simple,32,8,0.25,27.40747368335724,17.811464267489242,32110,1.0,0,0,0,0,0,@DOC_ID_-3471796156323863710@
3931,20,simple,32,8,0.25,37.209433794021606,23.958146566083077,32120,1.0,0,0,0,0,0,@DOC_ID_-1374932068194623395@
4023,20,simple,32,8,0.25,35.9135799407959,41.28114035769916,35491,1.0,0,0,0,0,0,@DOC_ID_-6615017648406091822@
4055,20,simple,32,8,0.25,47.69930553436279,49.52651018964221,32101,1.0,0,0,0,0,0,@DOC_ID_-3952149172515325408@
4087,20,simple,32,8,0.25,75.78118300437927,61.354998063863036,32306,1.0,0,0,0,0,0,@DOC_ID_-7674405096974156491@
61,20,simple,32,7,0.21875,64.78934614998954,57.535729734675506,39371,1.0,0,0,0,0,0,@DOC_ID_628649337189131937@
81,20,simple,32,7,0.21875,51.48707267216274,61.917841331338046,39952,1.0,0,0,0,0,0,@DOC_ID_-5042047886032130381@
93,20,simple,32,7,0.21875,51.92130034310477,33.02488374618797,37344,1.0,0,0,0,0,0,@DOC_ID_2333690736125830067@
160,20,simple,32,7,0.21875,47.14030374799456,54.2897940026479,32127,1.0,0,0,0,0,0,@DOC_ID_4385255127522661901@
281,20,simple,32,7,0.21875,28.977929864610946,20.34741923267528,32104,1.0,0,0,0,0,0,@DOC_ID_3369959950731134123@
318,20,simple,32,7,0.21875,19.16522789001465,22.322966892864777,32108,1.0,0,0,0,0,0,@DOC_ID_7402252165412431758@
323,20,simple,32,7,0.21875,13.951603140149798,9.937702336630938,40304,1.0,0,0,0,0,0,@DOC_ID_-2306775016318180243@
380,20,simple,32,7,0.21875,34.5183413369315,36.19948864403717,41415,1.0,0,0,0,0,0,@DOC_ID_-8458859943785727179@
437,20,simple,32,7,0.21875,22.847815104893275,13.945214544008396,37791,1.0,0,0,0,0,0,@DOC_ID_-2616406349944155834@
478,20,simple,32,7,0.21875,37.074611391339985,34.73927187870628,33793,1.0,0,0,0,0,0,@DOC_ID_3417976065255779910@
493,20,simple,32,7,0.21875,28.523768833705358,25.486408561811995,32107,1.0,0,0,0,0,0,@DOC_ID_138352781929936545@
592,20,simple,32,7,0.21875,14.568006787981306,13.238694784343435,32109,1.0,0,0,0,0,0,@DOC_ID_-2644154875949523750@
600,20,simple,32,7,0.21875,24.562391008649552,13.551104662200428,34827,1.0,0,0,0,0,0,@DOC_ID_-2570235885632892753@
669,20,simple,32,7,0.21875,15.361071041652135,9.20590593511435,34811,1.0,0,0,0,0,0,@DOC_ID_-2307765788764046973@
720,20,simple,32,7,0.21875,20.842486926487513,12.791756082661516,32120,1.0,0,0,0,0,0,@DOC_ID_-1374932068194623395@
776,20,simple,32,7,0.21875,32.68122836521694,24.999305578185794,32122,1.0,0,0,0,0,0,@DOC_ID_8148266614370990423@
783,20,simple,32,7,0.21875,24.07461847577776,14.346816861238498,34319,1.0,0,0,0,0,0,@DOC_ID_8775505164412263800@
794,20,simple,32,7,0.21875,31.204227583748953,27.71566152316433,39587,1.0,0,0,0,0,0,@DOC_ID_-5024059423038248758@
804,20,simple,32,7,0.21875,32.89580617632185,32.32742248824104,35147,1.0,0,0,0,0,0,@DOC_ID_-272128085554757920@
850,20,simple,32,7,0.21875,33.85635239737375,15.48800191255858,32114,1.0,0,0,0,0,0,@DOC_ID_1551018314916421217@
851,20,simple,32,7,0.21875,41.44936656951904,33.54120274621739,33532,1.0,0,0,0,0,0,@DOC_ID_-2281710311025439710@
855,20,simple,32,7,0.21875,25.495264870779856,16.21977277888992,38110,1.0,0,0,0,0,0,@DOC_ID_1109545591665568775@
980,20,simple,32,7,0.21875,18.965159824916295,13.154969848589262,41642,1.0,0,0,0,0,0,@DOC_ID_2798094393683531837@
1011,20,simple,32,7,0.21875,38.886980465480256,25.621895371823697,35222,1.0,0,0,0,0,0,@DOC_ID_-3191408377497749963@
1018,20,simple,32,7,0.21875,18.558131626674108,20.067302901772624,34399,1.0,0,0,0,0,0,@DOC_ID_-2021454546414607066@
1032,20,simple,32,7,0.21875,31.337503569466726,23.12339332253321,32122,1.0,0,0,0,0,0,@DOC_ID_8148266614370990423@
1117,20,simple,32,7,0.21875,41.515386308942524,26.178623589293938,36819,1.0,0,0,0,0,0,@DOC_ID_4673095605987869593@
1142,20,simple,32,7,0.21875,24.409249986921036,19.348488435304187,32117,1.0,0,0,0,0,0,@DOC_ID_-4636347768352449438@
1222,20,simple,32,7,0.21875,23.150009427751815,20.505256336207825,32120,1.0,0,0,0,0,0,@DOC_ID_-1374932068194623395@
1230,20,simple,32,7,0.21875,53.15466063363211,34.71755425622661,32101,1.0,0,0,0,0,0,@DOC_ID_-3952149172515325408@
1255,20,simple,32,7,0.21875,35.54144273485456,16.521897768073515,32110,1.0,0,0,0,0,0,@DOC_ID_-3471796156323863710@
1290,20,simple,32,7,0.21875,35.365667888096404,27.286302732582307,32104,1.0,0,0,0,0,0,@DOC_ID_3369959950731134123@
1299,20,simple,32,7,0.21875,23.60629149845668,15.204513420669763,32121,1.0,0,0,0,0,0,@DOC_ID_2410183720845572781@
