neuron_id,layer,lens,n_queries,active_count,active_rate,a_j_mean_active,a_j_std_active,top1_mode_doc_token_id,top1_mode_frac,gt_n_with_label,hits@1,hits@5,hits@10,hits@20,top1_mode_doc_token_str
643,23,simple,32,12,0.375,213.69549687703451,188.16918083122292,32750,1.0,0,0,0,0,0,@DOC_ID_-4145375910869968723@
1188,23,simple,32,12,0.375,111.29443581899007,71.45263145663601,37638,1.0,0,0,0,0,0,@DOC_ID_5305468164509274483@
2098,23,simple,32,12,0.375,121.63721084594727,72.14844848741491,32112,1.0,0,0,0,0,0,@DOC_ID_4914981770483543061@
2652,23,simple,32,12,0.375,87.03344790140788,69.7473640002511,35539,1.0,0,0,0,0,0,@DOC_ID_8021906415571483632@
3610,23,simple,32,12,0.375,97.68667618433635,73.60710765646247,32115,1.0,0,0,0,0,0,@DOC_ID_-3191475148767158893@
3641,23,simple,32,12,0.375,56.090390046437584,55.557057671948975,33533,1.0,0,0,0,0,0,@DOC_ID_-3375382544621189827@
1588,23,simple,32,11,0.34375,57.79746055603027,47.293997882138186,32115,1.0,0,0,0,0,0,@DOC_ID_-3191475148767158893@
1986,23,simple,32,11,0.34375,76.01796965165572,50.42215388127795,35820,1.0,0,0,0,0,0,@DOC_ID_3757117448353622703@
2247,23,simple,32,11,0.34375,114.73719094016336,72.72135355923938,32571,1.0,0,0,0,0,0,@DOC_ID_-1791791886993731894@
2725,23,simple,32,11,0.34375,88.28143479607321,77.97319441184464,32125,1.0,0,0,0,0,0,@DOC_ID_-5953092230358570947@
2776,23,simple,32,11,0.34375,99.05847202647816,77.49697921265161,36845,1.0,0,0,0,0,0,@DOC_ID_-8549961549310545771@
3052,23,simple,32,11,0.34375,82.28068195689808,82.521313935956,38527,1.0,0,0,0,0,0,@DOC_ID_-1595716945634599445@
4009,23,simple,32,11,0.34375,91.0369942405007,90.99507757394768,40336,1.0,0,0,0,0,0,@DOC_ID_-4060932087655609732@
508,23,simple,32,10,0.3125,124.46508750915527,83.96464013385928,33030,1.0,0,0,0,0,0,@DOC_ID_2315363453058822473@
743,23,simple,32,10,0.3125,115.06181259155274,93.0464973845927,39602,1.0,0,0,0,0,0,@DOC_ID_1337004304664252483@
768,23,simple,32,10,0.3125,81.34172248840332,78.03936398889327,32100,1.0,0,0,0,0,0,@DOC_ID_-2081335883615568321@
1123,23,simple,32,10,0.3125,71.48804931640625,46.11080901661989,32124,1.0,0,0,0,0,0,@DOC_ID_-7272129313675735420@
1140,23,simple,32,10,0.3125,161.33188495635986,98.99424038945247,32106,1.0,0,0,0,0,0,@DOC_ID_6035361184366570886@
1164,23,simple,32,10,0.3125,62.07761116027832,47.01279582062335,34251,1.0,0,0,0,0,0,@DOC_ID_-1064677199943586917@
1236,23,simple,32,10,0.3125,66.99933986663818,54.124036587159274,32809,1.0,0,0,0,0,0,@DOC_ID_6100006927899641149@
1288,23,simple,32,10,0.3125,105.36456260681152,93.97026561682964,37812,1.0,0,0,0,0,0,@DOC_ID_23426081337213547@
1487,23,simple,32,10,0.3125,110.50346755981445,75.51038860815684,32115,1.0,0,0,0,0,0,@DOC_ID_-3191475148767158893@
1576,23,simple,32,10,0.3125,42.191856956481935,43.13963110505484,37313,1.0,0,0,0,0,0,@DOC_ID_3604949713638862993@
1838,23,simple,32,10,0.3125,68.1370397567749,59.79105886332414,33330,1.0,0,0,0,0,0,@DOC_ID_-3026867635806624340@
2362,23,simple,32,10,0.3125,98.47577476501465,64.26552988727738,32405,1.0,0,0,0,0,0,@DOC_ID_-5625767446531404871@
2468,23,simple,32,10,0.3125,82.28845310211182,76.66303398542543,34077,1.0,0,0,0,0,0,@DOC_ID_1558872179749772342@
2547,23,simple,32,10,0.3125,113.11714591979981,67.33384641555718,39684,1.0,0,0,0,0,0,@DOC_ID_-24005007902691286@
2854,23,simple,32,10,0.3125,99.65535163879395,81.56958298097324,39145,1.0,0,0,0,0,0,@DOC_ID_2122454796470041133@
3322,23,simple,32,10,0.3125,71.79385948181152,86.44643253994485,39419,1.0,0,0,0,0,0,@DOC_ID_-2330271531817970479@
3491,23,simple,32,10,0.3125,90.55078754425048,62.20621848933107,39369,1.0,0,0,0,0,0,@DOC_ID_7218719866117652917@
3544,23,simple,32,10,0.3125,91.43720664978028,60.2973805208017,41367,1.0,0,0,0,0,0,@DOC_ID_-4997240390605835555@
3665,23,simple,32,10,0.3125,98.08550682067872,76.80259001864614,32120,1.0,0,0,0,0,0,@DOC_ID_-1374932068194623395@
3695,23,simple,32,10,0.3125,99.45110816955567,72.6951284657533,35024,1.0,0,0,0,0,0,@DOC_ID_-8718273221035431656@
4014,23,simple,32,10,0.3125,73.79342269897461,61.191592184206726,40939,1.0,0,0,0,0,0,@DOC_ID_9167118807842110445@
17,23,simple,32,9,0.28125,56.88885900709364,36.47895869651045,32111,1.0,0,0,0,0,0,@DOC_ID_6070333273965940514@
271,23,simple,32,9,0.28125,100.61597612169054,91.22544500720849,36533,1.0,0,0,0,0,0,@DOC_ID_-7187841663250275973@
607,23,simple,32,9,0.28125,87.69185574849446,101.86221175365978,37988,1.0,0,0,0,0,0,@DOC_ID_1506661371725276077@
616,23,simple,32,9,0.28125,104.00345781114366,106.86169714689383,32102,1.0,0,0,0,0,0,@DOC_ID_3180949643664273199@
843,23,simple,32,9,0.28125,74.66739273071289,75.79387822790844,32110,1.0,0,0,0,0,0,@DOC_ID_-3471796156323863710@
893,23,simple,32,9,0.28125,67.86231570773654,66.5921119722868,36324,1.0,0,0,0,0,0,@DOC_ID_8262215123122057941@
924,23,simple,32,9,0.28125,112.272644466824,110.51223145512265,38817,1.0,0,0,0,0,0,@DOC_ID_6567921191263898233@
1184,23,simple,32,9,0.28125,72.56962882147894,50.868626995512166,39350,1.0,0,0,0,0,0,@DOC_ID_667325375474842603@
1404,23,simple,32,9,0.28125,67.411835776435,43.10516683652913,32122,1.0,0,0,0,0,0,@DOC_ID_8148266614370990423@
1439,23,simple,32,9,0.28125,99.77279832628038,63.737735706006745,38740,1.0,0,0,0,0,0,@DOC_ID_-269432385399579811@
1597,23,simple,32,9,0.28125,63.123040941026474,59.208268445984835,32219,1.0,0,0,0,0,0,@DOC_ID_-8915134351354691721@
1645,23,simple,32,9,0.28125,91.15376175774469,74.41292436693439,35841,1.0,0,0,0,0,0,@DOC_ID_3031746393342460552@
1852,23,simple,32,9,0.28125,127.44811926947699,62.954310800960556,32113,1.0,0,0,0,0,0,@DOC_ID_-6610224977170980268@
1947,23,simple,32,9,0.28125,109.11156060960558,142.3932551513928,32111,1.0,0,0,0,0,0,@DOC_ID_6070333273965940514@
2132,23,simple,32,9,0.28125,90.5618536207411,68.62536805454296,41501,1.0,0,0,0,0,0,@DOC_ID_591945965305115151@
2134,23,simple,32,9,0.28125,51.05539745754666,53.21923762199097,37112,1.0,0,0,0,0,0,@DOC_ID_-177349376945461668@
2250,23,simple,32,9,0.28125,127.66524166531033,104.100454462887,34987,1.0,0,0,0,0,0,@DOC_ID_3972800948178679738@
3260,23,simple,32,9,0.28125,45.44486660427518,39.76147173345131,41660,1.0,0,0,0,0,0,@DOC_ID_9205369801848706648@
3290,23,simple,32,9,0.28125,107.19830237494574,79.71257446098794,33103,1.0,0,0,0,0,0,@DOC_ID_-3089946946080118571@
3353,23,simple,32,9,0.28125,62.69219292534722,59.8844697188106,35909,1.0,0,0,0,0,0,@DOC_ID_9170674216218085900@
3431,23,simple,32,9,0.28125,36.90506574842665,40.42923660672077,32108,1.0,0,0,0,0,0,@DOC_ID_7402252165412431758@
3432,23,simple,32,9,0.28125,89.95053058200412,68.80111826781453,41833,1.0,0,0,0,0,0,@DOC_ID_2886693274374168239@
3581,23,simple,32,9,0.28125,67.49878756205241,56.60766411301342,33758,1.0,0,0,0,0,0,@DOC_ID_1631885540026782523@
3858,23,simple,32,9,0.28125,124.43040042453342,110.33495597352612,37362,1.0,0,0,0,0,0,@DOC_ID_1530781483142822622@
3882,23,simple,32,9,0.28125,104.00931464301215,71.02424412212407,32511,1.0,0,0,0,0,0,@DOC_ID_-2770962605421423719@
3930,23,simple,32,9,0.28125,112.53344048394098,71.27286254628146,41591,1.0,0,0,0,0,0,@DOC_ID_-1608173516669914422@
56,23,simple,32,8,0.25,83.85498332977295,39.39317390239007,42073,1.0,0,0,0,0,0,@DOC_ID_6223772539644666187@
73,23,simple,32,8,0.25,101.32626676559448,129.1822736493817,33243,1.0,0,0,0,0,0,@DOC_ID_3726025565157976907@
101,23,simple,32,8,0.25,77.35632658004761,62.66155622774665,32114,1.0,0,0,0,0,0,@DOC_ID_1551018314916421217@
175,23,simple,32,8,0.25,100.7738766670227,78.74574644330792,32120,1.0,0,0,0,0,0,@DOC_ID_-1374932068194623395@
214,23,simple,32,8,0.25,39.50361895561218,31.73543327633784,32120,1.0,0,0,0,0,0,@DOC_ID_-1374932068194623395@
373,23,simple,32,8,0.25,69.3567967414856,58.69393346866845,32110,1.0,0,0,0,0,0,@DOC_ID_-3471796156323863710@
801,23,simple,32,8,0.25,113.58340740203857,54.453721054550094,32114,1.0,0,0,0,0,0,@DOC_ID_1551018314916421217@
923,23,simple,32,8,0.25,36.89426946640015,38.03783852904104,39104,1.0,0,0,0,0,0,@DOC_ID_-748696515248260078@
1092,23,simple,32,8,0.25,71.31300711631775,78.28607235447511,38126,1.0,0,0,0,0,0,@DOC_ID_5297802487153729551@
1183,23,simple,32,8,0.25,78.56273746490479,62.89358495201892,41537,1.0,0,0,0,0,0,@DOC_ID_-73415620755084037@
1197,23,simple,32,8,0.25,67.79213237762451,55.61990364642694,39181,1.0,0,0,0,0,0,@DOC_ID_-7690787535071753073@
1237,23,simple,32,8,0.25,69.47976303100586,45.74850204697396,36712,1.0,0,0,0,0,0,@DOC_ID_-1562673721648605438@
1270,23,simple,32,8,0.25,72.33006548881531,73.70215228615938,36774,1.0,0,0,0,0,0,@DOC_ID_-6251573024272027348@
1427,23,simple,32,8,0.25,91.1993579864502,115.54216105532343,36247,1.0,0,0,0,0,0,@DOC_ID_-7889424359763865698@
1449,23,simple,32,8,0.25,52.439781665802,39.31859277617665,35650,1.0,0,0,0,0,0,@DOC_ID_1846275489583886259@
1681,23,simple,32,8,0.25,69.33719229698181,46.79426607359229,32104,1.0,0,0,0,0,0,@DOC_ID_3369959950731134123@
1770,23,simple,32,8,0.25,89.00977635383606,116.61519098687273,32109,1.0,0,0,0,0,0,@DOC_ID_-2644154875949523750@
1911,23,simple,32,8,0.25,104.67085933685303,62.7978643924413,32108,1.0,0,0,0,0,0,@DOC_ID_7402252165412431758@
1962,23,simple,32,8,0.25,123.81754660606384,96.04514961939144,37215,1.0,0,0,0,0,0,@DOC_ID_2310231825595580978@
2076,23,simple,32,8,0.25,111.73086261749268,67.34929122480891,42013,1.0,0,0,0,0,0,@DOC_ID_-8022273103004165200@
2139,23,simple,32,8,0.25,68.70759868621826,69.89361526792841,32838,1.0,0,0,0,0,0,@DOC_ID_-2932166227186287180@
2140,23,simple,32,8,0.25,69.27045965194702,62.245648524172715,38787,1.0,0,0,0,0,0,@DOC_ID_-297771383555549359@
2157,23,simple,32,8,0.25,97.30193328857422,76.93942024271469,40540,1.0,0,0,0,0,0,@DOC_ID_-4929770929796268907@
2290,23,simple,32,8,0.25,80.96488523483276,73.7476993460306,34925,1.0,0,0,0,0,0,@DOC_ID_-1799785690514958008@
2292,23,simple,32,8,0.25,81.35402989387512,49.565369674048,34703,1.0,0,0,0,0,0,@DOC_ID_1998172521032392338@
2460,23,simple,32,8,0.25,72.70377373695374,57.95040616229443,41599,1.0,0,0,0,0,0,@DOC_ID_97369777493072047@
2590,23,simple,32,8,0.25,87.06667900085449,57.67985014642327,38329,1.0,0,0,0,0,0,@DOC_ID_3983663239085911032@
2597,23,simple,32,8,0.25,74.37879467010498,69.06453116824444,32116,1.0,0,0,0,0,0,@DOC_ID_3600692813210463538@
2706,23,simple,32,8,0.25,98.26497983932495,69.83737298953469,40998,1.0,0,0,0,0,0,@DOC_ID_3400990959340670350@
2735,23,simple,32,8,0.25,81.36707353591919,59.82989386638072,33402,1.0,0,0,0,0,0,@DOC_ID_2387282817720011424@
2738,23,simple,32,8,0.25,123.03346824645996,79.68395561328337,34967,1.0,0,0,0,0,0,@DOC_ID_6502574670418349749@
2963,23,simple,32,8,0.25,88.97993755340576,85.17404555907918,34674,1.0,0,0,0,0,0,@DOC_ID_6768763849402104059@
3030,23,simple,32,8,0.25,63.16809058189392,51.98769848287489,35190,1.0,0,0,0,0,0,@DOC_ID_-5962468236724250609@
3058,23,simple,32,8,0.25,96.9436731338501,129.01593260393804,40477,1.0,0,0,0,0,0,@DOC_ID_-7819569157752445011@
3065,23,simple,32,8,0.25,130.57861328125,115.7411615702628,34731,1.0,0,0,0,0,0,@DOC_ID_-3507790664095243601@
3075,23,simple,32,8,0.25,71.15086483955383,101.70767421669007,33635,1.0,0,0,0,0,0,@DOC_ID_9067238328940204615@
3414,23,simple,32,8,0.25,83.23399662971497,89.22201439416841,32107,1.0,0,0,0,0,0,@DOC_ID_138352781929936545@
3558,23,simple,32,8,0.25,81.01866388320923,74.87387287205016,33680,1.0,0,0,0,0,0,@DOC_ID_-2825123904674424956@
3632,23,simple,32,8,0.25,74.68625712394714,49.94361429776756,37399,1.0,0,0,0,0,0,@DOC_ID_3472270137324523966@
3638,23,simple,32,8,0.25,105.33964157104492,53.83256485123038,32121,1.0,0,0,0,0,0,@DOC_ID_2410183720845572781@
3645,23,simple,32,8,0.25,80.19658708572388,79.43683196125879,32117,1.0,0,0,0,0,0,@DOC_ID_-4636347768352449438@
3720,23,simple,32,8,0.25,86.15178871154785,77.04210546969537,41779,1.0,0,0,0,0,0,@DOC_ID_6523416999155936758@
3750,23,simple,32,8,0.25,123.14613151550293,62.65373540864616,32122,1.0,0,0,0,0,0,@DOC_ID_8148266614370990423@
3798,23,simple,32,8,0.25,86.57660341262817,55.14097735262447,32103,1.0,0,0,0,0,0,@DOC_ID_5450119816198102820@
3886,23,simple,32,8,0.25,77.12928199768066,63.51917656323706,40518,1.0,0,0,0,0,0,@DOC_ID_8646202690650801918@
3940,23,simple,32,8,0.25,111.85290718078613,86.8918623999292,34116,1.0,0,0,0,0,0,@DOC_ID_-7684539624544168726@
3959,23,simple,32,8,0.25,77.1235556602478,45.13438146512583,39863,1.0,0,0,0,0,0,@DOC_ID_-6191108968609010494@
4010,23,simple,32,8,0.25,86.90275573730469,39.11927028874346,32120,1.0,0,0,0,0,0,@DOC_ID_-1374932068194623395@
83,23,simple,32,7,0.21875,128.88218852451868,125.0696532292198,32103,1.0,0,0,0,0,0,@DOC_ID_5450119816198102820@
158,23,simple,32,7,0.21875,60.737827845982146,63.45259729572067,32124,1.0,0,0,0,0,0,@DOC_ID_-7272129313675735420@
174,23,simple,32,7,0.21875,85.59937776838031,85.45935181238171,40973,1.0,0,0,0,0,0,@DOC_ID_1493891978687627578@
266,23,simple,32,7,0.21875,135.70502635410853,80.11393939977594,32109,1.0,0,0,0,0,0,@DOC_ID_-2644154875949523750@
280,23,simple,32,7,0.21875,87.63194056919643,132.83384238605913,32119,1.0,0,0,0,0,0,@DOC_ID_1752410184363595618@
509,23,simple,32,7,0.21875,35.596649169921875,27.865777548937345,32106,1.0,0,0,0,0,0,@DOC_ID_6035361184366570886@
538,23,simple,32,7,0.21875,68.61729540143695,53.133912414758996,32113,1.0,0,0,0,0,0,@DOC_ID_-6610224977170980268@
609,23,simple,32,7,0.21875,69.69015502929688,39.39274895528829,40528,1.0,0,0,0,0,0,@DOC_ID_-1706439311294242589@
644,23,simple,32,7,0.21875,87.13118198939732,35.79589910401172,36696,1.0,0,0,0,0,0,@DOC_ID_-2345101119242346225@
788,23,simple,32,7,0.21875,60.01538331168039,30.57747406792679,42071,1.0,0,0,0,0,0,@DOC_ID_-3732477014826054544@
976,23,simple,32,7,0.21875,111.70511518205915,137.35672294060444,40228,1.0,0,0,0,0,0,@DOC_ID_-3734388333024894356@
998,23,simple,32,7,0.21875,117.60431671142578,86.26479447472802,32107,1.0,0,0,0,0,0,@DOC_ID_138352781929936545@
1001,23,simple,32,7,0.21875,103.38021632603237,137.74167544218662,38690,1.0,0,0,0,0,0,@DOC_ID_5590910153382151777@
1016,23,simple,32,7,0.21875,34.092900957380024,37.828881198183474,32116,1.0,0,0,0,0,0,@DOC_ID_3600692813210463538@
1034,23,simple,32,7,0.21875,51.869549070085796,56.722369149042436,36633,1.0,0,0,0,0,0,@DOC_ID_1859856388149677545@
1157,23,simple,32,7,0.21875,51.68825558253697,51.93086068051563,35897,1.0,0,0,0,0,0,@DOC_ID_-2378274866914704011@
1173,23,simple,32,7,0.21875,33.7546512058803,18.57109775732531,32115,1.0,0,0,0,0,0,@DOC_ID_-3191475148767158893@
1228,23,simple,32,7,0.21875,98.52298355102539,80.59487639512913,32109,1.0,0,0,0,0,0,@DOC_ID_-2644154875949523750@
1292,23,simple,32,7,0.21875,61.43241855076381,75.27708012640795,34132,1.0,0,0,0,0,0,@DOC_ID_-7288469786295502941@
1367,23,simple,32,7,0.21875,108.63532747541156,110.78941798521183,39680,1.0,0,0,0,0,0,@DOC_ID_1441895715927386011@
1375,23,simple,32,7,0.21875,83.84874888828823,83.88248528393325,35940,1.0,0,0,0,0,0,@DOC_ID_-5425251404608448347@
1392,23,simple,32,7,0.21875,117.7290267944336,57.8842809530083,35532,1.0,0,0,0,0,0,@DOC_ID_9211844074003566490@
1497,23,simple,32,7,0.21875,145.4836698259626,112.4655471709224,32121,1.0,0,0,0,0,0,@DOC_ID_2410183720845572781@
1559,23,simple,32,7,0.21875,81.66777965000698,58.20500842410274,32113,1.0,0,0,0,0,0,@DOC_ID_-6610224977170980268@
1739,23,simple,32,7,0.21875,73.93096951075962,69.95429469756311,39833,1.0,0,0,0,0,0,@DOC_ID_-3281174013090236516@
1757,23,simple,32,7,0.21875,89.12590789794922,88.88417912538326,32109,1.0,0,0,0,0,0,@DOC_ID_-2644154875949523750@
1837,23,simple,32,7,0.21875,74.85939870561872,86.40074677233271,32299,1.0,0,0,0,0,0,@DOC_ID_4305115034057033501@
1869,23,simple,32,7,0.21875,113.80383600507464,107.0106658960828,33083,1.0,0,0,0,0,0,@DOC_ID_381598000670773753@
1882,23,simple,32,7,0.21875,52.60672651018415,58.926839287212104,34381,1.0,0,0,0,0,0,@DOC_ID_2303157134113085611@
1987,23,simple,32,7,0.21875,75.54862703595843,55.46108324209604,40685,1.0,0,0,0,0,0,@DOC_ID_1870960535103129828@
2016,23,simple,32,7,0.21875,60.497892652239116,35.57237949907253,39471,1.0,0,0,0,0,0,@DOC_ID_-5735023351073372928@
2067,23,simple,32,7,0.21875,75.7405594417027,73.86802714374817,37843,1.0,0,0,0,0,0,@DOC_ID_38849799551361864@
2071,23,simple,32,7,0.21875,92.31542423793248,43.42284825284439,32108,1.0,0,0,0,0,0,@DOC_ID_7402252165412431758@
2073,23,simple,32,7,0.21875,86.39151327950614,48.867464927038604,32120,1.0,0,0,0,0,0,@DOC_ID_-1374932068194623395@
2099,23,simple,32,7,0.21875,46.273768833705354,48.18810199817883,41007,1.0,0,0,0,0,0,@DOC_ID_-6711174910020662821@
2107,23,simple,32,7,0.21875,40.77845927647182,33.08615299678617,33827,1.0,0,0,0,0,0,@DOC_ID_-8866749106557401375@
2120,23,simple,32,7,0.21875,107.02700587681362,104.1693574134516,38900,1.0,0,0,0,0,0,@DOC_ID_7934743084764867690@
2226,23,simple,32,7,0.21875,85.86180060250419,63.76741433151099,33544,1.0,0,0,0,0,0,@DOC_ID_2617713850556738485@
2283,23,simple,32,7,0.21875,126.26562173025948,47.42147304166421,33087,1.0,0,0,0,0,0,@DOC_ID_4680519430807427703@
2289,23,simple,32,7,0.21875,139.51614584241594,92.47734410108927,33515,1.0,0,0,0,0,0,@DOC_ID_-3833252858459997461@
2354,23,simple,32,7,0.21875,85.15064675467355,22.744313466392875,32108,1.0,0,0,0,0,0,@DOC_ID_7402252165412431758@
2364,23,simple,32,7,0.21875,122.2500250680106,125.76269749193975,33658,1.0,0,0,0,0,0,@DOC_ID_-703486534211732749@
2385,23,simple,32,7,0.21875,152.06352996826172,134.67568389777136,34860,1.0,0,0,0,0,0,@DOC_ID_-5335245532389251735@
2419,23,simple,32,7,0.21875,62.036023548671174,51.18205027521395,32104,1.0,0,0,0,0,0,@DOC_ID_3369959950731134123@
2459,23,simple,32,7,0.21875,73.81840678623745,60.97649511568177,35217,1.0,0,0,0,0,0,@DOC_ID_4101405957912528035@
2470,23,simple,32,7,0.21875,63.608625411987305,81.21147870062082,41781,1.0,0,0,0,0,0,@DOC_ID_694136884664459549@
2476,23,simple,32,7,0.21875,113.72440774100167,57.43318849813529,32100,1.0,0,0,0,0,0,@DOC_ID_-2081335883615568321@
2477,23,simple,32,7,0.21875,143.6235613141741,137.28544760150498,33013,1.0,0,0,0,0,0,@DOC_ID_-4419525457944960603@
2517,23,simple,32,7,0.21875,112.458651133946,89.40205594340847,33576,1.0,0,0,0,0,0,@DOC_ID_758799744700650986@
2612,23,simple,32,7,0.21875,35.82361330304827,20.626338302041777,34711,1.0,0,0,0,0,0,@DOC_ID_3805723577584566173@
2693,23,simple,32,7,0.21875,52.77380452837263,47.28007235627899,41934,1.0,0,0,0,0,0,@DOC_ID_6032469337264591603@
2753,23,simple,32,7,0.21875,68.87978744506836,81.32219416428542,36229,1.0,0,0,0,0,0,@DOC_ID_-2044546240378681110@
2754,23,simple,32,7,0.21875,55.843033926827566,59.383356662334535,35182,1.0,0,0,0,0,0,@DOC_ID_1746862130319137588@
2756,23,simple,32,7,0.21875,72.38446262904576,74.84450761784937,34310,1.0,0,0,0,0,0,@DOC_ID_5045732452350340543@
2794,23,simple,32,7,0.21875,73.6426386151995,60.2550155686143,32110,1.0,0,0,0,0,0,@DOC_ID_-3471796156323863710@
2823,23,simple,32,7,0.21875,180.55882481166296,161.28789165535986,32102,1.0,0,0,0,0,0,@DOC_ID_3180949643664273199@
2860,23,simple,32,7,0.21875,82.12353079659599,47.83956941598991,33598,1.0,0,0,0,0,0,@DOC_ID_-4413292718506151223@
2891,23,simple,32,7,0.21875,33.53607450212751,29.649306289496913,33245,1.0,0,0,0,0,0,@DOC_ID_-748590283524136565@
2912,23,simple,32,7,0.21875,66.70469556535993,55.76133054533329,41918,1.0,0,0,0,0,0,@DOC_ID_-2763573107658837500@
2922,23,simple,32,7,0.21875,146.1205724988665,141.8053959904834,34397,1.0,0,0,0,0,0,@DOC_ID_-2864574897603543590@
3040,23,simple,32,7,0.21875,65.99678475516183,53.14177810656671,40263,1.0,0,0,0,0,0,@DOC_ID_-7526791521355645011@
3091,23,simple,32,7,0.21875,111.24769864763532,81.33228030429488,39311,1.0,0,0,0,0,0,@DOC_ID_7503620515562882659@
3092,23,simple,32,7,0.21875,50.463763100760325,46.21342599797545,39473,1.0,0,0,0,0,0,@DOC_ID_2633387798004592619@
3113,23,simple,32,7,0.21875,84.15403856549945,67.24262149159034,33326,1.0,0,0,0,0,0,@DOC_ID_-1238267534045881864@
3120,23,simple,32,7,0.21875,60.59039143153599,32.330914083925855,39538,1.0,0,0,0,0,0,@DOC_ID_4845965140746514079@
3123,23,simple,32,7,0.21875,38.34955978393555,29.43418418169402,41311,1.0,0,0,0,0,0,@DOC_ID_8941634873117665192@
3261,23,simple,32,7,0.21875,83.01165172031948,70.27466967697596,36677,1.0,0,0,0,0,0,@DOC_ID_-3293920661041962096@
3359,23,simple,32,7,0.21875,65.1413903917585,59.51525869864045,41893,1.0,0,0,0,0,0,@DOC_ID_-1381863246876628359@
3364,23,simple,32,7,0.21875,50.543089730399,20.670804880190936,37274,1.0,0,0,0,0,0,@DOC_ID_-1867661600017715466@
3376,23,simple,32,7,0.21875,81.93675068446568,53.90147776358965,32119,1.0,0,0,0,0,0,@DOC_ID_1752410184363595618@
3422,23,simple,32,7,0.21875,49.16508947099958,36.38812906373532,32118,1.0,0,0,0,0,0,@DOC_ID_-2509309753176255993@
