neuron_id,layer,lens,n_queries,active_count,active_rate,a_j_mean_active,a_j_std_active,top1_mode_doc_token_id,top1_mode_frac,gt_n_with_label,hits@1,hits@5,hits@10,hits@20,top1_mode_doc_token_str
1713,18,simple,32,8,0.25,23.574500799179077,13.489092573142557,32127,1.0,0,0,0,0,0,@DOC_ID_4385255127522661901@
1874,18,simple,32,8,0.25,13.272223472595215,13.250893077028335,38102,1.0,0,0,0,0,0,@DOC_ID_-3157616495155390126@
1899,18,simple,32,8,0.25,22.55712553858757,11.475073871770118,32102,1.0,0,0,0,0,0,@DOC_ID_3180949643664273199@
2146,18,simple,32,8,0.25,18.03839600086212,19.244589682768815,34302,1.0,0,0,0,0,0,@DOC_ID_-4982452739829118901@
2217,18,simple,32,8,0.25,8.853648841381073,8.456535928626598,35847,1.0,0,0,0,0,0,@DOC_ID_6955947243073908765@
2251,18,simple,32,8,0.25,15.5695241689682,13.011226202057651,41586,1.0,0,0,0,0,0,@DOC_ID_-8811644368342820787@
2254,18,simple,32,8,0.25,12.900697946548462,16.648802610643678,33568,1.0,0,0,0,0,0,@DOC_ID_138601400657029854@
2329,18,simple,32,8,0.25,31.95332396030426,34.323195353451005,35265,1.0,0,0,0,0,0,@DOC_ID_3922029470922177122@
2618,18,simple,32,8,0.25,16.15103030204773,13.150638641386406,32122,1.0,0,0,0,0,0,@DOC_ID_8148266614370990423@
2927,18,simple,32,8,0.25,10.811864972114563,6.590860319048187,32121,1.0,0,0,0,0,0,@DOC_ID_2410183720845572781@
2993,18,simple,32,8,0.25,32.90132296085358,22.744271357075817,33530,1.0,0,0,0,0,0,@DOC_ID_1943027854478042165@
3134,18,simple,32,8,0.25,20.750114798545837,21.84625708276592,32127,1.0,0,0,0,0,0,@DOC_ID_4385255127522661901@
3261,18,simple,32,8,0.25,19.98888397216797,13.466014085713416,32113,1.0,0,0,0,0,0,@DOC_ID_-6610224977170980268@
3306,18,simple,32,8,0.25,22.65612256526947,35.361812585103614,32107,1.0,0,0,0,0,0,@DOC_ID_138352781929936545@
3352,18,simple,32,8,0.25,17.5897479057312,12.71971098771327,32127,1.0,0,0,0,0,0,@DOC_ID_4385255127522661901@
3529,18,simple,32,8,0.25,10.57983773946762,11.373676642789693,32117,1.0,0,0,0,0,0,@DOC_ID_-4636347768352449438@
3609,18,simple,32,8,0.25,11.378627240657806,10.517341472973502,32121,1.0,0,0,0,0,0,@DOC_ID_2410183720845572781@
3672,18,simple,32,8,0.25,9.670855641365051,7.526793079770665,35706,1.0,0,0,0,0,0,@DOC_ID_-4695900705435802076@
3673,18,simple,32,8,0.25,20.508580207824707,11.126974979723466,39207,1.0,0,0,0,0,0,@DOC_ID_-1339120023191647116@
3796,18,simple,32,8,0.25,27.219630002975464,21.11827558567745,32125,1.0,0,0,0,0,0,@DOC_ID_-5953092230358570947@
4091,18,simple,32,8,0.25,22.926781177520752,11.704193356432476,32978,1.0,0,0,0,0,0,@DOC_ID_-3831136065744494310@
311,18,simple,32,7,0.21875,17.086905206952775,18.610814484790083,37938,1.0,0,0,0,0,0,@DOC_ID_5253120490013380033@
319,18,simple,32,7,0.21875,28.31462001800537,10.761253588379049,32124,1.0,0,0,0,0,0,@DOC_ID_-7272129313675735420@
510,18,simple,32,7,0.21875,12.98793179648263,12.891599318189218,32104,1.0,0,0,0,0,0,@DOC_ID_3369959950731134123@
585,18,simple,32,7,0.21875,22.317895889282227,14.734213038256534,32103,1.0,0,0,0,0,0,@DOC_ID_5450119816198102820@
608,18,simple,32,7,0.21875,11.102465493338448,9.774345962781165,32120,1.0,0,0,0,0,0,@DOC_ID_-1374932068194623395@
618,18,simple,32,7,0.21875,16.240989003862655,13.493191848722851,39352,1.0,0,0,0,0,0,@DOC_ID_-1367277935432372105@
754,18,simple,32,7,0.21875,26.42312717437744,19.60318720730613,39711,1.0,0,0,0,0,0,@DOC_ID_8856150243469971272@
786,18,simple,32,7,0.21875,19.974641254970006,11.659199455067576,32125,1.0,0,0,0,0,0,@DOC_ID_-5953092230358570947@
822,18,simple,32,7,0.21875,18.397342341286794,15.781134803497263,37892,1.0,0,0,0,0,0,@DOC_ID_631300489893144834@
859,18,simple,32,7,0.21875,9.000643185206822,4.563972851253869,32125,1.0,0,0,0,0,0,@DOC_ID_-5953092230358570947@
904,18,simple,32,7,0.21875,22.945749827793666,13.503568260149297,32109,1.0,0,0,0,0,0,@DOC_ID_-2644154875949523750@
940,18,simple,32,7,0.21875,28.443096705845424,28.75915577631089,38848,1.0,0,0,0,0,0,@DOC_ID_-8631333011751310455@
944,18,simple,32,7,0.21875,19.52622059413365,23.30227770802481,39525,1.0,0,0,0,0,0,@DOC_ID_-5485348483514409503@
982,18,simple,32,7,0.21875,30.769942419869558,34.414223784437915,32175,1.0,0,0,0,0,0,@DOC_ID_9211417757030648486@
986,18,simple,32,7,0.21875,18.835453305925643,17.538680047871402,32114,1.0,0,0,0,0,0,@DOC_ID_1551018314916421217@
1048,18,simple,32,7,0.21875,26.670133795057023,19.082492897202865,40121,1.0,0,0,0,0,0,@DOC_ID_-1268188710047305520@
1099,18,simple,32,7,0.21875,19.26956694466727,14.963616809898676,37984,1.0,0,0,0,0,0,@DOC_ID_5506200157443201906@
1179,18,simple,32,7,0.21875,12.400282110486712,9.827035051650848,33477,1.0,0,0,0,0,0,@DOC_ID_-5905875742497513974@
1215,18,simple,32,7,0.21875,17.119319370814733,23.41696842360146,33780,1.0,0,0,0,0,0,@DOC_ID_3215819941698895338@
1284,18,simple,32,7,0.21875,35.75400379725865,18.29877673973073,33799,1.0,0,0,0,0,0,@DOC_ID_7539486721030238535@
1394,18,simple,32,7,0.21875,17.737879616873606,7.530557655779209,37555,1.0,0,0,0,0,0,@DOC_ID_-8868440931385000121@
1424,18,simple,32,7,0.21875,11.77205412728446,11.877746674733592,32101,1.0,0,0,0,0,0,@DOC_ID_-3952149172515325408@
1438,18,simple,32,7,0.21875,19.841755594526017,10.477788699653834,34255,1.0,0,0,0,0,0,@DOC_ID_-1387659525595666803@
1442,18,simple,32,7,0.21875,11.237020015716553,12.492908913518194,37679,1.0,0,0,0,0,0,@DOC_ID_-3858372013226672270@
1544,18,simple,32,7,0.21875,12.88568537575858,8.79126422975244,32101,1.0,0,0,0,0,0,@DOC_ID_-3952149172515325408@
1562,18,simple,32,7,0.21875,13.19665002822876,8.644427713039416,32112,1.0,0,0,0,0,0,@DOC_ID_4914981770483543061@
1639,18,simple,32,7,0.21875,6.774023873465402,5.423473001117193,41248,1.0,0,0,0,0,0,@DOC_ID_7031136448508141157@
1655,18,simple,32,7,0.21875,16.429113592420304,15.429593883811627,32104,1.0,0,0,0,0,0,@DOC_ID_3369959950731134123@
1689,18,simple,32,7,0.21875,20.650054659162247,18.012360632326285,40217,1.0,0,0,0,0,0,@DOC_ID_-7587745428232794970@
1867,18,simple,32,7,0.21875,31.584085055759974,13.564289477534937,32114,1.0,0,0,0,0,0,@DOC_ID_1551018314916421217@
1903,18,simple,32,7,0.21875,8.580823148999896,6.563093296519603,39289,1.0,0,0,0,0,0,@DOC_ID_-7053191708334269973@
1940,18,simple,32,7,0.21875,12.19495255606515,12.207519646231972,32696,1.0,0,0,0,0,0,@DOC_ID_-1190603378468187969@
1957,18,simple,32,7,0.21875,20.69174930027553,24.819186594407423,32106,1.0,0,0,0,0,0,@DOC_ID_6035361184366570886@
1971,18,simple,32,7,0.21875,10.53999216215951,8.511237497063888,36388,1.0,0,0,0,0,0,@DOC_ID_7617745442369861585@
2014,18,simple,32,7,0.21875,23.15235219682966,10.267000549235133,32303,1.0,0,0,0,0,0,@DOC_ID_-1705554395866814327@
2065,18,simple,32,7,0.21875,25.06102330344064,10.717889981330165,41653,1.0,0,0,0,0,0,@DOC_ID_2924053783305651163@
2069,18,simple,32,7,0.21875,15.181536674499512,18.133718450592355,32116,1.0,0,0,0,0,0,@DOC_ID_3600692813210463538@
2076,18,simple,32,7,0.21875,9.833222661699567,6.074033300563251,36659,1.0,0,0,0,0,0,@DOC_ID_4473731002738514149@
2087,18,simple,32,7,0.21875,19.768338475908553,19.508309356025144,37763,1.0,0,0,0,0,0,@DOC_ID_8843362268504812157@
2120,18,simple,32,7,0.21875,23.690689086914062,21.034164282639377,41788,1.0,0,0,0,0,0,@DOC_ID_-861025026442914255@
2158,18,simple,32,7,0.21875,20.278552736554825,13.000657985940984,32113,1.0,0,0,0,0,0,@DOC_ID_-6610224977170980268@
2168,18,simple,32,7,0.21875,19.72889573233468,14.005483291989531,32115,1.0,0,0,0,0,0,@DOC_ID_-3191475148767158893@
2250,18,simple,32,7,0.21875,17.890448570251465,17.849898190596612,39364,1.0,0,0,0,0,0,@DOC_ID_938555623121031088@
2258,18,simple,32,7,0.21875,11.071926389421735,7.152696259323692,32114,1.0,0,0,0,0,0,@DOC_ID_1551018314916421217@
2306,18,simple,32,7,0.21875,12.95471007483346,8.477701389554468,35931,1.0,0,0,0,0,0,@DOC_ID_-5644199520501577627@
2327,18,simple,32,7,0.21875,15.210484913417272,9.751300805844616,36860,1.0,0,0,0,0,0,@DOC_ID_2758297960810228774@
2359,18,simple,32,7,0.21875,23.042247227260045,17.33209033233423,32118,1.0,0,0,0,0,0,@DOC_ID_-2509309753176255993@
2371,18,simple,32,7,0.21875,26.11943326677595,17.12486360547819,38814,1.0,0,0,0,0,0,@DOC_ID_2196099717290825679@
2483,18,simple,32,7,0.21875,21.427214077540807,13.05776361515418,38982,1.0,0,0,0,0,0,@DOC_ID_1876098225533317013@
2488,18,simple,32,7,0.21875,19.028268132890975,12.265101392421876,32123,1.0,0,0,0,0,0,@DOC_ID_8528128027644832489@
2542,18,simple,32,7,0.21875,13.619476863316127,8.394891510064328,36653,1.0,0,0,0,0,0,@DOC_ID_1384553632973819894@
2548,18,simple,32,7,0.21875,19.57631983075823,17.479614009918762,32113,1.0,0,0,0,0,0,@DOC_ID_-6610224977170980268@
2654,18,simple,32,7,0.21875,7.442524501255581,6.6149352533206445,41797,1.0,0,0,0,0,0,@DOC_ID_4136958282795887427@
2687,18,simple,32,7,0.21875,22.69574546813965,16.773379425292344,33712,1.0,0,0,0,0,0,@DOC_ID_-2122500589569112637@
2696,18,simple,32,7,0.21875,13.334938321794782,6.416780046350496,37382,1.0,0,0,0,0,0,@DOC_ID_4724258681920911905@
2752,18,simple,32,7,0.21875,30.41752031871251,31.327505801572283,33893,1.0,0,0,0,0,0,@DOC_ID_-6453678756799935829@
2807,18,simple,32,7,0.21875,22.035443442208425,7.8464789046712005,32103,1.0,0,0,0,0,0,@DOC_ID_5450119816198102820@
2821,18,simple,32,7,0.21875,14.315848554883685,10.810217683068652,32112,1.0,0,0,0,0,0,@DOC_ID_4914981770483543061@
2852,18,simple,32,7,0.21875,13.013042449951172,11.005377308347482,37414,1.0,0,0,0,0,0,@DOC_ID_-1380578674695275847@
2915,18,simple,32,7,0.21875,18.834380217960902,19.33080595608742,36928,1.0,0,0,0,0,0,@DOC_ID_-7956900587914092979@
2934,18,simple,32,7,0.21875,12.29423359462193,9.45720857277471,32102,1.0,0,0,0,0,0,@DOC_ID_3180949643664273199@
2976,18,simple,32,7,0.21875,20.82226630619594,14.240737262075964,33900,1.0,0,0,0,0,0,@DOC_ID_2619172567679693128@
3119,18,simple,32,7,0.21875,42.62980733598982,36.013947666780176,32127,1.0,0,0,0,0,0,@DOC_ID_4385255127522661901@
3168,18,simple,32,7,0.21875,28.43192161832537,32.730654367906276,36905,1.0,0,0,0,0,0,@DOC_ID_-2933240972074838000@
3202,18,simple,32,7,0.21875,13.673639025006976,15.68916883789054,40589,1.0,0,0,0,0,0,@DOC_ID_6248346513772649412@
3209,18,simple,32,7,0.21875,18.688892705099924,14.41262498433494,32111,1.0,0,0,0,0,0,@DOC_ID_6070333273965940514@
3228,18,simple,32,7,0.21875,16.513891015733993,14.987298609250388,32103,1.0,0,0,0,0,0,@DOC_ID_5450119816198102820@
3240,18,simple,32,7,0.21875,22.24362509591239,12.171691715832074,37435,1.0,0,0,0,0,0,@DOC_ID_2546105102846781262@
3251,18,simple,32,7,0.21875,31.744159153529576,39.218009797643354,41663,1.0,0,0,0,0,0,@DOC_ID_5841928655480492480@
3394,18,simple,32,7,0.21875,16.4594019481114,9.251080852048416,32111,1.0,0,0,0,0,0,@DOC_ID_6070333273965940514@
3397,18,simple,32,7,0.21875,14.07757111958095,12.06008634655617,37204,1.0,0,0,0,0,0,@DOC_ID_-6755351369328418307@
3510,18,simple,32,7,0.21875,14.192873273577009,10.217344870917087,33708,1.0,0,0,0,0,0,@DOC_ID_1771553469657440938@
3540,18,simple,32,7,0.21875,22.15905135018485,15.987024809673008,34815,1.0,0,0,0,0,0,@DOC_ID_8502798780656243820@
3565,18,simple,32,7,0.21875,20.79316132409232,32.572207167764525,35319,1.0,0,0,0,0,0,@DOC_ID_951856054934317574@
3566,18,simple,32,7,0.21875,18.473325729370117,12.492819389986963,34765,1.0,0,0,0,0,0,@DOC_ID_-7029620972004456354@
3600,18,simple,32,7,0.21875,19.269027165004186,11.76104442296457,40613,1.0,0,0,0,0,0,@DOC_ID_6452376377434138504@
3633,18,simple,32,7,0.21875,27.17707279750279,9.323415707145786,32113,1.0,0,0,0,0,0,@DOC_ID_-6610224977170980268@
3655,18,simple,32,7,0.21875,29.4470340183803,38.057752253521826,34361,1.0,0,0,0,0,0,@DOC_ID_-4706153482983680931@
3667,18,simple,32,7,0.21875,20.115166664123535,18.846565988986825,32890,1.0,0,0,0,0,0,@DOC_ID_1781660018887022937@
3695,18,simple,32,7,0.21875,20.691935266767228,13.61485917000791,32100,1.0,0,0,0,0,0,@DOC_ID_-2081335883615568321@
3712,18,simple,32,7,0.21875,27.662401335580007,33.22442103665504,32108,1.0,0,0,0,0,0,@DOC_ID_7402252165412431758@
3730,18,simple,32,7,0.21875,21.16641357966832,18.583728649355574,32101,1.0,0,0,0,0,0,@DOC_ID_-3952149172515325408@
3897,18,simple,32,7,0.21875,13.341841425214495,8.582523270597132,38423,1.0,0,0,0,0,0,@DOC_ID_1820885888137774086@
4040,18,simple,32,7,0.21875,24.268913950238908,33.242041822485604,38864,1.0,0,0,0,0,0,@DOC_ID_-3495569449531593791@
4045,18,simple,32,7,0.21875,14.67560761315482,17.37432656181787,32983,1.0,0,0,0,0,0,@DOC_ID_-443224466292935768@
90,18,simple,32,6,0.1875,10.366631110509237,16.96216595470689,34319,1.0,0,0,0,0,0,@DOC_ID_8775505164412263800@
141,18,simple,32,6,0.1875,20.77844727039337,20.47364789286691,32251,1.0,0,0,0,0,0,@DOC_ID_182662410796623634@
167,18,simple,32,6,0.1875,22.36444393793742,17.137487524505367,32124,1.0,0,0,0,0,0,@DOC_ID_-7272129313675735420@
183,18,simple,32,6,0.1875,15.585272312164307,17.665227164974993,32125,1.0,0,0,0,0,0,@DOC_ID_-5953092230358570947@
190,18,simple,32,6,0.1875,18.77871084213257,11.401956870665927,32359,1.0,0,0,0,0,0,@DOC_ID_724870968685091463@
203,18,simple,32,6,0.1875,17.01761746406555,16.27754927050904,40421,1.0,0,0,0,0,0,@DOC_ID_-648111181180969932@
205,18,simple,32,6,0.1875,24.07041605313619,18.618137671888093,32350,1.0,0,0,0,0,0,@DOC_ID_3791123161049713694@
208,18,simple,32,6,0.1875,20.150460958480835,24.087568286314365,32121,1.0,0,0,0,0,0,@DOC_ID_2410183720845572781@
218,18,simple,32,6,0.1875,25.648696740468342,18.630818809114995,32101,1.0,0,0,0,0,0,@DOC_ID_-3952149172515325408@
268,18,simple,32,6,0.1875,11.178082704544067,8.813207809689436,40922,1.0,0,0,0,0,0,@DOC_ID_3114053463642113959@
271,18,simple,32,6,0.1875,20.905431747436523,12.317817774889061,39106,1.0,0,0,0,0,0,@DOC_ID_-4363848353741091248@
285,18,simple,32,6,0.1875,23.79582409063975,18.291979589769944,37201,1.0,0,0,0,0,0,@DOC_ID_5029149710350466461@
384,18,simple,32,6,0.1875,16.81291937828064,17.273876015970032,32102,1.0,0,0,0,0,0,@DOC_ID_3180949643664273199@
411,18,simple,32,6,0.1875,13.195146481196085,11.698636308485005,32114,1.0,0,0,0,0,0,@DOC_ID_1551018314916421217@
418,18,simple,32,6,0.1875,16.419069449106853,11.846959637006027,32100,1.0,0,0,0,0,0,@DOC_ID_-2081335883615568321@
469,18,simple,32,6,0.1875,11.428700685501099,11.972082465382707,36729,1.0,0,0,0,0,0,@DOC_ID_-4477080425172059869@
493,18,simple,32,6,0.1875,12.623321851094564,6.293850623651264,40343,1.0,0,0,0,0,0,@DOC_ID_-2037027714305182019@
536,18,simple,32,6,0.1875,25.98803170522054,24.45723081702284,41668,1.0,0,0,0,0,0,@DOC_ID_-8238652118202459110@
571,18,simple,32,6,0.1875,32.49242639541626,33.50363187270385,32104,1.0,0,0,0,0,0,@DOC_ID_3369959950731134123@
582,18,simple,32,6,0.1875,19.714711507161457,29.640998772827327,40636,1.0,0,0,0,0,0,@DOC_ID_-24536083689082297@
589,18,simple,32,6,0.1875,20.03264268239339,10.228184948781921,37138,1.0,0,0,0,0,0,@DOC_ID_2924244089246383205@
691,18,simple,32,6,0.1875,18.94052775700887,11.29757844326056,32119,1.0,0,0,0,0,0,@DOC_ID_1752410184363595618@
697,18,simple,32,6,0.1875,9.29011575380961,6.996209050620543,32104,1.0,0,0,0,0,0,@DOC_ID_3369959950731134123@
718,18,simple,32,6,0.1875,11.29717222849528,5.6713865249308775,32100,1.0,0,0,0,0,0,@DOC_ID_-2081335883615568321@
721,18,simple,32,6,0.1875,21.419638633728027,13.358158575840331,36342,1.0,0,0,0,0,0,@DOC_ID_6343786782654034759@
723,18,simple,32,6,0.1875,12.05765430132548,10.387029232094273,32106,1.0,0,0,0,0,0,@DOC_ID_6035361184366570886@
780,18,simple,32,6,0.1875,7.2230658531188965,6.212772707921181,32856,1.0,0,0,0,0,0,@DOC_ID_-6427184015889720032@
825,18,simple,32,6,0.1875,19.569530963897705,15.61707611205826,34723,1.0,0,0,0,0,0,@DOC_ID_-5564413435191689248@
885,18,simple,32,6,0.1875,14.462320804595947,11.437515238144705,32120,1.0,0,0,0,0,0,@DOC_ID_-1374932068194623395@
948,18,simple,32,6,0.1875,22.615719000498455,18.90421765469379,41158,1.0,0,0,0,0,0,@DOC_ID_1469339374815942089@
954,18,simple,32,6,0.1875,13.292630434036255,14.825893232394582,32102,1.0,0,0,0,0,0,@DOC_ID_3180949643664273199@
