layer,neuron,label,flips,precision,recall,F1
21,404,society,1,0.5,0.001841620626151013,0.003669724770642202
21,505,entertainment,3,1.0,0.0008384572386808273,0.0016755096341803965
21,534,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,534,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,565,entertainment,5,0.8333333333333334,0.001397428731134712,0.0027901785714285715
21,565,sports,1,0.16666666666666666,0.000970873786407767,0.0019305019305019305
21,588,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,646,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,659,entertainment,2,0.5,0.0005589714924538849,0.0011166945840312675
21,659,society,1,0.25,0.001841620626151013,0.003656307129798903
21,659,sports,1,0.25,0.000970873786407767,0.0019342359767891683
21,673,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,673,society,1,0.3333333333333333,0.001841620626151013,0.003663003663003663
21,703,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,703,society,1,0.5,0.001841620626151013,0.003669724770642202
21,708,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,749,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,751,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,751,environment,1,0.5,0.012345679012345678,0.024096385542168672
21,755,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,766,entertainment,3,1.0,0.0008384572386808273,0.0016755096341803965
21,771,entertainment,3,0.6,0.0008384572386808273,0.0016745743790120013
21,771,lifestyle,1,0.2,0.08333333333333333,0.11764705882352941
21,771,science,1,0.2,0.0010940919037199124,0.002176278563656148
21,777,entertainment,4,1.0,0.0011179429849077697,0.002233389168062535
21,794,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,794,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
21,817,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,819,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,819,society,1,0.3333333333333333,0.001841620626151013,0.003663003663003663
21,821,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,854,entertainment,1,0.3333333333333333,0.00027948574622694243,0.0005585032113934656
21,854,society,1,0.3333333333333333,0.001841620626151013,0.003663003663003663
21,854,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
21,866,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,873,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,879,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,899,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,899,society,1,0.3333333333333333,0.001841620626151013,0.003663003663003663
21,909,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,914,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,944,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,944,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
21,953,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,969,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,982,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,1009,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,1011,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,1019,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,34,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,86,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,86,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,174,entertainment,2,0.5,0.0005589714924538849,0.0011166945840312675
21,174,science,1,0.25,0.0010940919037199124,0.002178649237472767
21,174,society,1,0.25,0.001841620626151013,0.003656307129798903
21,182,entertainment,2,0.5,0.0005589714924538849,0.0011166945840312675
21,182,science,1,0.25,0.0010940919037199124,0.002178649237472767
21,182,society,1,0.25,0.001841620626151013,0.003656307129798903
21,217,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,336,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,352,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,352,society,1,0.5,0.001841620626151013,0.003669724770642202
21,421,entertainment,4,1.0,0.0011179429849077697,0.002233389168062535
21,507,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,507,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,516,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,532,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,533,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,533,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,550,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,550,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,564,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,571,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,582,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,582,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,621,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,651,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,664,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,667,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,667,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
21,705,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,705,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
21,713,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,713,society,1,0.3333333333333333,0.001841620626151013,0.003663003663003663
21,778,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,826,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,826,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,863,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,863,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,1001,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,375,environment,1,0.5,0.012345679012345678,0.024096385542168672
21,375,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,581,environment,1,0.3333333333333333,0.012345679012345678,0.023809523809523808
21,581,entertainment,1,0.3333333333333333,0.00027948574622694243,0.0005585032113934656
21,581,society,1,0.3333333333333333,0.001841620626151013,0.003663003663003663
21,612,environment,1,1.0,0.012345679012345678,0.024390243902439022
21,639,environment,1,0.5,0.012345679012345678,0.024096385542168672
21,639,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,644,environment,1,0.5,0.012345679012345678,0.024096385542168672
21,644,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,677,environment,1,1.0,0.012345679012345678,0.024390243902439022
21,754,environment,1,1.0,0.012345679012345678,0.024390243902439022
21,792,environment,1,0.5,0.012345679012345678,0.024096385542168672
21,792,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,797,environment,1,0.5,0.012345679012345678,0.024096385542168672
21,797,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,940,environment,1,0.5,0.012345679012345678,0.024096385542168672
21,940,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,912,lifestyle,1,0.3333333333333333,0.08333333333333333,0.13333333333333333
21,912,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,809,entertainment,3,0.6,0.0008384572386808273,0.0016745743790120013
21,809,society,1,0.2,0.001841620626151013,0.0036496350364963507
21,809,sports,1,0.2,0.000970873786407767,0.0019323671497584543
21,827,science,2,0.6666666666666666,0.002188183807439825,0.004362050163576881
21,827,entertainment,1,0.3333333333333333,0.00027948574622694243,0.0005585032113934656
21,905,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
21,905,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,1,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,2,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,13,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,13,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,16,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,16,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,20,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,23,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,23,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,26,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,27,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,33,entertainment,3,0.75,0.0008384572386808273,0.0016750418760469014
21,33,sports,1,0.25,0.000970873786407767,0.0019342359767891683
21,49,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,49,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
21,60,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,60,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,61,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,61,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,67,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,67,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,73,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,74,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,74,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
21,79,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,79,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,82,entertainment,3,1.0,0.0008384572386808273,0.0016755096341803965
21,87,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,88,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,101,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,110,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,115,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,115,society,1,0.5,0.001841620626151013,0.003669724770642202
21,116,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,120,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,120,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,125,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,129,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,141,entertainment,1,0.3333333333333333,0.00027948574622694243,0.0005585032113934656
21,141,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
21,141,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
21,142,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,142,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,146,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,147,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,151,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,162,entertainment,3,1.0,0.0008384572386808273,0.0016755096341803965
21,173,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,175,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,184,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,185,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,187,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,187,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,194,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,201,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,206,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,218,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,219,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,225,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,226,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,226,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,227,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,230,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,231,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,236,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,239,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,240,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,254,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,254,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,257,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,257,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
21,258,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,266,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,270,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,273,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,273,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,290,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,290,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,293,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,293,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,300,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,300,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
21,314,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,314,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,316,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,316,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
21,333,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,337,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,337,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,338,entertainment,3,0.75,0.0008384572386808273,0.0016750418760469014
21,338,science,1,0.25,0.0010940919037199124,0.002178649237472767
21,343,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,344,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,344,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
21,349,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,355,entertainment,2,0.5,0.0005589714924538849,0.0011166945840312675
21,355,society,1,0.25,0.001841620626151013,0.003656307129798903
21,355,sports,1,0.25,0.000970873786407767,0.0019342359767891683
21,369,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,370,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,373,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,378,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,380,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,385,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,385,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,388,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,398,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,398,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
21,401,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,405,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,406,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,411,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,423,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,424,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,431,entertainment,1,0.3333333333333333,0.00027948574622694243,0.0005585032113934656
21,431,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
21,431,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
21,433,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,436,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,436,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,441,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,441,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
21,445,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,446,entertainment,6,0.8571428571428571,0.0016769144773616546,0.0033472803347280337
21,446,sports,1,0.14285714285714285,0.000970873786407767,0.0019286403085824497
21,447,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,456,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,458,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,458,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,460,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,467,entertainment,3,1.0,0.0008384572386808273,0.0016755096341803965
21,470,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,470,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,476,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,483,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,496,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,504,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,527,entertainment,3,1.0,0.0008384572386808273,0.0016755096341803965
21,528,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,530,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,535,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,536,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,537,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,542,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,544,entertainment,3,1.0,0.0008384572386808273,0.0016755096341803965
21,553,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,553,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,562,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,563,entertainment,1,0.3333333333333333,0.00027948574622694243,0.0005585032113934656
21,563,society,1,0.3333333333333333,0.001841620626151013,0.003663003663003663
21,563,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
21,567,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,568,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,568,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
21,574,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,586,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,587,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,587,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,590,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,592,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,599,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,599,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,600,entertainment,1,0.3333333333333333,0.00027948574622694243,0.0005585032113934656
21,600,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
21,600,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
21,609,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,609,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,615,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,615,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
21,622,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,630,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,631,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,633,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,634,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,636,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,636,society,1,0.5,0.001841620626151013,0.003669724770642202
21,640,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,641,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,641,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,643,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,660,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,662,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,662,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,666,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,681,entertainment,4,1.0,0.0011179429849077697,0.002233389168062535
21,686,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,697,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,697,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,698,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,704,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,704,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,709,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,709,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,711,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,714,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,718,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,720,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,737,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,737,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,738,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,740,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,776,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,781,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,783,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,810,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,822,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,823,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,829,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,834,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,844,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,852,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,855,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,857,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,860,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,865,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,865,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,878,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,883,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,883,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,903,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,903,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,907,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,910,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,921,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,926,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,931,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,934,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,934,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,935,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,939,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,941,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,950,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,952,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,965,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,966,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,966,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,989,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,1000,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,1000,society,1,0.5,0.001841620626151013,0.003669724770642202
21,1006,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,1006,society,1,0.3333333333333333,0.001841620626151013,0.003663003663003663
21,1012,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,1016,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,28,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,40,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,58,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,93,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,93,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,234,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,301,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,331,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,357,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,357,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,391,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,391,society,1,0.5,0.001841620626151013,0.003669724770642202
21,422,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,422,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,439,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,451,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,484,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,593,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,594,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,668,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,669,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,699,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,699,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
21,722,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,722,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
21,731,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,746,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
21,746,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
21,837,entertainment,1,0.3333333333333333,0.00027948574622694243,0.0005585032113934656
21,837,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
21,837,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
21,859,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,859,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,870,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,870,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,920,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
21,933,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,933,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,973,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,973,sports,1,0.5,0.000970873786407767,0.0019379844961240308
21,1023,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
21,1023,science,1,0.5,0.0010940919037199124,0.002183406113537118
21,478,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
21,502,entertainment,3,0.6,0.0008384572386808273,0.0016745743790120013
